"geneName","geneScore"
"PASK",0.0011156
"OR2W5",0.0011152
"CACNA1D",0.0011145
"POLR2A",0.0011137
"HHAT",0.0011117
"CPSF4",0.0011111
"IL1RAPL1",0.0011092
"ZNF571",0.0011088
"TRHDE",0.0011088
"MED13L",0.0011049
"FAM193B",0.001103
"KCNQ3",0.0011007
"CLIP2",0.0011004
"OR10H1",0.0010998
"HECW2",0.001099
"EXPH5",0.0010966
"RBM19",0.0010934
"KIF17",0.0010903
"GRIN2D",0.0010901
"JARID2",0.0010894
"DDB1",0.0010888
"CENPE",0.0010875
"FBXL13",0.0010873
"SMYD3",0.001087
"DCAF17",0.001087
"ELTD1",0.0010843
"NUP210",0.0010829
"RP11-323I15.2",0.0010805
"CHD3",0.0010805
"PZP",0.0010802
"XPO7",0.0010796
"MUM1L1",0.0010789
"N4BP1",0.0010779
"SUGP1",0.0010778
"ANKRD6",0.0010765
"ADAMTSL1",0.0010745
"SNRNP200",0.0010718
"SYCE1L",0.0010715
"PIK3CB",0.0010714
"EPG5",0.0010714
"ADAD2",0.0010698
"HNF4A",0.0010678
"ROBO4",0.0010671
"MMP14",0.0010667
"ATG4A",0.0010666
"CELSR3",0.0010658
"ROS1",0.0010657
"LLGL2",0.001065
"HS6ST2",0.001065
"NXPE1",0.0010645
"RELN",0.0010643
"TRPC4AP",0.0010643
"GUCY1A2",0.0010626
"SCN4B",0.0010615
"AKAP9",0.0010594
"GABRQ",0.0010593
"KIF2B",0.0010586
"MTSS1",0.0010577
"PABPC3",0.0010576
"KIF21B",0.0010561
"TBATA",0.0010561
"EFCAB12",0.0010544
"CA9",0.0010541
"ATAD2",0.0010526
"MAGI3",0.0010525
"ANO5",0.001052
"TBX3",0.0010503
"FOXO4",0.0010497
"EPB41L4A",0.0010484
"TARBP1",0.0010481
"ITGAV",0.0010476
"KLHL7",0.0010449
"DDX12P",0.0010445
"USP15",0.0010442
"MCRS1",0.0010419
"CHEK2",0.0010407
"PEX6",0.0010407
"MORC1",0.0010395
"RRAGD",0.0010388
"SLC13A1",0.001038
"FANCA",0.001036
"SCN9A",0.0010354
"KCNQ1",0.0010348
"C12orf40",0.0010331
"COL4A6",0.0010331
"SFMBT1",0.0010322
"KLC4",0.0010299
"PCDHA8",0.0010292
"GNB3",0.0010245
"PLXNA2",0.0010221
"CLIP1",0.0010215
"CPT1A",0.0010207
"DBH",0.0010192
"HERC2P4",0.0010191
"RGS7",0.001019
"KCNH2",0.001019
"ANPEP",0.0010172
"CEP68",0.0010167
"SERPINC1",0.0010159
"DSCAML1",0.0010157
"OSBPL8",0.0010124
"RPL3",0.0010113
"GLB1L3",0.0010106
"TTLL1",0.0010106
"ZNF808",0.0010105
"SLC15A1",0.0010104
"SCN5A",0.0010102
"AARS",0.0010102
"PRKD2",0.0010098
"RPS6KB2",0.0010091
"TOPBP1",0.0010084
"MTMR4",0.0010077
"TARS",0.0010071
"ELF3",0.0010066
"CDCA2",0.0010059
"CCND3",0.0010057
"PPP1R9A",0.001002
"PARK2",0.0010016
"TGM4",0.0010016
"DLGAP2",0.0010016
"SYBU",0.00099888
"ABCC8",0.00099777
"TNRC6A",0.00099758
"ZCWPW1",0.00099444
"SPTBN2",0.00099442
"SON",0.00099389
"PLCE1",0.00099353
"SLC39A6",0.00099208
"KLRG2",0.00099181
"RNF123",0.00098874
"CCAR1",0.00098836
"NUDCD3",0.00098688
"TRAPPC10",0.00098573
"LPP",0.00098535
"CTCF",0.00098323
"SGOL1",0.00098101
"ZNF90",0.00097867
"NBPF14",0.00097714
"VSIG1",0.00097668
"LRP2",0.00097591
"PLXND1",0.00097476
"EARS2",0.00097475
"FLT3",0.00097397
"PCSK5",0.00097362
"ZNF407",0.0009719
"AHNAK",0.00097173
"DUS3L",0.00097106
"NBN",0.00097064
"PCDHGA12",0.00097043
"ZNF292",0.00096907
"TNS1",0.00096854
"KIAA1731",0.00096818
"AC136704.1",0.00096663
"HECW1",0.00096599
"OR13G1",0.00096579
"PRKCQ",0.0009654
"PLCD1",0.0009653
"SH3TC2",0.00096521
"FAM155A",0.00096451
"PCDHB6",0.00096288
"C5orf60",0.00096227
"PI4KA",0.00096208
"PTPRH",0.00095731
"INADL",0.00095699
"MKI67",0.00095682
"OBFC1",0.00095573
"FSIP2",0.00095537
"MAP3K10",0.00095349
"RBFOX1",0.00095305
"CD97",0.0009529
"ITSN1",0.00095242
"CNP",0.00095216
"C3",0.00095143
"DOPEY2",0.0009488
"FRYL",0.00094846
"SSU72P3",0.00094816
"TUBA1B",0.00094805
"ANKRD28",0.00094756
"RBM44",0.00094539
"XPNPEP3",0.00094413
"C7orf60",0.00094249
"SLC13A4",0.00094165
"EPHB1",0.00094077
"RP11-815J4.6",0.00094065
"MEFV",0.00093933
"HIF3A",0.00093875
"TBL1XR1",0.00093838
"AC090692.1",0.00093835
"FAM194B",0.00093817
"OR4A21P",0.00093767
"PCDHGA9",0.0009373
"UNC5D",0.00093619
"PCDHA11",0.00093578
"PPP2R4",0.00093438
"ATG16L1",0.00093321
"DZIP3",0.00093252
"FOCAD",0.0009319
"COL18A1",0.00092906
"RBM6",0.00092854
"HPS4",0.00092843
"KIAA1644",0.0009281
"ZNF492",0.00092797
"SH3BP2",0.00092776
"SNAPC4",0.00092712
"UNC5C",0.00092466
"TSHR",0.00092265
"AFF4",0.00092253
"SPHKAP",0.00092169
"PIWIL3",0.00092164
"ECE2",0.00091891
"PCDHB18",0.00091734
"DOCK6",0.00091685
"ALDH1A3",0.0009157
"RNF113A",0.00091421
"LPA",0.00091015
"DCLRE1CP1",0.00090937
"PCDHA7",0.00090901
"OSMR",0.00090841
"ELN",0.00090799
"DCLRE1C",0.00090766
"CTNNA3",0.00090717
"CLASRP",0.00090468
"LONRF1",0.00090331
"ERO1L",0.00090244
"SI",0.00090165
"TRA2B",0.00090123
"CORO2A",0.00090002
"COL4A2",0.00089944
"ZMYM3",0.00089919
"RP11-566K19.6",0.00089842
"GATAD2B",0.00089629
"SLC15A4",0.00089351
"PHKG1P4",0.00089281
"PXDNL",0.00089194
"COL23A1",0.00089169
"MYO1B",0.00089072
"AKAP13",0.00089066
"GRM3",0.0008883
"ZNF965P",0.00088673
"UBR4",0.00088583
"BNC2",0.00088407
"USP29",0.00088304
"C3orf52",0.00088017
"STAU1",0.00087888
"SIPA1L3",0.00087766
"FANCI",0.00087697
"PSEN2",0.00087643
"ERBB2",0.00087593
"PCM1",0.0008758
"ITGA7",0.00087527
"CASZ1",0.00087439
"MYCBP2",0.00087425
"PACS2",0.00087413
"MUSK",0.00087356
"WSCD1",0.00087308
"CTD-2245F17.3",0.00087145
"MYOF",0.00087132
"CNTN1",0.0008694
"ATP1A3",0.00086845
"ELOVL5",0.000867
"GNE",0.00086599
"BIRC8",0.00086545
"CDC25B",0.00086404
"SEC24C",0.00086368
"RBPJL",0.00086048
"PDS5A",0.00085992
"OFD1",0.00085793
"CEP128",0.0008579
"C15orf39",0.00085713
"PTBP3",0.0008565
"ANKRD36C",0.00085387
"LRFN4",0.0008534
"GPR97",0.00085292
"ITGB2",0.00085007
"TAF3",0.00084888
"PDE4C",0.00084858
"PCDHB1",0.00084515
"PAXIP1",0.00084473
"CYP24A1",0.00084457
"BCL9",0.00084412
"THEG",0.00084279
"TTC3",0.00084209
"BRD8",0.00084193
"CCDC34",0.00084112
"HDAC8",0.00084098
"WTAP",0.00084005
"CWH43",0.00083974
"UGT1A6",0.0008397
"TMEM132B",0.00083782
"CDH10",0.00083683
"AC090574.1",0.00083645
"ASMTL",0.00083544
"PRND",0.00083338
"LAMB3",0.0008327
"DMXL2",0.00083261
"AGT",0.00083248
"EEF2",0.00083219
"GFPT2",0.00083027
"MAGI2",0.00083023
"MMS19",0.00082817
"CKAP5",0.00082812
"FMNL3",0.0008278
"BRPF3",0.00082771
"LNX1",0.00082696
"SUPT20HL2",0.00082622
"ACTN2",0.0008257
"SLC9A4",0.00082524
"CPNE3",0.00082352
"TCEB3",0.00082318
"ATG3",0.00082306
"DENND1B",0.00082244
"KCNJ12",0.00082111
"ZNF658",0.00082096
"KLHL41",0.00081972
"HPS3",0.00081897
"ZNF592",0.0008188
"CCT6B",0.00081836
"ALAS2",0.00081786
"TRABD2A",0.0008158
"ABCA1",0.00081575
"SNORD3A",0.00081517
"FMN1",0.00081494
"GCM2",0.00081412
"MFN1",0.00080911
"DSP",0.00080884
"KIAA1324L",0.00080837
"ANO2",0.00080789
"Y_RNA",0.00080652
"PREPL",0.00080606
"KIAA1045",0.00080567
"COL2A1",0.00080498
"OR6K2",0.0008048
"ERBB2IP",0.00080369
"TCF7",0.00080303
"NELL2",0.00079986
"ADAMTS7P3",0.00079909
"NOTCH3",0.00079662
"MAGEC3",0.00079549
"ARHGEF25",0.00079247
"SLC17A8",0.00079232
"ADCY7",0.00079226
"DOCK5",0.00079171
"NARFL",0.00078944
"HOOK2",0.00078931
"PTK2B",0.00078759
"WNT7A",0.00078571
"RP11-430N14.4",0.00078548
"SPINK5",0.00078511
"Z95704.1",0.00078298
"PHKA2",0.00078244
"RBM12",0.00078119
"LAMA1",0.00077821
"LTBP1",0.00077786
"LRP1",0.00077786
"FAAH",0.0007774
"TMEM82",0.00077737
"COL1A1",0.00077633
"MTIF3",0.0007747
"RBM33",0.00077285
"TRIM46",0.00077272
"PGLS",0.00077197
"MYO1H",0.00077183
"GABRG3",0.00077109
"BTN2A3P",0.00077061
"NEFM",0.00077048
"ACACA",0.00076818
"NEK10",0.00076773
"ADPRH",0.00076754
"ABL2",0.00076735
"ATHL1",0.00076645
"LAMA5",0.00076393
"ADAMTS18",0.00076254
"PODN",0.00076091
"COL17A1",0.00075883
"KIAA0195",0.00075874
"CD300A",0.00075843
"RBM47",0.00075609
"MROH8",0.0007551
"SP3",0.00075469
"ZC3H12B",0.00075424
"C10orf12",0.00075354
"ZEB2",0.00075254
"ZNF732",0.00074782
"FSTL4",0.00074638
"PTCH1",0.00074583
"PPP2R3C",0.00074478
"CTD-2128F4.1",0.00074326
"SPTB",0.00074289
"ZFR",0.00074179
"SPOP",0.00074153
"CILP",0.00074065
"INTS8",0.00074059
"COL5A3",0.00073681
"AKT3",0.0007359
"ANKRD62",0.00073542
"PPP3CA",0.00073461
"UPF3B",0.00073397
"NECAB1",0.00073325
"HMGB3P6",0.00073264
"OSCP1",0.00073102
"BCAN",0.00072743
"ZNF160",0.00072742
"SIN3A",0.00072685
"LRP12",0.00072384
"RP11-460N11.2",0.00072265
"PRMT5",0.0007221
"SH3PXD2B",0.00072192
"KIAA1432",0.00072115
"SWSAP1",0.00072048
"KMT2B",0.00072036
"TRIM56",0.00071944
"FSHR",0.00071779
"EFHC2",0.00071632
"KIT",0.00071596
"RP11-85G18.6",0.00071592
"IRAK2",0.00071479
"OTOF",0.00071433
"PTCHD1",0.00071381
"CPAMD8",0.0007125
"DALRD3",0.00071225
"MOGAT3",0.00071223
"FGD4",0.00071211
"PHLDA1",0.00070969
"ZNF729",0.00070819
"TSC22D1",0.00070699
"ATXN1",0.00070652
"FAM47B",0.0007053
"KIAA1109",0.00070353
"KLHL1",0.0007033
"SEMG1",0.0007025
"DNAJC9",0.00070229
"SLC10A3",0.0006997
"PAPPA2",0.00069954
"MAB21L1",0.00069945
"TPRX1",0.0006988
"CCDC14",0.0006955
"EML4",0.0006951
"CDH6",0.00069494
"SPTBN5",0.00069447
"LPAL2",0.0006941
"OSBPL1A",0.00069383
"PDE4DIP",0.00069341
"ZNRD1-AS1",0.00069309
"TBC1D31",0.0006915
"FAM171B",0.00068983
"GLT8D1",0.00068786
"RB1CC1",0.00068742
"RNF43",0.00068673
"TRIM11",0.00068669
"AGL",0.00068466
"CBX8",0.00068427
"TAS2R16",0.00068297
"RPH3A",0.00068273
"XRRA1",0.0006797
"NELFCD",0.00067925
"ACTN4",0.00067492
"DCTN4",0.00067379
"DNAH1",0.00067358
"KCNQ5",0.00067149
"PMS1",0.00067102
"AARS2",0.0006708
"ZNF426",0.0006704
"GIMAP7",0.00067031
"DAB2IP",0.00066991
"BRIX1",0.00066936
"FAM111A",0.00066889
"PRPF8",0.00066508
"SMC4",0.00066421
"MMP3",0.00066402
"ITGA6",0.00066275
"RXFP1",0.0006627
"MDGA2",0.00066231
"MAST2",0.00066187
"SPAG5",0.00066071
"GPR32",0.00066024
"LRRIQ1",0.00065876
"INPP4B",0.00065857
"WDR72",0.00065801
"MEIS2",0.00065692
"LINGO2",0.00065669
"HMGN5",0.00065658
"SLC35B2",0.00065571
"NACA",0.0006556
"WNK1",0.00065449
"USP33",0.00065329
"ALK",0.00065132
"SDK1",0.00064832
"GRB7",0.00064693
"HCFC1",0.00064673
"MET",0.00064667
"CHST9",0.0006459
"MTO1",0.00064177
"RASGRF1",0.00064067
"ENPP4",0.00063963
"SERPINA5",0.00063837
"MAST1",0.00063771
"HRCT1",0.00063726
"CSTF2T",0.00063676
"PRR14L",0.00063584
"ZMYM4",0.00063567
"WDR17",0.00063471
"LOXHD1",0.00063283
"CYP2C8",0.00063219
"ENSG00000211459",0.00063176
"MYCBPAP",0.0006291
"AK9",0.00062833
"ZNF618",0.00062679
"POLA1",0.00062629
"RP11-566K19.9",0.00062483
"ROBO2",0.00062467
"HLA-A",0.00061917
"PRMT10",0.00061863
"PCDHB7",0.00061754
"CCDC30",0.00061686
"CDCA4",0.00061488
"HLA-DQB2",0.000614
"TMC4",0.00061295
"LINC00283",0.0006116
"CUX2",0.00061089
"MYBPC2",0.00060857
"UBA6",0.000608
"EPHA3",0.00060726
"F2",0.00060658
"NBEAL2",0.00060472
"NINL",0.00060444
"LAMB4",0.00060368
"PLXNA1",0.00060302
"MBOAT4",0.0006022
"SORBS2",0.00060103
"NPY1R",0.00060068
"TAF1L",0.00060052
"ATP2C2",0.00060025
"NEDD9",0.00060009
"PDE4D",0.00059874
"RP11-114H24.7",0.00059779
"ANAPC7",0.00059765
"MYT1L",0.00059661
"ZMIZ1",0.00059651
"KLRC1",0.00059619
"GDI1",0.00059528
"SIAH1",0.00059495
"PLA2G4F",0.00059387
"CLASP2",0.00059324
"TOPAZ1",0.00059305
"KMT2E",0.00059287
"ERMAP",0.00059112
"CCNF",0.00058912
"HSD3B2",0.0005884
"MYO5C",0.00058798
"ZNF106",0.0005867
"QSER1",0.00058656
"STRN",0.00058618
"ODF2",0.00058561
"NT5C1B",0.0005854
"TRGV8",0.00058538
"TIAM2",0.00058423
"TRPM6",0.00058398
"FAM205A",0.00058238
"ZNF578",0.00058143
"MXRA5",0.00058005
"DIP2B",0.00057886
"TMEM57",0.00057886
"CATSPERG",0.0005773
"GDPD5",0.00057687
"OR5AZ1P",0.0005767
"LCMT2",0.000576
"PCDHB10",0.00057559
"TAOK3",0.00057514
"SERPINA4",0.00057506
"HOXB2",0.00057442
"GRIA4",0.00057348
"ZCCHC12",0.00057223
"HGSNAT",0.00057089
"ABL1",0.00057059
"PCDHA13",0.00057012
"NRK",0.00056957
"TUBB4B",0.00056916
"TRPS1",0.00056893
"SHE",0.0005686
"CYP2S1",0.00056839
"SEZ6L2",0.0005662
"CXorf65",0.00056482
"HDDC2",0.00056446
"TSKS",0.0005631
"TRAF3IP3",0.0005624
"ARHGAP29",0.00056238
"CAD",0.00055746
"PYGB",0.00055725
"MYO1G",0.00055689
"ACOXL",0.0005556
"CARD11",0.00055476
"RNF213",0.00055413
"COL12A1",0.0005528
"RNF219",0.00055275
"ITGAX",0.00055227
"RP11-764K9.4",0.00055107
"VPS18",0.00055077
"PALLD",0.00054981
"MAGEA10",0.00054892
"PIGQ",0.00054764
"STK38L",0.00054759
"CARD9",0.00054501
"ALG10B",0.00054348
"LETM1",0.00054347
"TBC1D8",0.00054306
"SGSM1",0.00054275
"MCOLN1",0.00054237
"KCNH6",0.00054219
"DPEP1",0.00054015
"PCDHB12",0.00053933
"OBSL1",0.00053913
"RETSAT",0.0005391
"POLR3GL",0.00053906
"FBXL19",0.00053836
"MAP10",0.00053773
"EEA1",0.00053566
"COMP",0.00053557
"SCYL2",0.00053485
"HIST1H2AK",0.0005315
"TP53BP1",0.00053146
"INTS7",0.00053113
"ATXN10",0.00053085
"EGFR",0.00053058
"MEGF11",0.00052968
"RXFP3",0.00052948
"CTC1",0.00052931
"FAM134C",0.00052883
"PBXIP1",0.00052816
"NPAS4",0.0005266
"STAT5B",0.00052567
"GPLD1",0.00052456
"C2orf71",0.00052378
"RP1L1",0.00052232
"FUK",0.00052177
"HNF1A",0.00052144
"WDR26",0.00052131
"LAS1L",0.00052023
"LRGUK",0.00052002
"TCF12",0.00051995
"DSG3",0.00051963
"BAIAP2",0.00051884
"COBLL1",0.00051605
"USP53",0.0005146
"SPTBN1",0.00051299
"TCHH",0.00051256
"HPS1",0.00051238
"MCTP2",0.00051132
"BAZ2B",0.00051097
"SCN1A",0.00051042
"ESYT1",0.00050878
"MROH7",0.00050874
"TSHZ2",0.00050871
"PHACTR2",0.00050773
"CYLC1",0.00050418
"PTK7",0.00050172
"PCSK9",0.00050165
"HEPH",0.00049883
"NID1",0.00049871
"VPRBP",0.00049847
"LDB2",0.00049835
"PRTG",0.00049756
"GOLGA6L2",0.00049635
"ABCB11",0.000496
"ZCCHC2",0.00049396
"PUM2",0.0004928
"MLXIP",0.00049279
"C9orf131",0.00049014
"EPHA5",0.00048943
"CAMKK1",0.00048893
"FGD5",0.00048827
"AMACR",0.00048717
"UBE2J1",0.00048709
"SEPT7P2",0.00048687
"PLEKHA6",0.00048495
"DDX11L8",0.00048387
"DNAAF3",0.00048378
"ARHGEF17",0.00048288
"TENM4",0.00048286
"AADAC",0.00048091
"ANKRD34C",0.00047689
"NUB1",0.00047593
"USP9X",0.000475
"EPAS1",0.00047442
"BCORL1",0.00047213
"TNFRSF10B",0.00047176
"PKD1L1",0.00047166
"GBP6",0.00047133
"PLEKHH1",0.00047095
"CDK2AP2P2",0.00047014
"AGAP7",0.00046914
"GNAS",0.00046897
"WT1",0.00046745
"ATP5A1",0.00046649
"UBR3",0.00046513
"PJA2",0.00046471
"COL6A5",0.0004632
"GPC5",0.0004628
"AIM1",0.00046156
"RBM26",0.00046116
"DOT1L",0.00046061
"CCDC104",0.00045972
"AOX1",0.00045912
"HEATR3",0.00045544
"GRIK1",0.00045415
"MCM3AP",0.000454
"PRPF38B",0.00045374
"RP11-76H14.2",0.00045111
"PCDH9",0.00045107
"ASPH",0.00045095
"RB1",0.00044967
"PCDHA5",0.00044955
"FAM110A",0.00044935
"SLC12A5",0.0004483
"ADAMTS14",0.00044767
"KIF4B",0.000447
"PRPF4B",0.00044695
"ARAP1",0.00044552
"ERCC6L",0.00044514
"HSPG2",0.00044501
"PCDH7",0.00044438
"OPA1",0.00044293
"ZNF609",0.00044146
"RPS6KA6",0.00044086
"KDM4A",0.00044076
"PPP4R2",0.00044061
"TSNARE1",0.00044013
"GOLGB1",0.00044008
"GPR125",0.0004396
"FN1",0.00043791
"SPECC1",0.00043538
"ECM2",0.0004351
"CEACAM18",0.00043497
"PGAP1",0.0004336
"PCDHB8",0.00043354
"FASTKD3",0.00043317
"HIPK2",0.00043298
"PTPN13",0.00043244
"MIB1",0.00043142
"MAGEC1",0.0004307
"PCDHGB4",0.00043035
"RARS2",0.00043028
"TBC1D3P5",0.00042991
"TRMT2B",0.00042815
"FNDC1",0.0004261
"TRIP11",0.0004255
"CYP11B2",0.00042476
"ACE",0.00042476
"PCDH18",0.00042364
"TNKS1BP1",0.00042335
"MAP3K19",0.00042307
"CTTNBP2",0.00042288
"UBA7",0.00042288
"POLI",0.00042281
"NTNG1",0.00042138
"C14orf37",0.00042082
"HIST1H1C",0.00042041
"CD163L1",0.00041965
"FARSB",0.00041593
"ERBB3",0.00041587
"MKL2",0.00041532
"F13A1",0.00041472
"NEURL4",0.00041445
"NEBL",0.00041444
"ESYT3",0.00041202
"PRDM8",0.00041094
"CEP170",0.00040998
"TRPC7",0.00040993
"ADAMTS19",0.00040896
"DOCK2",0.00040758
"VNN1",0.00040718
"HLA-DRB1",0.00040595
"BCL11A",0.00040594
"STAG1",0.00040542
"CDH20",0.00040115
"FAM120C",0.00040073
"ACER3",0.00040013
"GREB1L",0.00040007
"ANKRD11",0.00039818
"PDE6B",0.00039788
"LTBP2",0.00039714
"ZBTB11",0.00039612
"RARB",0.00039505
"MAPK8IP3",0.00039498
"FAM160A2",0.00039294
"TMEM27",0.00039149
"PCDHA6",0.00039052
"PRDM16",0.00038926
"PAX5",0.00038775
"CNTNAP4",0.00038668
"GRK1",0.00038668
"LPHN2",0.00038658
"HECTD1",0.00038594
"TTC24",0.00038531
"CCDC88B",0.00038524
"LGR4",0.00038517
"AEBP1",0.0003835
"LAMA4",0.00038266
"MRC2",0.0003826
"RIC8A",0.00038255
"MCMBP",0.00037936
"KCNH7",0.0003782
"SIDT2",0.00037789
"EP300",0.0003772
"CSPG4",0.00037621
"ACAD11",0.00037528
"RGS22",0.00037504
"DGKG",0.00037443
"PLXNB2",0.0003743
"KCNU1",0.00037427
"SLC22A11",0.0003742
"CHRD",0.00037399
"LINC00869",0.0003736
"TAAR5",0.00037322
"CSPP1",0.00037233
"USP12",0.00037212
"CCDC171",0.00037174
"NRP2",0.00037153
"FDXR",0.00037097
"ZC3H4",0.00037019
"SLCO1C1",0.00036938
"PDE2A",0.0003693
"C6",0.00036874
"CDK16",0.00036702
"MCF2L2",0.00036509
"DNMT3A",0.0003635
"ZNF611",0.00036338
"CCDC181",0.00036326
"SYDE2",0.00036298
"ZNF296",0.00036285
"PLIN4",0.00036222
"SLC7A6OS",0.00036014
"CPQ",0.00035969
"QSOX1",0.00035747
"CD1B",0.0003559
"RP11-701I24.1",0.00035536
"CHAF1A",0.00035356
"EXT1",0.00035344
"AASS",0.00035083
"CD5L",0.00035068
"ABCA10",0.00035021
"RABIF",0.00034987
"PDE11A",0.00034919
"TRPC6",0.000349
"BID",0.00034826
"NLRP3",0.00034713
"FAM129C",0.00034637
"DNM3",0.00034528
"NAALADL2",0.00034416
"ZIM3",0.00034344
"CCDC11",0.00034245
"CSRNP1",0.00034196
"PRDM15",0.00034196
"RAI14",0.00034137
"CROCC",0.00034115
"TULP4",0.00034075
"PRKD3",0.00034001
"PWP2",0.00033992
"KMT2D",0.00033853
"C8orf31",0.00033789
"MYPN",0.0003377
"SHANK1",0.00033756
"KIAA1549",0.0003361
"RP11-321E2.13",0.00033521
"ZNF418",0.00033459
"HIPK1",0.00033433
"NAV3",0.00033399
"AHCTF1",0.00033207
"FGD3",0.00033206
"COL27A1",0.00033201
"HDAC2",0.00033127
"AKNA",0.0003306
"IPO8",0.00032876
"LMTK2",0.0003275
"LILRA1",0.00032669
"TMTC2",0.0003261
"EGR3",0.00032569
"ANGPT1",0.00032464
"ZNF527",0.00032393
"ASL",0.00032378
"CAMTA2",0.00032348
"ADCY5",0.00032345
"HAUS6",0.00032311
"RFPL1",0.00032238
"LGR5",0.00031816
"NME7",0.00031603
"PDLIM7",0.00031531
"RIN1",0.00031469
"TBL3",0.00031378
"C4orf17",0.00031242
"PXDN",0.00031162
"IL10RB",0.00030944
"PIWIL2",0.00030849
"TNPO1",0.00030735
"TRO",0.00030573
"PHC1P1",0.00030528
"SUPT5H",0.00030357
"TRIM36",0.00030299
"AKAP11",0.00030197
"DUOX1",0.00030016
"TTLL5",0.00029926
"USP54",0.00029823
"MYH4",0.00029746
"NOD1",0.00029706
"COL16A1",0.00029659
"NOS1",0.0002962
"ELP5",0.00029584
"PAMR1",0.00029566
"APTX",0.00029509
"NUP98",0.00029472
"THBS1",0.00029353
"CMTR2",0.00029224
"TTC14",0.00028723
"RP3-470B24.5",0.00028552
"TRAPPC9",0.00028523
"FAM129B",0.00028454
"NNT",0.00028288
"DYSF",0.00028269
"TBC1D4",0.00028199
"PCDHA9",0.00028141
"PARP15",0.00028119
"MBD1",0.00028078
"LOXL3",0.00028023
"ETS2",0.00027876
"SLC17A7",0.00027229
"FBXO18",0.00027146
"FBN3",0.00027091
"HOXA5",0.00026962
"GUCY2C",0.000268
"RP11-204M4.2",0.0002656
"FLNA",0.00026334
"PCNT",0.00026169
"RP11-69H14.6",0.00026121
"MSH6",0.00026106
"SCN7A",0.00026026
"HAO1",0.00025901
"LEPR",0.00025741
"TECTA",0.00025727
"NOP9",0.00025683
"MEGF8",0.00025663
"WDFY2",0.00025629
"TMC2",0.00025625
"MUC5B",0.00025532
"PHTF2",0.00025484
"NUPL1",0.00025448
"ERBB4",0.00025364
"VPS13C",0.00025327
"KANSL3",0.00025121
"FAM169A",0.00025079
"ECM1",0.00025051
"PGLYRP2",0.00024902
"CDHR1",0.00024866
"PDCD6IP",0.00024847
"SAAL1",0.00024793
"MAGEB4",0.00024781
"DOCK4",0.00024539
"MTM1",0.0002453
"PNMAL1",0.00024451
"ZNF41",0.0002444
"TTC21B",0.00024386
"MAGI1",0.00024293
"CXorf58",0.00024228
"TPCN1",0.00023985
"BEST2",0.00023965
"TANC2",0.00023889
"TMEM132C",0.00023883
"TLN2",0.00023875
"CTD-2314B22.3",0.00023843
"DHX32",0.00023755
"SIM1",0.00023572
"SLITRK2",0.00023429
"ACSBG2",0.00023244
"ZNF626",0.00023183
"IREB2",0.00023026
"SH2B1",0.00022908
"CDC42BPB",0.00022837
"SORBS1",0.00022603
"LRSAM1",0.0002224
"WDR47",0.00022155
"KMT2A",0.00022152
"PCDHB14",0.00022147
"SLC25A13",0.00021922
"BANK1",0.00021852
"SATL1",0.00021829
"CHD7",0.00021779
"PRUNE2",0.00021753
"PANK4",0.00021701
"CCDC138",0.00021686
"PNLIPRP1",0.00021631
"PIK3C2B",0.00021487
"HGFAC",0.00021477
"CNOT1",0.00021465
"RNF20",0.00021328
"CCDC150",0.00021018
"CARNS1",0.00020903
"CRYBG3",0.0002079
"UNC13A",0.00020703
"NUAK1",0.00020701
"TRPC1",0.00020205
"ZNF680",0.00020053
"SLC23A3",0.00020023
"NUP155",0.00019936
"CASP2",0.00019605
"ANGPT4",0.00019487
"TSR1",0.00019433
"CASR",0.0001932
"ARMCX1",0.00019279
"HGS",0.00019278
"ZBTB24",0.00019204
"SNTG2",0.00019137
"TMIGD2",0.0001897
"SHROOM4",0.00018815
"ABCB1",0.00018673
"DIDO1",0.00018639
"ABCA9",0.00018424
"GON4L",0.00018403
"SEC24B",0.00018273
"XBP1",0.00018231
"FNDC7",0.0001823
"KIF5C",0.00018003
"HELZ",0.00017779
"RAPGEF1",0.00017775
"TENM2",0.00017762
"TSC1",0.00017746
"TNC",0.00017691
"WIZ",0.00017676
"SHCBP1",0.00017666
"HFM1",0.00017584
"HKR1",0.00017544
"RP11-480I12.7",0.000174
"REV1",0.00017207
"NBPF10",0.00017097
"TACC2",0.00016898
"ENSG00000238643",0.00016762
"OR2T34",0.00016654
"CALD1",0.000166
"RANBP6",0.0001654
"CDC42BPG",0.00016489
"ZNF233",0.00016449
"ZNF460",0.00016411
"WDR7",0.0001637
"C16orf62",0.00016325
"GBP7",0.00016306
"C5",0.00016305
"ZNF585A",0.00016268
"CCDC144A",0.00016181
"HSD17B7P2",0.00016158
"LMF1",0.00016059
"TTC7B",0.00015905
"THADA",0.00015775
"NR5A2",0.00015755
"SMEK2",0.00015711
"KDM6A",0.00015655
"CHSY3",0.00015442
"PKNOX2",0.00015427
"DNMBP",0.00015215
"PITPNM1",0.00015208
"PCDHGB7",0.00015025
"ZNF577",0.00015004
"GALNTL5",0.00014903
"ST18",0.00014881
"IL17RB",0.00014789
"COL4A5",0.00014628
"PFKM",0.000146
"DOK5",0.00014453
"RBMXL3",0.00014369
"FER1L5",0.00014315
"SLIT2",0.00014244
"CECR2",0.0001396
"ARHGAP40",0.00013945
"ATG2B",0.00013857
"ACSM5",0.00013711
"ATP4A",0.00013255
"DTX1",0.00013237
