"geneName","geneScore"
"BRINP1",0.00082446
"SH3TC1",0.00082426
"CNTNAP1",0.00082173
"RP11-432N13.4",0.00081895
"MAP3K13",0.00081876
"HSPA8",0.00081791
"LPHN3",0.00081685
"ZNF266",0.00081677
"SLITRK2",0.00081592
"CUL9",0.00081499
"TRAK1",0.00081083
"LINGO2",0.00080994
"COL6A5",0.00080943
"POLE",0.0008094
"FNBP1",0.0008087
"LRIG3",0.00080732
"PCNT",0.00080036
"CFB",0.00079501
"SCN3A",0.000795
"KCNQ1",0.00079314
"TNXB",0.00078594
"RARB",0.00078587
"UTRN",0.000784
"ELF3",0.00078374
"NRXN2",0.00078365
"CEP95",0.00078304
"ZSCAN12",0.00078126
"CSH2",0.00077429
"TRIM56",0.0007727
"CTH",0.00077
"SRCAP",0.00076913
"PRDM10",0.00076803
"LATS2",0.00076528
"RHOT1",0.00076494
"INSRR",0.00076461
"PPFIA2",0.00076239
"BCOR",0.0007598
"SEPT7P2",0.00075972
"DAP",0.00075795
"KIFC1",0.0007572
"SLC15A5",0.00075642
"PPARGC1B",0.00075376
"FCGBP",0.0007493
"NECAB1",0.0007483
"COBLL1",0.00074664
"AKAP12",0.00074658
"MGAT5B",0.00074619
"TULP4",0.00074425
"KCNQ3",0.00074393
"MLLT4",0.00074205
"RNF20",0.00074121
"NHSL2",0.00073925
"USP54",0.00073787
"NCOA6",0.0007357
"PLEKHG5",0.00073491
"QSOX1",0.00073465
"SHROOM4",0.00073443
"LONRF1",0.0007336
"PPP6R1",0.00073171
"FAT2",0.0007313
"NUAK2",0.00073064
"GOLGB1",0.00073017
"MUC12",0.00072753
"Z95704.1",0.00072598
"SYNE3",0.00072258
"KLHL41",0.0007224
"UBC",0.0007218
"ALMS1",0.00071952
"NEURL4",0.00071798
"PAPPA",0.00071701
"DOCK4",0.00071537
"DENND1B",0.00071493
"NCAN",0.00071347
"ACAD11",0.00071121
"ASPM",0.00070919
"CYLC1",0.00070708
"NT5C1B",0.00070352
"SCN4B",0.00070057
"FASN",0.00070024
"SLC15A1",0.00070011
"UPF1",0.0006999
"CEP164",0.00069965
"NFASC",0.00069796
"NBPF14",0.00069742
"SAMD9",0.00069498
"ZNF594",0.00069236
"CTNND2",0.0006921
"NAV2",0.0006901
"CCT6B",0.00068797
"ATP2B2",0.00068694
"MORC2",0.00068412
"MYB",0.00068231
"AP3B1",0.00068151
"MAST4",0.00067284
"VSIG1",0.00067137
"LSP1P3",0.0006707
"RNF213",0.0006701
"PNLIPRP1",0.00066559
"WSCD1",0.00066387
"PDZRN3",0.00066347
"CD1B",0.00066329
"DSE",0.00066326
"WDR72",0.00066312
"INTS7",0.00066308
"MEST",0.00065912
"TNPO1",0.00065819
"DCAF17",0.00065749
"LRRK1",0.00065653
"KLK15",0.00065414
"MADD",0.0006538
"F2",0.00065231
"BLM",0.00065165
"PKNOX2",0.00065132
"CORO2A",0.00065006
"KIAA0430",0.00064995
"ANPEP",0.00064854
"TRPM6",0.00064813
"COL4A6",0.00064691
"MYH4",0.00064649
"VWA7",0.0006453
"TBATA",0.00064475
"ZNF675",0.00064382
"RYR3",0.00064341
"PVRL3",0.00064129
"PCDHGA9",0.00064082
"ZNF680",0.00063548
"YME1L1",0.00063434
"GRAMD1B",0.00063303
"DPCR1",0.00063284
"GMDS",0.00063229
"WT1",0.00063077
"PPM1L",0.00063037
"TGM7",0.00063025
"HRC",0.00062568
"SOCS6",0.00062452
"CEP192",0.00062256
"WDR3",0.00062209
"EEA1",0.00062145
"TSHR",0.0006208
"MYO18A",0.00061846
"SIPA1L2",0.00061652
"EDEM3",0.00061562
"NR5A2",0.00061387
"SEC31B",0.00061267
"EML5",0.00061052
"TNS1",0.0006093
"MUC3A",0.00060899
"IL13RA2",0.00060858
"NELL2",0.00060855
"ABCA7",0.0006082
"PCDH7",0.00060501
"RBM44",0.00060385
"PCDHGA11",0.00060345
"AQP7",0.00059828
"BMS1",0.00059707
"OR13C4",0.00059679
"MCTP2",0.0005907
"SREBF2",0.00058991
"KCNB2",0.00058798
"HMGB3P6",0.00058788
"KMT2D",0.00058622
"PDE4D",0.000586
"ALPK3",0.00058107
"WDR26",0.0005776
"CXCL11",0.0005767
"GRID1",0.0005753
"MLLT10",0.00057515
"PDLIM7",0.00057427
"TPR",0.00057187
"MYOM2",0.00057069
"OSMR",0.0005701
"RAB3GAP2",0.00057006
"CYP4B1",0.00056916
"CD97",0.00056352
"BID",0.00056296
"CPNE3",0.00056185
"FAM47A",0.00055988
"SUPT5H",0.00055927
"RP3-470B24.5",0.00055887
"PCDHB10",0.00055817
"DNAJC13",0.00055567
"KCNT1",0.00055421
"KIF21B",0.00055063
"NRK",0.00055053
"RPS17P5",0.00054697
"LPA",0.00054467
"MIR548H4",0.00054425
"MMS19",0.00054309
"SLC13A4",0.00054285
"PDE6C",0.00053888
"PLCD1",0.00053758
"NEFM",0.00053686
"ARMCX2",0.00053519
"FASTKD2",0.0005345
"C4orf40",0.00053415
"SMG8",0.00053373
"GNAS",0.00053367
"OR2W5",0.00053358
"SOS1",0.00053017
"RGS22",0.00052725
"KLC4",0.00052631
"ANKRD12",0.00052239
"LINC00842",0.00052159
"MICAL2",0.00051837
"GRID2",0.00051716
"RIMBP2",0.00051289
"ANKRD24",0.00051254
"PIWIL1",0.00051236
"NUP210",0.00051075
"CPT1A",0.00051001
"KIAA0232",0.00050998
"CDK11B",0.00050983
"ERBB3",0.00050752
"GAB4",0.00050699
"RAD54B",0.0005068
"ACVR2A",0.00050647
"GRB7",0.0005036
"STAT4",0.00050358
"TTBK1",0.00050286
"PRRC2C",0.00050259
"NCKAP1L",0.00049969
"RNU6-614P",0.00049949
"MAGI1",0.00049879
"STK38L",0.00049777
"KIF4B",0.00049466
"NLRP2",0.0004946
"SLC9A4",0.00049366
"ZBTB11",0.00049255
"LMF1",0.00049083
"USP15",0.00048863
"LDB2",0.00048828
"PLCE1",0.00048697
"MUSK",0.00048644
"RXFP1",0.00048386
"CCDC175",0.00048327
"PRKDC",0.00048153
"PHKA2",0.00048036
"ANAPC7",0.00047573
"SLC9A7P1",0.0004733
"FMN2",0.0004731
"PIGQ",0.00047214
"NNT",0.00046967
"TRMT2A",0.00046909
"CASP2",0.00046853
"ALDH1L2",0.00046852
"FMN1",0.00046797
"EPHA7",0.00046795
"CACNA1D",0.00046743
"PRMT5",0.00046477
"KRAS",0.00046383
"COMP",0.00046276
"TNRC6A",0.00046271
"XPO7",0.00046199
"NCOA3",0.00046025
"ZFP28",0.00045987
"SLC22A16",0.00045847
"TMEM132C",0.00045785
"ATXN1",0.00045674
"PLAGL2",0.00045404
"SPOP",0.00045304
"MYO3A",0.00045022
"OR4A4P",0.0004501
"COL19A1",0.00044932
"KIAA1462",0.00044829
"NUP155",0.00044788
"PRPF38B",0.00044609
"ZSWIM2",0.00044269
"ENSG00000210082",0.00044049
"LIG3",0.00044024
"NOL6",0.00043949
"ARID1B",0.00043792
"ARHGEF1",0.00043687
"CASC5",0.00043663
"SPAG5",0.00043545
"CCND3",0.00043479
"JAK1",0.00043444
"ACO2",0.00043312
"DSC2",0.00043303
"AKT1",0.00043237
"RP11-22B23.1",0.00042879
"INTS8",0.00042823
"DIP2C",0.00042664
"TRABD2A",0.00042576
"OBSL1",0.00042519
"NUMBL",0.0004245
"MST1",0.00042341
"PHC1P1",0.00042208
"HIVEP2",0.00042207
"CLASP2",0.00042086
"FAT1",0.00042009
"C2orf16",0.00042007
"MCOLN1",0.00041839
"PHLDB1",0.00041821
"CDKN1B",0.00041712
"KIAA1045",0.00041626
"EFEMP1",0.00041578
"MUC6",0.00041539
"PRKCQ",0.00041351
"ZNF41",0.00041228
"CDH6",0.00041227
"PCDHGB6",0.00041114
"PLEKHH1",0.00041048
"SRRT",0.00040952
"PVRL2",0.0004092
"SPATA31E1",0.00040825
"HAUS5",0.00040782
"COL4A1",0.00040722
"TSC1",0.00040683
"SPATA31C1",0.00040586
"CDRT1",0.0004056
"ZNF585A",0.00040537
"PTPRU",0.0004039
"MCF2L2",0.0004013
"SCN9A",0.00040064
"CYP2C8",0.00039824
"RAI14",0.00039764
"MMP14",0.00039743
"CHEK2",0.00039695
"RPL13A",0.00039636
"FBXL18",0.00039568
"WDR47",0.00039515
"MAB21L1",0.00039478
"KIT",0.00039385
"RNF219",0.00039273
"LOXHD1",0.00039237
"NOP14",0.00039041
"FAM171B",0.00038968
"FRYL",0.00038948
"CDH23",0.00038944
"ITGA2",0.00038912
"AGGF1",0.0003879
"GDPD5",0.00038716
"CR1",0.00038514
"PTCH1",0.00038394
"CXorf58",0.00038322
"SFRP1",0.00038083
"AP1G2",0.00037838
"DOCK5",0.00037669
"ANKRD32",0.00037602
"MIB1",0.00037415
"PTPRD",0.00037283
"VNN1",0.0003726
"PRX",0.00036579
"GP1BA",0.00036344
"GRK1",0.00036318
"C15orf39",0.00036146
"RBM14",0.00036091
"MSH6",0.00035967
"C6orf132",0.00035944
"TTLL1",0.00035878
"CIT",0.00035842
"GRIN2D",0.00035828
"FAUP1",0.00035826
"HPS1",0.00035783
"ASXL2",0.0003558
"CRYBG3",0.00035481
"ENSG00000210195",0.00035256
"NEBL",0.00035096
"RNF10",0.00034961
"SPRTN",0.00034502
"PTPRB",0.00034376
"ST6GALNAC1",0.0003432
"FGFR4",0.00034251
"IGHG3",0.00034192
"RSF1",0.00034123
"PRTG",0.00034033
"SLC39A6",0.00033963
"USP12",0.00033957
"GLG1",0.00033883
"SMARCA2",0.00033743
"PIP4K2C",0.00033718
"ARHGAP11A",0.00033489
"ELOVL5",0.00033484
"SEPHS2P1",0.00033464
"SNX16",0.00033413
"CLIP2",0.00033355
"ATP8B2",0.00033331
"OR2L2",0.00033008
"SATL1",0.00032967
"LRRC7",0.0003295
"TNC",0.00032796
"AMER1",0.00032606
"GNB3",0.00032538
"CDCA2",0.00032496
"NOP2",0.00032493
"HNRNPH2",0.00032314
"TCF7L2",0.00032051
"PCLO",0.0003192
"DLGAP2",0.00031865
"ITSN1",0.00031834
"THSD7B",0.00031785
"MOB2",0.00031462
"ABCA1",0.00031431
"PHF8",0.00031391
"NTRK2",0.00031224
"FYB",0.00031058
"SCYL2",0.00030881
"MYH1",0.00030791
"NKAIN4",0.00030716
"COL20A1",0.00030403
"CCDC144A",0.0003039
"ZNF131",0.00029859
"CNTLN",0.00029805
"TBC1D20",0.00029775
"MYPN",0.00029695
"ZCCHC6",0.00029559
"NALCN",0.00029365
"KCNQ5",0.00029282
"SEZ6L2",0.0002924
"RAD21",0.00029169
"CEP68",0.00029148
"CATSPERG",0.00029114
"ZNF106",0.00029102
"ZSWIM8",0.00028916
"SCFD2",0.00028825
"PDXDC1",0.00028703
"SIRPG",0.00028698
"NAALADL2",0.00028646
"MAGEC3",0.00028635
"GSE1",0.00028403
"PTBP3",0.00028319
"NEO1",0.00028228
"FOXA1",0.00028126
"FAM134C",0.00028107
"TSKS",0.00028064
"ZNF426",0.00027834
"PFKM",0.00027832
"NBN",0.00027704
"CD247",0.00027672
"NBPF1",0.00027517
"CNTN2",0.00027458
"XRRA1",0.00027222
"USP29",0.00027062
"USP33",0.00027021
"PPP4R2",0.00026863
"ERCC6L2",0.00026718
"TMC5",0.00026591
"SEMA5A",0.00026416
"OR8H2",0.00026414
"ABCA12",0.00026373
"FBXL19",0.00026242
"FBXO18",0.00026213
"ZNF229",0.00026108
"KIF19",0.00025983
"H2BFWT",0.00025968
"MKL2",0.00025937
"DOCK9",0.00025824
"DENND3",0.00025783
"TBC1D8",0.00025756
"TSR1",0.00025727
"EGFLAM",0.00025549
"WDR96",0.0002551
"FAM194B",0.00025468
"USP1",0.00025455
"SMCHD1",0.00025426
"TARBP1",0.00025389
"IPO8",0.00025274
"ATRN",0.00025273
"BAIAP2",0.00025269
"OR13G1",0.0002512
"OR51E2",0.00025022
"C16orf71",0.00025002
"RFX4",0.00024953
"PHLPP2",0.00024948
"LRRC16A",0.00024882
"PCDHB14",0.00024716
"CSGALNACT1",0.00024587
"HDAC8",0.00024514
"PRRC2B",0.00024461
"EGR3",0.00024451
"NARFL",0.00024332
"FAM171A1",0.00024095
"SLC17A8",0.00024052
"ABCB11",0.00023998
"GLT8D1",0.00023972
"ATP8B3",0.00023949
"PITPNM1",0.00023778
"RANBP6",0.00023722
"CCDC171",0.00023688
"LPXN",0.00023636
"BTN3A1",0.00023556
"ZNF296",0.00023328
"COL6A2",0.00023188
"MPDZ",0.00023167
"CA9",0.00023079
"TRPM8",0.00022878
"CD300A",0.00022853
"TRPC4AP",0.00022536
"XPO1",0.00022522
"DGKG",0.00022436
"PYCRL",0.00022204
"CCDC170",0.00022062
"CACNA1G",0.00021796
"RRAGD",0.00021735
"TFPI2",0.00021702
"SHE",0.0002169
"AKAP11",0.00021549
"HHAT",0.00021477
"IL23R",0.00021408
"DNAH14",0.00021281
"CNTNAP2",0.00021263
"PXDNL",0.00020976
"PCDHGA1",0.00020839
"FANCA",0.0002082
"HNF4A",0.00020648
"AHNAK",0.00020401
"UPF3B",0.00020171
"AFAP1",0.00020141
"NRDE2",0.00020123
"C12orf55",0.00020109
"EPHB1",0.00020085
"PCDHB8",0.00020008
"PI4KA",0.00019968
"EIF4A2",0.00019804
"DCAF12L1",0.00019782
"IRF9",0.00019535
"RABIF",0.00019476
"RP11-321E2.13",0.00019424
"ODF2",0.0001942
"RBBP6",0.00019331
"TBX3",0.0001932
"OSBPL1A",0.00019266
"PTGER4P2",0.00019198
"INPP5D",0.00019132
"CHRM2",0.00019085
"ANKRD26",0.00019084
"ENSG00000238643",0.00018822
"ADCY7",0.00018774
"RP11-764K9.4",0.00018566
"CALD1",0.00018552
"COL14A1",0.00018539
"CUX2",0.00018411
"PDE11A",0.00018271
"MAP3K9",0.0001826
"SIDT2",0.00018203
"AOX1",0.00018185
"SSU72P3",0.00018109
"ARHGAP35",0.00017967
"NWD1",0.00017905
"CASP8",0.00017666
"MET",0.00017296
"FREM1",0.00017118
"RBM12",0.00017106
"PCDHB12",0.00017081
"PPP3CA",0.00017073
"TRMT2B",0.00017056
"ZCCHC2",0.00016967
"ANK2",0.00016953
"CARNS1",0.00016935
"ADAMTS14",0.00016882
"ADAMTS20",0.00016873
"VPS13B",0.00016829
"NUB1",0.00016783
"MMP3",0.00016644
"STRN",0.00016607
"PDCD11",0.00016461
"PYGB",0.00016457
"NSMAF",0.00016456
"BACH2",0.00016429
"LRRC8A",0.00016375
"CD1D",0.00016158
"TRIM65",0.0001608
"BCAS1",0.0001605
"ZC3H12C",0.00016037
"TCF7",0.00015594
"DDX11",0.00015426
"KIF2B",0.00015392
"PGAP1",0.00015189
"TMC4",0.000151
"BRDT",0.00014829
"RREB1",0.00014811
"CTD-3018O17.3",0.00014766
"GSPT1",0.00014711
"CORO1C",0.00014592
"RNF113A",0.00014502
"CUBN",0.00014326
"ARHGAP20",0.00014074
"C3",0.00014039
"TPCN1",0.00013979
"OBFC1",0.00013869
"PRUNE2",0.00013659
"PTK7",0.00013607
"MUC21",0.00013577
"LRP12",0.00013428
"UBE3C",0.00013254
"PTPRZ1",0.00013225
"ZBED4",0.00013009
"LMAN2",0.00012795
"PTPN14",0.00012782
"SFMBT1",0.00012772
"GPR125",0.00012655
"ANKRD28",0.00012622
"FRMPD4",0.00012493
"FAM179A",0.0001249
"ANKFY1",0.00012402
"ATN1",0.0001238
"ARHGAP40",0.00012301
"CCDC61",0.00012041
"CARD6",0.00012028
"ADAMTSL1",0.00011984
"EML6",0.00011941
"PLG",0.00011915
"SIPA1L1",0.00011904
"OTOF",0.00011902
"SACS",0.000119
"TRGV8",0.00011867
"HCFC1",0.00011851
"ZMYM3",0.00011776
"ABCC2",0.00011768
"TMTC2",0.00011558
"MICU3",0.0001155
"L3MBTL4",0.0001145
"DNMT3A",0.00011348
"ELP5",0.00011225
"CDH19",0.00011022
"OPLAH",0.00010838
"TANC2",0.0001081
"CCNB3",0.00010739
"CCDC66",0.0001066
"TRPC1",0.00010628
"SLC38A10",0.00010622
"VPS18",0.00010565
"CTTNBP2",0.0001048
"NID2",0.00010424
"NELL1",0.00010404
"ACTN2",0.00010295
"CACNA1F",0.00010147
