"geneName","geneScore"
"AADAC",0.00064896
"SPOP",0.0006484
"CLASRP",0.00064723
"KLC4",0.0006471
"WHSC1",0.00064193
"ZSWIM8",0.00064132
"DPEP1",0.0006409
"DSPP",0.00063976
"KPNA4",0.00063948
"COL2A1",0.00063883
"ZNF527",0.00063847
"CACHD1",0.00063838
"ANKS1B",0.00063691
"SLC39A6",0.00063583
"RNF123",0.00063532
"FAM66C",0.00063376
"GPRASP2",0.00063353
"AC090692.1",0.00063328
"DSCAML1",0.00063211
"LINGO2",0.00063158
"EGFR",0.0006305
"KIF2B",0.00062951
"CEP250",0.00062944
"ATG3",0.00062913
"GRB10",0.00062888
"MCTP2",0.00062818
"SEPHS2P1",0.00062769
"FAT1",0.00062761
"APTX",0.0006265
"ALDH1L2",0.0006245
"IQCB1",0.00062431
"RPS17P5",0.00062253
"PCDHA6",0.00062231
"COL27A1",0.00062213
"SEMA4F",0.00062191
"KIAA1324L",0.00061901
"CCDC61",0.00061785
"DYNC1H1",0.00061732
"TRABD2A",0.000617
"TCEB3",0.0006155
"HDAC1",0.00061543
"RAI14",0.00061533
"DOCK2",0.00061447
"ACSM5",0.00061398
"SEC24C",0.00061375
"PRAMEF4",0.00061206
"DBH",0.00061203
"CLCN3",0.00061046
"NR5A2",0.00060889
"RFX7",0.00060872
"SYDE2",0.00060731
"DDX12P",0.00060644
"TCF20",0.00060614
"PGLS",0.00060613
"FREM1",0.00060232
"WDR65",0.00060114
"ASTN1",0.00059932
"IQCH",0.00059926
"MUC21",0.00059922
"RP11-22B23.1",0.00059676
"UBR5",0.00059345
"UBA1",0.0005929
"MYO1H",0.00059283
"RBM19",0.0005918
"DCC",0.00059046
"LIFR",0.00058928
"EXPH5",0.00058727
"ABCC2",0.00058529
"RNU6-614P",0.00058498
"GPR155",0.00058463
"PVRL2",0.0005837
"VILL",0.00058313
"PHC1P1",0.00058244
"CDC42BPA",0.00058161
"SMC6",0.00057922
"FXR1",0.00057772
"C1orf65",0.00057722
"SP100",0.00057699
"DDX11L8",0.0005751
"RGS3",0.00057481
"ANK2",0.00057462
"PDE3A",0.00057434
"DDX11",0.00057243
"NYNRIN",0.00057156
"TAF3",0.00057122
"USP29",0.00057115
"ATP1A3",0.00057096
"ANK1",0.00056998
"DIP2C",0.00056806
"NAPA",0.00056738
"COX10",0.00056683
"DOCK8",0.00056682
"N4BP1",0.00056682
"CNTLN",0.0005659
"THADA",0.00056535
"TLR7",0.00056523
"VWA3A",0.00056479
"C5orf60",0.00056163
"PNLIPRP1",0.00056035
"CHST2",0.00056021
"IL13RA2",0.0005599
"KIAA0754",0.0005596
"RAB3GAP2",0.00055827
"DHTKD1",0.00055741
"PER1",0.00055728
"INPP5D",0.00055633
"LTBP1",0.00055593
"TPO",0.00055561
"ABAT",0.0005551
"CPT2",0.00055487
"ZNF680",0.00055464
"IQSEC2",0.00055381
"TFPI2",0.00055222
"KIAA0947",0.00054951
"GFPT2",0.00054936
"ITGB4",0.00054899
"CMTR2",0.00054693
"OBSL1",0.00054581
"AKAP17A",0.00054345
"ZNF711",0.00054319
"KRT17",0.00054254
"PDXDC1",0.00054227
"RSF1",0.00053948
"FAM169A",0.00053871
"PTPRM",0.00053865
"RIMBP2",0.00053759
"XPNPEP3",0.00053688
"EPAS1",0.0005368
"SPAG5",0.00053581
"CDH23",0.00053557
"DCDC1",0.00053383
"KLHL41",0.00053367
"ZNF732",0.0005323
"VPS18",0.00053053
"FLG2",0.00052885
"PPP2R4",0.00052863
"YEATS2",0.00052829
"FBXL19",0.00052577
"NUP210L",0.00052571
"KMT2D",0.00052548
"ANO5",0.00052541
"ZNF808",0.00052501
"TUBBP5",0.00052165
"PHIP",0.00051883
"LINC00283",0.00051662
"FAM193B",0.00051503
"FYB",0.00051357
"ITGA1",0.00051291
"AP4M1",0.00051238
"C19orf45",0.00051151
"PGLYRP2",0.00050976
"GCC2",0.00050911
"CLIP2",0.00050901
"TRAPPC10",0.0005078
"FGD4",0.00050684
"HIVEP2",0.00050456
"GNE",0.00050428
"XPOT",0.00050345
"PHACTR4",0.00050242
"ADCY9",0.00050239
"ARMCX2",0.00050107
"ZNF229",0.00050077
"NRXN3",0.00050072
"PDZRN3",0.00049938
"HIST1H2AK",0.00049928
"SNTG2",0.00049889
"SLFN12L",0.00049865
"CSRNP1",0.00049726
"MPDZ",0.00049435
"GCM2",0.00049155
"SERPINA4",0.00049155
"TRIP12",0.00049116
"POLR3B",0.00049112
"CLUL1",0.00049109
"C1orf101",0.00049027
"PCDH12",0.0004901
"CCDC112",0.0004901
"C16orf62",0.0004898
"PCDHGA9",0.00048604
"SLC4A4",0.00048577
"TRPC1",0.00048443
"ZCCHC2",0.00048432
"FAM134C",0.00048376
"COLEC12",0.00048333
"DOCK11",0.0004822
"HOXA5",0.00048124
"TACC2",0.00047975
"SNX16",0.0004788
"PRND",0.00047765
"DNAH1",0.00047762
"IPO8",0.00047607
"FRMD4A",0.00047361
"IL1RL2",0.0004725
"CLSTN2",0.0004714
"BRD8",0.0004697
"DCAF17",0.00046824
"GRIN2D",0.00046774
"RASAL3",0.00046671
"LRP4",0.0004659
"SCN4A",0.0004647
"SCN1A",0.00046452
"TIAM2",0.00046442
"FRMPD4",0.00046412
"ZNF407",0.00046411
"KCNH6",0.00046376
"AGO2",0.00046324
"PHACTR2",0.00046274
"ARFGEF2",0.00046225
"NUP155",0.00046204
"THBS1",0.00046078
"ZBTB11",0.00046022
"ZNF217",0.00045977
"PCDHB6",0.00045927
"USP42",0.00045919
"SYMPK",0.00045796
"COL1A1",0.00045754
"SNORD3A",0.00045702
"DZANK1",0.00045612
"ADAMTS20",0.00045595
"RBM26",0.00045587
"ZNF585A",0.00045036
"CWH43",0.00044986
"DOCK5",0.00044691
"FBXO18",0.00044543
"PTPN14",0.00044422
"WDFY2",0.00044187
"SNAPC4",0.00043968
"XBP1",0.00043927
"CASP8",0.00043915
"VPS4B",0.00043859
"HOXB2",0.00043792
"CTD-2314B22.3",0.00043753
"FRY",0.0004369
"TNS1",0.0004351
"WBSCR17",0.00043476
"CPA1",0.00043442
"KDM2A",0.00043437
"KIT",0.00043421
"GSPT1",0.00043415
"EZR",0.00043382
"NRROS",0.00043335
"NOTCH4",0.00043253
"AC090574.1",0.00042978
"ADAMTS5",0.00042817
"FUK",0.00042797
"TTC14",0.00042787
"TRIM46",0.0004273
"ACVR2A",0.00042667
"DNM3",0.0004266
"RP11-460N11.2",0.00042558
"GATM",0.00042555
"CACNA1G",0.00042542
"NAV1",0.00042497
"DUS3L",0.00042375
"SMARCA2",0.00042296
"CCNF",0.00042206
"ACAD10",0.00042178
"OTOP2",0.00042124
"KIF19",0.00042021
"TRPM6",0.00041984
"COX20",0.00041974
"PDE11A",0.00041838
"SLC9C1",0.00041825
"SCN2A",0.00041751
"AP3B1",0.0004172
"HHAT",0.00041625
"SAMD9",0.00041611
"PCLO",0.00041595
"SWSAP1",0.00041494
"OR13G1",0.00041475
"NUB1",0.00041316
"FCGBP",0.00041279
"COL23A1",0.0004127
"PRDM10",0.00041097
"PHTF2",0.00040979
"DHX37",0.00040964
"VWA7",0.00040945
"SPATA31E1",0.00040899
"WWC1",0.00040884
"PSEN2",0.00040838
"HSPA4",0.00040778
"KRT1",0.00040727
"MTMR9",0.00040613
"BTN3A1",0.0004055
"COL15A1",0.00040549
"ROR1",0.0004033
"NFASC",0.00040014
"BAI1",0.00039866
"FAM110A",0.00039853
"USP15",0.00039767
"SIMC1",0.0003973
"MCF2L2",0.00039681
"VASN",0.00039586
"PCDH15",0.00039323
"IGDCC3",0.0003922
"ZNF577",0.00039084
"ZNF626",0.0003902
"NWD1",0.00038986
"PKD1",0.00038955
"GPR179",0.00038913
"ADAD2",0.0003883
"KCNB2",0.00038525
"ATP2B1",0.00038519
"CCSER2",0.00038519
"SBNO1",0.00038363
"RPL13A",0.0003831
"AL022344.5",0.0003806
"RALGDS",0.00038031
"AKAP13",0.00037998
"IGSF10",0.00037991
"HERC4",0.0003782
"ATG2B",0.00037739
"C10orf12",0.00037677
"ECE1",0.00037594
"ZCCHC12",0.00037528
"ABR",0.00037497
"DAB2IP",0.0003726
"NFATC4",0.00037067
"AGAP7",0.00036986
"DNAJC13",0.00036982
"DMGDH",0.00036828
"GTF2IRD2",0.00036611
"ZFP28",0.00036561
"USPL1",0.00036409
"MGAM",0.00036363
"MCF2L",0.00036284
"SLC7A6OS",0.00036235
"EDEM3",0.00036226
"CACNA1F",0.00036197
"CPZ",0.00036145
"ZNF41",0.00036122
"LINGO1",0.00035974
"CHD5",0.00035882
"STON1",0.00035539
"PCDH19",0.00035496
"FANCI",0.00035404
"CHEK2",0.0003533
"ZNF473",0.00035284
"ZNF208",0.00035264
"ADAMTS10",0.00035253
"ATP5A1",0.00035204
"NEK10",0.0003511
"CTC1",0.00035023
"AMER1",0.00034833
"GPR125",0.00034702
"A2ML1",0.00034664
"CD300A",0.00034624
"GAD2",0.00034559
"C7",0.0003453
"UNC45A",0.0003447
"PFKM",0.00034389
"ERN2",0.00034346
"DENND4C",0.00034162
"PCDHA1",0.00034065
"SLC13A2",0.00033985
"ZNF587B",0.00033971
"TBC1D31",0.00033957
"ZNF93",0.00033842
"KCNQ3",0.00033771
"SAMD3",0.00033519
"MYBPC2",0.00033466
"PEX6",0.00033387
"EML4",0.00033364
"LINC00842",0.00033201
"ALPK3",0.00033149
"CDK11B",0.00033094
"CTD-2128F4.1",0.0003277
"PCDHA11",0.00032629
"VCAN",0.00032576
"COL5A3",0.00032516
"GOLGB1",0.0003241
"RP11-259G18.3",0.00031856
"NUP210",0.00031846
"ZNF426",0.00031751
"PTBP3",0.00031689
"NBN",0.00031631
"PGBD5",0.00031567
"DLGAP2",0.00031416
"PLCD1",0.00031367
"AOX1",0.00031299
"TNXB",0.00031285
"LRBA",0.00031201
"ITGA6",0.00031118
"CDC42BPG",0.0003047
"KIAA0226",0.00030194
"OSBPL1A",0.00030084
"C6orf132",0.00029887
"HNF4A",0.00029876
"KCND1",0.00029751
"FANCA",0.00029621
"LRRC8A",0.00029601
"CCDC183",0.00029522
"PLCB1",0.00029216
"ACTN4",0.00029156
"NBEA",0.00029124
"TNKS1BP1",0.00029108
"SATL1",0.00029075
"AC022498.1",0.0002902
"OR2L2",0.00028934
"CELSR3",0.0002874
"GRAMD1B",0.00028602
"KCNQ5",0.00028569
"PI4KA",0.00028566
"SLC38A10",0.00028532
"TGM4",0.00028527
"WASF1",0.00028511
"STAU1",0.00028417
"FHAD1",0.00028375
"GRB7",0.0002835
"INPP5B",0.00028243
"ELN",0.00028233
"EPHB1",0.00028216
"ZNF540",0.00028175
"MED13L",0.00028149
"DHX30",0.00028131
"BRIP1",0.00028077
"NCOA3",0.00028062
"ZSCAN32",0.00027988
"COL24A1",0.00027912
"LRRK1",0.0002773
"HIF3A",0.00027703
"PARP15",0.00027655
"SMARCD3",0.00027583
"CXCL11",0.00027554
"VNN1",0.0002713
"CEP68",0.0002699
"VCPIP1",0.00026937
"RASA3",0.00026926
"GPR110",0.00026872
"PKNOX2",0.00026812
"DNAH3",0.00026561
"TRAK1",0.00026527
"ENPP1",0.00026507
"EEA1",0.00026495
"ELOVL5",0.00026461
"CCT6B",0.00026324
"PTGFRN",0.00026314
"SYT17",0.00026282
"KPRP",0.00026257
"HFM1",0.0002622
"HIST2H2BE",0.00026187
"ZNF544",0.00026051
"LMTK2",0.00026051
"KIAA0232",0.00026009
"CSTF3",0.00025989
"STK38L",0.00025978
"PCDHB5",0.00025916
"WDR26",0.00025839
"OPN4",0.00025829
"ZNF592",0.00025771
"ARMCX1",0.00025746
"ERMAP",0.0002541
"TMEM151B",0.0002535
"SERPINC1",0.0002533
"UBR1",0.0002528
"ARHGEF11",0.0002498
"MORN1",0.00024901
"FAUP1",0.00024791
"ADCY8",0.00024774
"CCDC181",0.00024751
"NUMBL",0.00024618
"LYSMD3",0.00024584
"TRNAU1AP",0.00024571
"CELSR2",0.0002457
"BZRAP1",0.00024423
"DMPK",0.00024402
"MAPK8IP3",0.0002436
"CPAMD8",0.00024256
"ATP2B3",0.00024169
"CNTNAP5",0.00024078
"HGSNAT",0.00023995
"ZFR",0.0002396
"ZNF646",0.00023885
"ENSA",0.00023753
"SMC1A",0.00023741
"SCAPER",0.00023651
"GPR97",0.00023532
"WTAP",0.00023348
"ECM2",0.00023341
"NRP2",0.00023198
"TRPC5",0.0002302
"LRRC16A",0.00022981
"ANKRD28",0.00022721
"KIAA0319",0.00022716
"KIF4A",0.00022617
"PABPC3",0.00022528
"ITPR1",0.0002198
"ACO2",0.00021937
"RNF10",0.00021772
"CSF2RA",0.00021636
"TNRC6A",0.00021549
"SGSM1",0.00021547
"ZNF462",0.00021303
"LINC00869",0.00021229
"MET",0.00021076
"GOLGA6L2",0.00021047
"TRIM49B",0.00021014
"RTL1",0.00020879
"HLA-C",0.00020848
"KIAA1432",0.00020785
"C17orf97",0.00020699
"SRGAP1",0.00020481
"TPM2",0.00020449
"RP11-701I24.1",0.00020385
"KCNH2",0.00020315
"TAF1",0.00020228
"VSIG1",0.00019885
"SFMBT1",0.00019819
"SIRPG",0.00019763
"BLM",0.00019717
"ZKSCAN7",0.00019674
"HERC2P4",0.00019669
"NEDD4L",0.00019394
"PYGB",0.00019362
"DNAH8",0.00019277
"FAM205A",0.00019134
"ANKRD36C",0.00019095
"BPTF",0.00018978
"MAP1A",0.00018785
"MEGF11",0.0001878
"ZC3H12B",0.00018752
"AP4E1",0.00018692
"CNTN4",0.00018635
"SIGLEC7",0.00018557
"COL22A1",0.00018482
"DAK",0.00018442
"CACNA2D3",0.00018433
"CTTNBP2",0.00018359
"PRTG",0.00018144
"PRR14L",0.00018105
"ZNF506",0.00017976
"DCAF4L2",0.00017842
"TRPC6",0.000178
"LATS1",0.00017788
"GLI2",0.00017785
"TMC2",0.00017769
"FBN3",0.00017753
"RNF19A",0.00017667
"LMF1",0.00017581
"NAALADL2",0.00017349
"C4orf17",0.00017319
"NEURL4",0.00017199
"CEP128",0.00017132
"SRRT",0.0001713
"LETM1",0.00017046
"ZSCAN21",0.00016893
"PXDNL",0.00016882
"HDAC6",0.00016796
"TNPO1",0.00016775
"UPF2",0.00016665
"CCDC138",0.00016614
"CD1B",0.00016274
"PCSK9",0.00016169
"ZNF160",0.00016116
"CNP",0.00015743
"KIF26B",0.00015735
"ENSG00000210196",0.00015719
"NPY1R",0.00015665
"TAF1L",0.00015647
"STAG2",0.0001561
"RANBP6",0.00015596
"GRK4",0.00015477
"TSR1",0.00015474
"CCDC64B",0.00015425
"BIRC6",0.00015408
"FAM189A2",0.00015369
"GBP6",0.00015337
"FAT2",0.00015286
"HLA-V",0.00015208
"ASH2L",0.00015205
"AP2A1",0.00015166
"GAB3",0.00015158
"ZHX1",0.00015147
"GDPD5",0.00015133
"FBN1",0.00014958
"SEMG1",0.00014864
"LSP1P3",0.00014667
"MSH6",0.00014636
"OBSCN",0.00014592
"CAMTA2",0.0001457
"DLGAP4",0.00014544
"ACACB",0.00014533
"DNAH5",0.00014487
"CENPF",0.00014471
"CBX8",0.00014458
"BIRC7",0.00014352
"UNC5C",0.00014256
"SAAL1",0.00014237
"ECM1",0.00014234
"PHLPP1",0.00014099
"NELL1",0.00014061
"GNAS",0.00014013
"LTBP2",0.00014005
"PRPF4B",0.00013947
"TNFRSF10B",0.00013901
"CDC25B",0.00013806
"SHCBP1",0.00013738
"CASR",0.00013695
"PAPLN",0.00013594
"ZNF565",0.00013563
"CARD11",0.00013379
"BRINP1",0.00013278
"OR4A4P",0.00013262
"RASGRF1",0.00013017
"EEF2",0.00012995
"ZNF420",0.00012971
"SMCHD1",0.00012965
"FLT3",0.00012878
"ATG16L1",0.00012857
"PRAME",0.000128
"KLHL1",0.00012747
"KLF7",0.00012727
"TRGV8",0.00012711
"SVILP1",0.00012696
"MKI67",0.00012634
"TRAK2",0.00012314
"AKT3",0.00012215
"ATP8B2",0.00011959
"ACE",0.00011919
"ZNF965P",0.00011758
"CSNK1A1L",0.00011616
"ZMYM3",0.00011583
"DIP2B",0.00011557
"RP11-250H24.4",0.00011534
"GPRIN2",0.0001151
"ACSBG2",0.00011503
"FMNL3",0.0001149
"SELL",0.00011446
"ZC3H12C",0.00011406
"MCOLN1",0.00011326
"PDE4C",0.00011124
"ABCA10",0.00011088
"ANAPC7",0.00011058
"HIST1H3B",0.00010717
"MAB21L1",0.00010709
"ZBTB24",0.00010641
"FBXO30",0.0001037
"HERC6",0.00010358
"KIAA1644",0.00010332
"ITSN1",0.00010204
"EPS8L1",0.00010146
"BCOR",0.0001011
"CYP2C8",0.00010079
"TTLL5",0.00010031
