"geneName","geneScore"
"LINC00283",0.001143
"STAG2",0.0011429
"DOCK9",0.0011428
"L3MBTL4",0.0011404
"BACH2",0.0011394
"SYCP1",0.0011393
"GRIK3",0.0011378
"PCDHB4",0.0011358
"NR3C2",0.0011317
"MLXIP",0.0011308
"MROH2B",0.0011302
"BAIAP2",0.0011296
"LPXN",0.0011288
"RGS7",0.0011285
"CDC42BPA",0.0011276
"PDCD6IP",0.0011264
"ZNF266",0.0011239
"DDX11",0.0011235
"SLC13A4",0.0011222
"PLD5",0.0011206
"SORBS2",0.0011201
"GNAS",0.00112
"STAU1",0.0011194
"FOLR4",0.0011189
"CWH43",0.0011187
"SNAPC4",0.0011168
"WDR65",0.0011142
"TRPV2",0.0011139
"PEG3",0.0011136
"AKT1",0.0011131
"ACVR2A",0.0011127
"TNFRSF10B",0.001112
"CDC25B",0.0011101
"BRWD1",0.0011067
"GRIN2C",0.0011061
"XIST",0.0011051
"CTD-2314B22.3",0.0011051
"CPS1",0.0011041
"SLC27A4",0.0011031
"EPN3",0.0011029
"TSC22D1",0.0011026
"COL6A2",0.0011017
"KLHL41",0.0011014
"KIAA1033",0.0011013
"DDX12P",0.0011009
"SETBP1",0.0010986
"COX20",0.0010973
"OR6A2",0.0010969
"DZIP3",0.0010963
"AIM1",0.0010962
"PKD1",0.001096
"SEC31B",0.0010947
"PIK3CB",0.0010923
"NALCN",0.0010916
"PREX2",0.0010912
"EGFR",0.0010909
"BMS1",0.0010863
"TRO",0.0010852
"SLC13A2",0.001085
"GRIK5",0.0010799
"ELN",0.0010798
"SBNO1",0.0010789
"LRRC16A",0.0010771
"NUP98",0.0010763
"LINC00842",0.001075
"SI",0.0010719
"GPR64",0.0010714
"INSRR",0.0010649
"TRAPPC10",0.0010647
"EFHC2",0.0010623
"CEP164",0.0010609
"ANAPC5",0.0010603
"TRPC7",0.0010589
"NUPL1",0.001058
"ALG10B",0.0010563
"KPNA4",0.0010542
"KCNH2",0.0010536
"FHAD1",0.0010534
"ATP4A",0.0010506
"TPTE2",0.0010505
"NOL6",0.0010503
"ZDBF2",0.0010482
"MLH3",0.0010447
"SNX16",0.0010428
"SCN9A",0.001041
"IFNL3",0.0010397
"RBBP6",0.0010383
"HEPH",0.0010373
"GRIK1",0.0010359
"PREX1",0.0010337
"LRRC41",0.0010312
"ZNF83",0.0010305
"CC2D1B",0.00103
"PODN",0.00103
"SMC6",0.0010299
"COBLL1",0.0010298
"C9orf131",0.0010249
"FSHR",0.001024
"CABIN1",0.0010232
"ESPL1",0.0010212
"WDR52",0.0010202
"TANC2",0.0010195
"NLRP1",0.0010185
"WWC1",0.0010153
"SIMC1",0.0010151
"BNC2",0.0010113
"ZNF732",0.0010085
"TNRC6A",0.0010075
"PCDHGB3",0.001007
"PYCRL",0.0010065
"NEBL",0.001005
"GBP6",0.0010022
"C5orf60",0.0010018
"EEF2",0.0009918
"ASCC3",0.00099162
"CLCN3",0.00099123
"ITGA11",0.00099
"SH3PXD2B",0.000988
"PIP4K2C",0.00098731
"PRTG",0.00098638
"CDHR3",0.00098544
"PIK3C2B",0.00098544
"TFAP2A",0.00098388
"GLI2",0.00098284
"TRPC4AP",0.00098201
"RNF10",0.00098122
"ATP5A1",0.00097954
"CASK",0.00097864
"ZNF106",0.0009773
"RYR3",0.00097711
"GAB4",0.00097533
"DSC2",0.00097494
"AMER1",0.0009711
"PI4KA",0.00097073
"CDRT1",0.00096785
"TCEB3",0.00096713
"KIAA0232",0.0009656
"IMPG1",0.00096557
"SPEF2",0.00096536
"ENSG00000211459",0.00096487
"DCAF8L1",0.00096472
"ZNF131",0.00096444
"ZNF41",0.00096398
"ADAMTS20",0.00096045
"CCDC110",0.00096027
"ADGB",0.00095966
"CD163L1",0.00095954
"NHS",0.00095931
"AKAP4",0.00095905
"MYO15A",0.00095702
"ZNF426",0.00095642
"TARBP1",0.00095624
"CCDC180",0.00095509
"CD5L",0.00095501
"RHOT1",0.00095435
"RRP12",0.0009534
"IREB2",0.00095244
"CCDC34",0.00095187
"TRIP11",0.00095148
"LAMA4",0.00095134
"OSCP1",0.00095101
"CD97",0.00094922
"ZNF454",0.00094891
"SPRTN",0.0009453
"ATP8B2",0.00094516
"TPR",0.00094512
"GPSM2",0.0009445
"GAB3",0.00094335
"AHCTF1",0.00094293
"SRPR",0.00094196
"GSPT1",0.0009416
"ITGA6",0.00094151
"MEST",0.00094134
"DHRS2",0.00094108
"KDM4C",0.0009408
"DNHD1",0.00093933
"SCN2A",0.00093897
"LLGL2",0.00093858
"GPS2",0.00093734
"IGDCC3",0.00093688
"PIPSL",0.00093556
"PKHD1L1",0.00093552
"ADCY9",0.00093542
"ANKRD17",0.00093474
"MUC3A",0.00093358
"SLC15A4",0.00093277
"GATAD2B",0.00093265
"ARID1A",0.00093193
"PHLPP1",0.00092998
"TMEM189",0.0009283
"ATG2B",0.00092769
"HNF4A",0.00092583
"BCL9L",0.00092505
"FOXO4",0.00092417
"RYR1",0.00092314
"TBC1D8B",0.00092209
"EDEM3",0.00092191
"KIF14",0.00092077
"FIGN",0.00092038
"MYH6",0.00091983
"RPTN",0.00091959
"SLC38A10",0.00091817
"NTRK3",0.00091665
"GCN1L1",0.00091579
"IL1RAPL1",0.0009131
"ANK1",0.00091274
"GPR112",0.00091201
"ADAM10",0.0009102
"MEGF11",0.0009101
"PDE2A",0.00090967
"COL6A6",0.00090923
"CCDC14",0.00090847
"ZNF506",0.00090837
"CAD",0.00090697
"RGS4",0.00090596
"MYH9",0.00090499
"MAST1",0.00090317
"MYO5C",0.00090186
"GRIP2",0.00090013
"DNM3",0.00089933
"PLEKHA6",0.00089899
"NKTR",0.00089598
"RP11-204M4.2",0.00089576
"SIPA1L2",0.0008945
"SFMBT1",0.00089376
"DAP",0.00088983
"ECM1",0.0008873
"AMBRA1",0.00088726
"PCDHA9",0.00088687
"PLCE1",0.00088535
"SMARCA2",0.00088535
"ABCA7",0.00088404
"PDE4C",0.0008826
"RIN1",0.00087995
"IRF9",0.00087858
"NUP214",0.00087842
"F2",0.00087673
"TRAPPC12",0.00087509
"GUCY1A2",0.00087401
"MADD",0.00087216
"UPF1",0.00086981
"MTIF3",0.00086865
"SEZ6L2",0.00086716
"PSMG1",0.00086563
"RP11-114H24.7",0.00086501
"PKHD1",0.00086487
"TBC1D20",0.00086371
"ZEB1",0.00086326
"GABRQ",0.00086192
"NDNF",0.00085911
"PDLIM7",0.00085876
"ARHGAP20",0.00085843
"PHLDA1",0.000858
"ABCA10",0.00085722
"C12orf36",0.00085517
"PTPN2",0.00085514
"ANKRD28",0.00085168
"HDAC1",0.00085149
"ARHGAP35",0.00084976
"GLB1L3",0.000849
"BMP2K",0.00084874
"COLEC12",0.00084827
"FUT3",0.00084583
"GRHL2",0.0008456
"LINGO2",0.00084467
"MIB1",0.00084456
"PIGR",0.00084204
"CDH23",0.00084174
"TCF7L2",0.00084146
"MYH7",0.00083921
"IL1RL2",0.00083701
"GPR110",0.000833
"RP11-815J4.6",0.00083135
"ZNF592",0.00083134
"PLA2G4F",0.00083018
"C6",0.00082887
"AKAP12",0.00082848
"CTH",0.00082708
"ENPP1",0.00082622
"SPEG",0.00082563
"PGAP1",0.00082374
"DNAJC11",0.00082341
"RNF41",0.00082198
"ATAD2B",0.0008218
"DENND6A",0.00082163
"CACNA1F",0.00082042
"FAM205A",0.00081903
"MYO3A",0.0008167
"MYCBP2",0.0008145
"ZNF594",0.00081446
"PCDHGA1",0.00081427
"SPTB",0.00081419
"C7orf60",0.00081353
"HRC",0.00081249
"SDK2",0.00081207
"DNAAF3",0.00080795
"FBXL13",0.00080713
"C20orf26",0.00080666
"CHD6",0.00080533
"ZNF473",0.00080329
"AGGF1",0.0008013
"DIP2C",0.00080119
"GFPT2",0.00080084
"LRP4",0.00079925
"FNDC1",0.00079792
"CCT6B",0.00079784
"KCNN3",0.00079779
"TCF20",0.00079668
"CPT2",0.00079569
"GRIN2D",0.00079466
"GLT8D2",0.00079398
"KTN1",0.00079371
"GAD2",0.00079301
"ZNF705E",0.00079264
"SCN4A",0.00079206
"FASTKD3",0.00079188
"CACHD1",0.00079186
"RBM6",0.00079079
"NXPE1",0.00078556
"SUGP1",0.00078242
"NID2",0.00077963
"IGSF10",0.00077845
"RBMXL3",0.0007784
"HECW1",0.00077671
"HDLBP",0.00077602
"COMP",0.00077534
"PAXIP1",0.00077507
"KRT38",0.00077387
"ARHGEF15",0.00077384
"HLA-C",0.00077358
"TNS1",0.00077109
"MORN1",0.00076924
"FIP1L1",0.00076899
"RASA3",0.0007687
"LTBP4",0.00076798
"FAM66C",0.00076783
"CNTN4",0.00076586
"GUCY2C",0.00076578
"SSU72P3",0.0007618
"IL10RB",0.00076078
"MYO10",0.00075965
"PCDHB8",0.00075874
"KIAA1045",0.00075788
"VNN2",0.0007553
"DHTKD1",0.00075267
"PHACTR2",0.00075237
"TAS2R16",0.00074458
"PPHLN1",0.00074212
"CYP11A1",0.00074197
"OPA1",0.00074073
"HMGN5",0.00073966
"EXOC6",0.00073787
"SEMA4F",0.00073786
"RP3-470B24.5",0.00073679
"PEX6",0.00073617
"TTC7B",0.00073558
"KIAA0825",0.00073506
"CKAP5",0.00073465
"RP11-259G18.3",0.00073158
"ATG4A",0.00073109
"OTOF",0.00073038
"PBXIP1",0.00073006
"HNRNPF",0.00072769
"RLF",0.00072768
"PCSK5",0.00072762
"CENPE",0.00072536
"COL4A2",0.00072466
"ITSN1",0.00072454
"NRK",0.00072395
"CORO1C",0.00072251
"HHAT",0.00072087
"KIAA1731",0.00071821
"FOLH1",0.00071734
"MYH10",0.00071569
"LIMA1",0.00071552
"WIZ",0.00071499
"SMYD3",0.0007138
"PLEKHG5",0.00071278
"MORC1",0.00071228
"TFPI2",0.00071156
"RPS6KB2",0.00071097
"MED13L",0.00070627
"MYOF",0.00070468
"MAP3K9",0.00070288
"CTTNBP2",0.00070033
"MICAL2",0.00069681
"RP11-250H24.4",0.0006959
"SORBS1",0.0006959
"ROBO1",0.00069379
"DNMT3A",0.00069334
"SMC4",0.00069266
"PKD1L2",0.00069133
"CELSR2",0.00068794
"RB1",0.00068788
"ITGAX",0.00068781
"MAP10",0.0006878
"MARCH1",0.00068583
"CAMKK1",0.00068564
"GTF2IRD2",0.00068555
"RBM33",0.00068551
"HNF1A",0.00068527
"COL19A1",0.00068443
"PARP15",0.00068237
"KLHL1",0.0006804
"AFF2",0.00067894
"MET",0.00067875
"PCDH11X",0.00067653
"PAPLN",0.00067574
"PRKCDBP",0.00067574
"TPRX1",0.00067568
"PANK4",0.00067509
"OR10H2",0.00067491
"NCKAP5",0.00067427
"MXRA5",0.00067345
"A2M",0.00067237
"ZNF646",0.00067235
"FBXL19",0.00067147
"ITPR1",0.00067143
"PRX",0.00066762
"NEFM",0.00066346
"NLRP7",0.00066207
"CAMSAP2",0.00065857
"RANBP6",0.00065811
"SIM1",0.00065753
"LYN",0.0006558
"GIMAP8",0.00065477
"MUSK",0.00065444
"OAS3",0.00065422
"ZCCHC5",0.00065363
"USP15",0.00065285
"SALL1",0.00065282
"LMAN2",0.00065237
"PXDNL",0.00065234
"HIPK2",0.00065202
"F13A1",0.00065047
"NIN",0.00065001
"FRYL",0.0006493
"CASP8",0.0006491
"ATP2B2",0.00064828
"PHF3",0.00064768
"TBC1D8",0.00064765
"EGR3",0.00064722
"LAMB3",0.00064663
"XRN2",0.00064459
"KCNT1",0.00064407
"BNC1",0.00064093
"BAZ1A",0.00063881
"ANGPT4",0.00063872
"URB1",0.00063498
"HEATR3",0.00063468
"OCRL",0.00063365
"PTCH1",0.00063353
"ENSG00000210196",0.00063247
"HDAC8",0.00062923
"SYCE1L",0.00062923
"EEA1",0.00062899
"MAGEL2",0.00062876
"ASPH",0.00062661
"RBMX2P5",0.00062483
"ATP1A1",0.00062456
"TRAPPC9",0.00062305
"TRIP10",0.00062201
"GP1BA",0.00062084
"SLC22A16",0.00062082
"ADAMTS17",0.00062044
"DPY19L3",0.00061848
"PCDHA5",0.00061821
"FSIP2",0.00061812
"CUL7",0.0006178
"APOBR",0.00061682
"RALGDS",0.0006162
"UBR3",0.00061421
"COL4A1",0.00061294
"CCDC30",0.00061228
"CIRBP",0.00061186
"ACSM5",0.00060988
"HFM1",0.00060877
"TULP4",0.00060725
"CNTNAP4",0.00060646
"KIAA0430",0.00060623
"KIT",0.00060503
"DNAH1",0.00060446
"NSUN3",0.00060431
"RPL3",0.00060416
"DNAJC13",0.00060031
"AC090574.1",0.00059978
"JAK1",0.00059872
"TLR7",0.00059807
"TRMT2A",0.00059723
"C17orf97",0.00059704
"LRSAM1",0.00059584
"MYO1H",0.00059505
"PRKCQ",0.00059495
"BAI1",0.00059477
"KDM2A",0.00059228
"IRS4",0.00059104
"LRGUK",0.00058988
"KIAA1210",0.00058889
"PDGFRA",0.00058882
"NPR3",0.00058708
"CATSPERG",0.00058694
"BRAT1",0.00058584
"FGD4",0.00058522
"PCDHA6",0.00058218
"CCDC138",0.00058064
"MAGEC1",0.0005802
"CHST9",0.00057958
"ACVR1B",0.00057909
"MAGI1",0.00057905
"RP11-432N13.4",0.00057895
"HTT",0.00057885
"NLRP4",0.00057829
"RASAL3",0.00057804
"TENM2",0.00057682
"ZNF625",0.00057619
"DPP3",0.00057496
"UBQLN4",0.00057487
"AGL",0.00057343
"TSKS",0.0005731
"DCDC1",0.000573
"CTD-2128F4.1",0.0005716
"PHF8",0.00057012
"TMEM57",0.00056965
"ZNF518B",0.00056917
"LRRC8A",0.00056835
"AKAP11",0.00056765
"SLC7A6OS",0.00056683
"FN1",0.00056639
"SLFN12L",0.000566
"TECTA",0.00056553
"C9orf43",0.00056522
"PRMT5",0.00056332
"MYBPC2",0.00056284
"RP11-22B23.1",0.00056104
"RC3H2",0.0005607
"MYCBPAP",0.00055881
"THSD7A",0.00055845
"FAM135B",0.00055757
"ZNF606",0.00055616
"SCFD1",0.0005555
"CSTF3",0.00055466
"SPATA13",0.00055346
"PCDHB10",0.00055159
"FARP2",0.00055091
"PCDH9",0.00055044
"DLGAP2",0.00055034
"LPP",0.0005497
"ESRRG",0.00054918
"C15orf39",0.00054899
"SPRED1",0.00054793
"LILRA1",0.00054737
"CHD4",0.00054407
"RORC",0.00054313
"PLXNB2",0.00054278
"NSMAF",0.00054238
"H2BFWT",0.00054202
"ARHGAP23",0.00054172
"ARHGEF11",0.00054126
"CDH12",0.00054037
"ZNF296",0.0005396
"PRDM16",0.0005396
"DSG3",0.00053921
"MTBP",0.00053797
"CDC42BPG",0.00053681
"KIF13A",0.00053452
"USP33",0.00053422
"NUAK1",0.00053088
"CSH2",0.00053071
"COL20A1",0.00053031
"AP1G2",0.00052892
"LCT",0.00052849
"ANO5",0.00052843
"DTX1",0.00052734
"SH3BP2",0.00052695
"ANGPT1",0.00052693
"QSOX1",0.00052644
"TBATA",0.00052614
"CSTF2T",0.00052595
"ADAD2",0.00052568
"IPO8",0.00052541
"KIF4B",0.00052404
"STON1",0.00052373
"KIF2B",0.0005236
"SATL1",0.00052293
"IPO5",0.00052282
"NFATC4",0.00052257
"ATP10B",0.00052227
"ZCCHC12",0.00051983
"SPATA31C1",0.00051976
"FCGBP",0.00051745
"PER2",0.00051739
"TMIGD2",0.00051706
"DZANK1",0.00051507
"USPL1",0.00051292
"ANKRD26",0.00051192
"ZP4",0.00050893
"USP12",0.00050758
"OTUD7B",0.00050681
"POLI",0.000505
"ZC3H12B",0.00050481
"ERBB4",0.00050346
"ZNF407",0.00050177
"MYLK",0.0005011
"SLC45A2",0.0004994
"PCDHGB4",0.00049776
"SHANK2",0.00049706
"BRD8",0.00049689
"SAMD9",0.00049638
"ACACB",0.0004963
"CEP68",0.00049608
"ASH1L",0.00049603
"UBR1",0.00049433
"ZCCHC6",0.00049371
"ARHGEF17",0.00049266
"NLRP3",0.00049013
"CHST2",0.00048955
"PHKG1P4",0.00048893
"SERPINC1",0.0004884
"ACOXL",0.00048727
"PIWIL3",0.00048496
"PIWIL2",0.00048487
"TPO",0.00048452
"STK38L",0.00048305
"PLCZ1",0.00048279
"OPRM1",0.00048278
"PNLIPRP1",0.00048254
"BTN3A1",0.00048246
"MACF1",0.00048183
"RP11-488L18.10",0.00048058
"RNF43",0.00047806
"HSPA4",0.00047709
"ZZZ3",0.00047704
"GYS1",0.00047405
"ARMCX1",0.00047368
"NUB1",0.00047285
"ZIM3",0.00047138
"VASN",0.00047055
"RFX4",0.00046849
"BTK",0.00046682
"NCAM1",0.00046677
"ENOX2",0.00046642
"LRRIQ1",0.00046609
"PUM2",0.00046477
"SUSD4",0.00046281
"ZMYM4",0.00046058
"KIAA0922",0.00046027
"SLC17A8",0.00045968
"KRT28",0.00045967
"TNC",0.00045936
"HLA-F",0.0004583
"OR2W5",0.00045746
"ZNF462",0.00045745
"PAMR1",0.00045704
"MYO5B",0.000457
"ABCA9",0.00045675
"SIAH1",0.00045625
"TRAK1",0.00045518
"TSC1",0.00045486
"CAPRIN1",0.00045481
"HECTD1",0.00045388
"ZNF28",0.00045325
"C3orf52",0.00045293
"CPSF4",0.00045217
"RP11-323I15.2",0.00045204
"TLL2",0.00045054
"ADAMTS7P3",0.00045034
"KLHL7",0.00045017
"TMEM247",0.00044957
"ABL2",0.000449
"KIR3DL2",0.00044849
"RB1CC1",0.00044433
"OR2G3",0.00044346
"PCDHA11",0.00044302
"LSP1P3",0.0004423
"NBPF14",0.00044092
"PCNT",0.0004394
"CARD11",0.00043913
"DNAH12",0.00043894
"SARM1",0.00043727
"PHIP",0.00043693
"ZNF680",0.00043546
"KCNQ5",0.00043501
"AGBL3",0.00043393
"UGT1A6",0.00043333
"GRK4",0.00043305
"ELP5",0.00043218
"RGS3",0.00043208
"SMC1A",0.00043144
"IGSF1",0.00043083
"HS3ST5",0.00043021
"RETSAT",0.00042948
"MAP3K10",0.00042851
"DAK",0.00042699
"RP11-76H14.2",0.00042584
"ABCA12",0.00042575
"CILP",0.00042509
"ASMTL",0.00042403
"FAM179A",0.00042377
"PITPNM1",0.0004229
"ATP10D",0.00042149
"ADAMTS5",0.00041945
"RBPJL",0.00041645
"FAM171B",0.00041636
"FAM111A",0.00041172
"PKNOX2",0.00041134
"AHNAK",0.00041105
"ZMYM3",0.0004095
"ANKRD6",0.00040813
"MROH6",0.00040782
"CSRNP1",0.00040774
"BID",0.00040647
"ANKRD34C",0.00040609
"TTC7A",0.00040343
"DENND4C",0.00040259
"ACE",0.00040111
"FSTL4",0.00040092
"KIF21B",0.00040053
"TUBBP5",0.0004003
"MCMBP",0.0004003
"PACS2",0.00039998
"DGKI",0.00039954
"TRPC1",0.0003987
"CFB",0.00039638
"NOTCH3",0.00039547
"EYA1",0.00039527
"CHRD",0.00039508
"NUP155",0.00039504
"ERO1L",0.00039489
"USP1",0.0003869
"PWP2",0.00038629
"STK11IP",0.00038575
"HIVEP2",0.00038568
"GPC5",0.00038563
"AEBP1",0.00038512
"DNAJC6",0.0003846
"ZNF730",0.0003832
"TMTC2",0.00038197
"XRCC6BP1",0.0003815
"HIST1H3B",0.00038149
"TTBK1",0.00038127
"PCDHB14",0.00038027
"AK9",0.00037987
"HMGB3P24",0.00037697
"ITGA1",0.00037371
"MYO18A",0.0003735
"FAM194B",0.00037221
"PGLS",0.00037147
"SGOL1",0.00037146
"ZNF492",0.00036816
"TSHZ3",0.00036815
"ARAP3",0.00036754
"RP11-460N11.2",0.00036747
"GLT8D1",0.00036696
"CCND3",0.00036599
"ADAMTS14",0.0003659
"SH3TC2",0.00036577
"NECAB1",0.00036504
"CD1E",0.00036437
"ANAPC7",0.00036261
"ANKRD24",0.00036126
"DPEP1",0.00035874
"OR51E2",0.00035725
"SPAG5",0.00035454
"SPATA6",0.00035447
"PLXND1",0.00035311
"NPAP1",0.00035269
"FRAS1",0.00035261
"EPHA7",0.00035237
"CCDC88B",0.00035223
"PRKCB",0.00035121
"GGT3P",0.0003508
"SETDB1",0.00034826
"GRIN2A",0.00034802
"TTC21B",0.00034735
"UBE2J1",0.00034616
"KLRG2",0.00034553
"ATG16L1",0.00034525
"RP11-166B2.1",0.00034428
"PKP4",0.00034415
"UNC5D",0.0003434
"ABCA6",0.0003433
"PPP3CB",0.0003431
"HEATR1",0.00034218
"TRPC6",0.00034018
"HSPA8",0.00033884
"RANBP17",0.00033853
"TNRC6B",0.00033686
"GPLD1",0.0003366
"EGFLAM",0.00033575
"PTCHD3",0.00033573
"NACA",0.00033552
"DUS3L",0.00033393
"POLQ",0.00033382
"IL27RA",0.00033274
"EP300",0.0003317
"ELL",0.00033091
"AQP7",0.00032986
"ZNF536",0.00032655
"PCDHA13",0.00032609
"CHEK2",0.00032601
"TRIP12",0.00032546
"SERTAD3",0.00032464
"EPB41L1",0.00032347
"CTD-2245F17.3",0.00032341
"DBH",0.00032077
"STAT5B",0.00032069
"VSIG1",0.00032032
"PHTF2",0.00031917
"BDP1",0.00031862
"WSCD1",0.00031841
"SIDT2",0.00031802
"PCNX",0.0003178
"OR4K14",0.00031778
"PPFIA2",0.00031756
"ALPK2",0.0003164
"RP11-566K19.6",0.00031605
"HAUS5",0.00031601
"ZCCHC2",0.00031588
"TYW1B",0.00031561
"DALRD3",0.00031543
"TBL3",0.00031489
"MYH8",0.00031399
"ZSWIM2",0.00031398
"SERPINA4",0.00031293
"CCDC66",0.00031231
"MAGEB4",0.00031143
"CYP26B1",0.00031013
"INTS8",0.00030885
"SVILP1",0.00030847
"SLC30A5",0.00030759
"VPRBP",0.00030587
"LARGE",0.00030481
"GRM1",0.00030474
"NAALADL2",0.00030216
"MT1A",0.0003009
"TIAM2",3e-04
"STOX1",0.00029969
"LRP12",0.0002993
"SIGLEC9",0.00029885
"MMP26",0.0002964
"LDB2",0.00029539
"WDR47",0.0002951
"LMTK2",0.00029337
"JARID2",0.0002914
"RAI1",0.00028977
"ZNF618",0.00028883
"SEC31A",0.00028847
"RP1L1",0.00028828
"MCC",0.00028706
"ABCB1",0.00028539
"SLC25A13",0.00028473
"INPP5D",0.0002821
"CCDC61",0.0002818
"TENM4",0.00027945
"SIPA1L3",0.00027823
"BRF1",0.00027788
"OPN4",0.00027775
"LEPREL1",0.00027766
"OR2T34",0.00027593
"CIRH1A",0.00027563
"FAM166A",0.00027528
"VNN1",0.00027491
"VPS13C",0.00027473
"BCAT1",0.00027359
"SUPT20HL1",0.00027289
"NUMA1",0.00027214
"DNAH14",0.00027193
"ADCY1",0.00027098
"MED23",0.00027008
"CTC1",0.00026942
"LEPR",0.00026839
"ZNF687",0.00026833
"SHCBP1",0.0002679
"TP53BP1",0.00026679
"SCN7A",0.0002662
"TMC5",0.00026564
"QRICH2",0.00026549
"TMEM132B",0.00026365
"CYP4F11",0.00026277
"TUBA1B",0.00026123
"MSH3",0.00025963
"CD300A",0.0002591
"YEATS2",0.00025646
"AFF1",0.00025538
"NBPF12",0.00025459
"TNKS1BP1",0.00025332
"NR5A2",0.00025247
"BCL11A",0.00025215
"VPS13B",0.00025064
"TOX4",0.00025025
"CXCL11",0.00025022
"IL6",0.00024968
"PVRL2",0.00024963
"CARNS1",0.00024957
"UPK3B",0.00024706
"SEPT7P2",0.00024703
"TRIM11",0.0002466
"LYSMD3",0.00024525
"PRND",0.00024466
"PGLYRP2",0.00024441
"PTPN12",0.00024415
"KIAA1324L",0.00024373
"KRT4",0.00024343
"TAOK3",0.00024284
"CCDC112",0.00024278
"NPY1R",0.00024147
"ARHGAP21",0.0002407
"MUC21",0.00024047
"PPP3CA",0.00024024
"NCOA3",0.00023967
"NBAS",0.00023856
"ACAD11",0.0002381
"FAM208A",0.00023809
"DOCK6",0.00023787
"ZBTB10",0.0002374
"CYP4B1",0.00023735
"DCAF17",0.00023724
"ZNF420",0.00023695
"RBFOX1",0.00023613
"ANKHD1",0.00023564
"SOCS6",0.00023512
"GREB1L",0.00023435
"HGS",0.00023316
"ANKFY1",0.00023302
"KIAA1644",0.00023266
"MYH11",0.00023157
"AARS2",0.00023154
"KCNU1",0.00023145
"ENSG00000238643",0.0002314
"ZSWIM8",0.00022928
"CPAMD8",0.00022855
"ZHX1",0.00022718
"FAUP1",0.00022679
"C2orf16",0.00022612
"ADCY7",0.00022536
"POLE",0.00022495
"POLR3GL",0.0002248
"ANKRD11",0.00022313
"FXR1",0.00022086
"KIAA2026",0.00021827
"PCDHA4",0.00021622
"MCOLN1",0.00021602
"BSN",0.00021584
"CPNE3",0.00021538
"ZNF93",0.00021486
"GRM3",0.00021375
"CNP",0.00021228
"RNF20",0.00021114
"NPHP4",0.0002109
"CACNA1B",0.00021067
"KIRREL",0.00020807
"WDR96",0.00020778
"MAGEE2",0.00020741
"FBXO30",0.00020658
"PABPC1",0.00020616
"KRAS",0.00020498
"ZBTB24",0.00020491
"LTBP2",0.00020469
"GABRA6",0.00020434
"TPM1",0.00020018
"MICAL3",0.0001996
"TNXB",0.00019911
"SPECC1",0.0001988
"WAC",0.00019874
"GNE",0.0001982
"GJB3",0.00019696
"AMT",0.00019693
"MAP3K19",0.00019656
"RBM12",0.00019393
"FMNL3",0.00019271
"SIRPG",0.00019257
"CEACAM21",0.00019248
"TSHR",0.00019008
"CTNNA3",0.00018851
"ENSG00000206750",0.00018819
"PLCD1",0.00018798
"GALNTL5",0.00018765
"LMF1",0.00018692
"FYB",0.00018433
"LRRK1",0.00018344
"SIPA1L1",0.00018201
"AARS",0.00018181
"VSTM4",0.00017701
"MICALL2",0.0001763
"CDHR1",0.00017573
"ALMS1",0.00017474
"CASP2",0.00017426
"GPATCH8",0.00017355
"NUP205",0.00017344
"CDCA4",0.00017325
"COL24A1",0.00017243
"IDI1",0.0001724
"CAMTA2",0.0001703
"EXT1",0.00016998
"NBEAL1",0.00016994
"TMEM74",0.00016985
"LATS1",0.00016965
"DENND1B",0.00016841
"USP29",0.00016788
"TOPBP1",0.00016551
"CDH20",0.00016476
"RBM44",0.00016416
"PTPRH",0.00016402
"PARD3",0.00016391
"FCHO1",0.00016352
"CCDC102B",0.0001629
"UPB1",0.00016064
"SCYL2",0.00016
"CYP2C8",0.000159
"PRRX1",0.00015868
"MEFV",0.00015791
"FAM169A",0.00015706
"PCDH15",0.00015691
"SHROOM3",0.00015676
"XBP1",0.00015655
"PHLDB1",0.0001562
"ASTN1",0.00015566
"VPS4B",0.00015515
"GRIA3",0.00015497
"C12orf40",0.00015416
"TUBB4B",0.00015187
"MTM1",0.00015174
"EIF3I",0.00015137
"NOD1",0.00015091
"ZNF544",0.00015084
"KIAA1377",0.0001508
"ACER3",0.00015047
"WNK1",0.00015031
"MAPK4",0.00015024
"PFKM",0.00015005
"MSH6",0.00014887
"ADAM29",0.00014864
"ASL",0.00014819
"PCDHB12",0.00014626
"COL27A1",0.00014434
"AP2M1",0.00014384
"TARS2",0.0001436
"ITK",0.00014111
"AGT",0.00014097
"OSBPL1A",0.00013966
"PDE3A",0.00013934
"LRRK2",0.00013903
"TBL1XR1",0.00013831
"RBM19",0.00013656
"ANKRD36C",0.00013474
"KMT2D",0.00013468
"OR13C4",0.00013445
"NOS1",0.00013316
"CHEK2P2",0.00012755
"NEK10",0.00012671
"CD1B",0.0001259
"OR5AZ1P",0.00012429
"DHX30",0.00012287
"FOXP1",0.00012083
"NLRP2",0.00011986
"SEMG1",0.00011955
"PNMAL1",0.00011863
"PRUNE2",0.00011832
"AASS",0.00011684
"SNTG2",0.00011479
"DOCK5",0.00011439
"MEIS2",0.00011333
"ENSG00000210195",0.00011179
"HLF",0.00011171
"HIST1H2AK",0.00011041
"SLITRK2",0.00010964
"ARFGEF2",0.00010945
"CELSR3",0.00010934
"TROAP",0.00010872
"PALLD",0.00010797
"MMS19",0.00010717
"CCNF",0.00010695
"CENPF",0.00010648
"CMTR2",0.00010369
"RPGR",0.00010361
