"geneName","geneScore"
"TRPM8",0.0029146
"PPHLN1",0.0028973
"STAG1",0.0028892
"PIK3CB",0.0028834
"CARD16",0.0028804
"ABL1",0.0028793
"MDN1",0.002878
"TUBB4B",0.0028693
"SCN11A",0.0028677
"DIP2C",0.0028649
"CCDC137",0.0028596
"SUGP1",0.002859
"FREM1",0.0028561
"NUDCD3",0.0028543
"TIMELESS",0.0028542
"GSPT2",0.0028509
"TMEM189",0.0028474
"DDR2",0.0028375
"KIRREL",0.0028289
"PGBD5",0.0028266
"ZNF469",0.0028224
"PYCRL",0.0028195
"ZNF415",0.0028123
"STXBP1",0.0028121
"NOP9",0.0028092
"HOOK2",0.0027992
"PAPLN",0.0027992
"PTPRU",0.0027895
"CBFB",0.0027889
"SAMD3",0.002785
"CDCA2",0.0027838
"PLXDC1",0.0027724
"ANKRD32",0.0027664
"AEBP1",0.0027653
"INTU",0.0027645
"C1orf65",0.0027618
"XKR5",0.0027603
"CD5L",0.0027586
"FRMD4A",0.0027544
"AKT1",0.0027473
"MSH6",0.0027462
"MYH11",0.0027399
"GUCY2C",0.0027378
"ZP4",0.0027342
"OBSL1",0.0027243
"CACNA1E",0.0027202
"SPTBN5",0.0027127
"STK38L",0.0027119
"WDFY2",0.0027045
"PHF3",0.002704
"GPR112",0.0026995
"TTLL5",0.0026989
"TARS2",0.0026981
"RP11-480I12.7",0.0026942
"PEX6",0.0026938
"MBD6",0.0026929
"MTMR4",0.0026923
"KIF13A",0.002691
"GRIN2A",0.0026878
"RYR3",0.002681
"ABCA4",0.0026751
"COL23A1",0.0026684
"RRP12",0.0026594
"ZFP36L1",0.002659
"TIAM2",0.0026567
"ZNF578",0.0026521
"FAM155A",0.0026474
"DNAJC6",0.002646
"JADE2",0.0026456
"GPR110",0.0026382
"RPL3",0.0026335
"CDH10",0.0026319
"TNN",0.0026288
"SNORD3A",0.0026225
"PYHIN1",0.0026211
"AC011467.1",0.002618
"PARP15",0.0026162
"CCSER2",0.0026141
"FUT3",0.0026099
"PRRC2C",0.0026067
"OR10H2",0.0026067
"TRAF3IP3",0.0026015
"C5orf42",0.0025865
"CNTN4",0.0025848
"DAPK1",0.0025819
"PIK3C2B",0.0025793
"DCC",0.0025792
"HERC1",0.0025678
"ACO2",0.0025646
"PIGQ",0.0025588
"EGFR",0.0025468
"CEP68",0.0025321
"ERV3-1",0.0025311
"AHNAK",0.0025309
"C3",0.0025243
"GNPTAB",0.002518
"CNTNAP5",0.0025171
"ZZZ3",0.0025169
"ZNF266",0.0025132
"NUMBL",0.0025129
"BRINP3",0.0025101
"OR10H1",0.0025098
"SYNE1",0.0025061
"NBEAL1",0.0025013
"DNAJC13",0.0024917
"KMT2D",0.0024904
"CCNF",0.0024797
"STAT5B",0.0024748
"RPGR",0.0024733
"PIGR",0.0024712
"UBA7",0.0024651
"VASN",0.0024595
"BCAN",0.0024561
"PCDH18",0.0024543
"PCDHB10",0.0024481
"RP11-325B23.2",0.0024465
"DNAH3",0.0024356
"ARHGAP28",0.0024355
"ELOVL5",0.0024331
"SCN4B",0.0024256
"DNMBP",0.0024254
"PCDH11X",0.0024244
"LNX1",0.0024241
"STON1",0.002424
"PLXNA1",0.0024233
"ZNF729",0.0024149
"BRF1",0.0024122
"UPK3B",0.0024013
"OSBPL8",0.0024002
"MYH9",0.0023992
"F5",0.0023988
"CACNA1B",0.0023979
"GPR64",0.0023955
"MPDZ",0.0023946
"MAP3K13",0.0023929
"PZP",0.0023857
"TFAP2A",0.002383
"HLA-C",0.0023824
"FAM189A2",0.0023811
"CEACAM21",0.0023724
"ANKAR",0.0023717
"BSN",0.0023716
"NLRP2",0.0023673
"ANK2",0.0023582
"CCDC171",0.0023487
"CPQ",0.0023478
"TTC14",0.0023419
"COL4A1",0.0023377
"CELF2",0.0023346
"CCDC11",0.0023314
"TRIM65",0.0023311
"PHLDA1",0.002331
"DNAAF3",0.0023291
"PCDH7",0.0023233
"HGSNAT",0.0023188
"PTK7",0.0023175
"HEATR1",0.0023134
"SLC44A5",0.0023099
"COLEC12",0.0023044
"PROSER1",0.002302
"PAM",0.0022997
"WDR96",0.0022961
"TMC2",0.0022926
"CTTNBP2",0.0022913
"NUP214",0.00229
"ZNF611",0.002287
"EPB41L1",0.0022866
"CD109",0.0022847
"TBATA",0.0022841
"CKAP5",0.0022831
"RUNX1",0.0022808
"CCND3",0.0022726
"FOCAD",0.0022697
"ATP10B",0.0022695
"CAMSAP1",0.0022621
"CDHR3",0.0022585
"CCDC144A",0.0022573
"SHROOM2",0.0022568
"DLGAP2",0.0022539
"RIMBP2",0.0022522
"RLF",0.0022434
"LRFN4",0.0022433
"HPS1",0.0022409
"RAPGEF6",0.0022405
"WSCD1",0.0022393
"MAST2",0.0022357
"TYK2",0.0022356
"NUP210",0.002232
"FGFR2",0.0022284
"GRK1",0.0022277
"REV3L",0.002225
"ESPL1",0.0022209
"WAC",0.0022156
"SERPINA4",0.002214
"F13A1",0.0022089
"PCDH19",0.0022072
"TLR7",0.0022056
"NRP2",0.0022045
"CORO7",0.0022013
"DALRD3",0.0021995
"MICAL2",0.0021977
"NRP1",0.0021974
"PLXND1",0.00219
"ZNF407",0.0021885
"KLHL7",0.002185
"TINAG",0.0021747
"POLR2B",0.0021688
"FGD4",0.0021668
"EPHA3",0.0021647
"HHAT",0.0021647
"ITGA7",0.0021634
"HDAC8",0.0021623
"BAZ2A",0.0021549
"VPS18",0.0021476
"LAMB4",0.0021456
"ZRANB3",0.0021417
"PLA2G4A",0.0021415
"ARHGEF17",0.0021384
"TSHZ2",0.002138
"NXF1",0.0021363
"UBC",0.002136
"ABCC8",0.0021345
"PCDHB14",0.0021335
"PCDHA8",0.0021303
"CTH",0.0021176
"NCKAP5",0.0021168
"TACC2",0.0021136
"TBL1X",0.0021128
"FAM47B",0.002104
"CYP11B2",0.0021023
"UBR1",0.0020982
"TPM2",0.0020959
"C1orf222",0.0020919
"CILP",0.0020893
"ANPEP",0.0020889
"TLL2",0.0020833
"N4BP1",0.0020821
"ERN2",0.0020819
"CECR2",0.0020696
"MAP3K10",0.0020646
"ZNF609",0.0020638
"TMCC1",0.002063
"PRRC2B",0.002062
"IREB2",0.0020618
"GIMAP8",0.0020613
"ARID1A",0.0020574
"FBN3",0.0020512
"UNC13C",0.0020491
"KIF26B",0.0020454
"COL4A6",0.0020399
"PRAMEF4",0.0020363
"MTOR",0.0020305
"ANKRD11",0.0020297
"CCDC34",0.0020281
"YEATS2",0.0020278
"WNK1",0.002024
"LCA5L",0.0020238
"GPR125",0.0020222
"DNTT",0.0020199
"TENM1",0.0020179
"SORCS1",0.0020165
"HLA-V",0.0020158
"ERCC6L2",0.0020133
"TTLL1",0.0020131
"MYO9B",0.0020086
"NEFM",0.0020058
"KIAA0754",0.002005
"VWA7",0.0019981
"CELSR2",0.0019968
"HIVEP1",0.0019941
"RNF19A",0.0019925
"YLPM1",0.0019897
"GRIN2B",0.0019879
"MFN1",0.0019859
"ABCC4",0.001985
"ERMAP",0.001984
"PTCHD3",0.0019797
"GBE1",0.0019794
"SCN9A",0.0019779
"RYR2",0.0019691
"KCND1",0.0019657
"PCDHB4",0.0019647
"RFPL1",0.0019636
"UPF1",0.0019623
"GPATCH8",0.0019623
"ITPKB",0.0019576
"PCDHGA1",0.0019563
"MYB",0.0019559
"NHS",0.0019549
"PGLYRP2",0.0019545
"MYH10",0.0019475
"PCDHB5",0.0019401
"GLT8D2",0.0019357
"DBH",0.0019319
"DNAJC11",0.0019264
"ZNF808",0.0019234
"NOD1",0.0019217
"GRIN2D",0.0019155
"WDR47",0.0019138
"HOMER2",0.0019131
"WWC1",0.001911
"LAMA2",0.0019107
"PARK2",0.0019095
"PCDHB12",0.0018969
"CXorf58",0.0018959
"MDGA2",0.0018936
"GRID1",0.0018812
"SMYD3",0.0018811
"YBEY",0.0018774
"NBPF10",0.0018733
"AFAP1",0.0018712
"A2ML1",0.0018573
"SLC9C1",0.0018567
"COL6A6",0.0018562
"HLA-DQB2",0.0018537
"SNX25",0.001848
"GYS1",0.0018417
"MEFV",0.0018414
"HSD17B4",0.0018389
"MMP3",0.0018354
"AP1G2",0.0018321
"KIAA1210",0.001832
"CCDC64B",0.0018287
"ATP1A1",0.0018277
"PCLO",0.001825
"ANKS1B",0.0018248
"DNAH5",0.0018215
"ATRN",0.0018208
"UGT1A6",0.0018177
"PNLIPRP1",0.0018175
"RASAL3",0.0018145
"RNF219",0.0018137
"ACE",0.0018132
"CCT6B",0.0018131
"CPA1",0.0018072
"TRANK1",0.0018058
"ZIM3",0.0018057
"CYP11A1",0.001804
"SH3TC1",0.0018026
"FLNB",0.0017987
"BTK",0.0017986
"TMTC2",0.0017985
"NTNG1",0.0017976
"C12orf40",0.0017968
"MAST1",0.0017949
"PDS5A",0.0017888
"FOXA1",0.001787
"PPP1R3A",0.0017869
"PRKAA2",0.0017865
"STAG2",0.0017863
"COL6A2",0.0017859
"PRMT5",0.0017856
"SNAP91",0.0017853
"HMGB3P6",0.001781
"TPCN1",0.00178
"CXCL11",0.0017798
"LIMA1",0.0017787
"PCDHGA11",0.0017748
"NFATC4",0.0017737
"C4orf17",0.0017726
"PSMC6",0.0017691
"PPP3CA",0.0017667
"WNK3",0.001765
"DOK5",0.0017647
"CFB",0.0017611
"TSC22D1",0.0017603
"NFAT5",0.0017602
"DOPEY2",0.0017552
"HMGN5",0.0017546
"PCDHGA3",0.0017485
"MAGEL2",0.0017477
"ZNF644",0.0017412
"COL20A1",0.0017404
"ZFP28",0.0017362
"ST18",0.0017354
"GRIK1",0.0017302
"KIAA1109",0.0017271
"CIT",0.001727
"GOLGA4",0.0017255
"TLN2",0.0017208
"DAB1",0.0017179
"C14orf37",0.0017153
"MCF2L2",0.0017151
"ACSBG2",0.0017137
"RIF1",0.0017099
"SHE",0.0017039
"EPG5",0.0017037
"RARS2",0.0017027
"DHX37",0.0016979
"IL17RB",0.001694
"PSG6",0.0016919
"ZSCAN21",0.0016913
"POLE",0.0016894
"MTBP",0.0016845
"RNF20",0.001682
"MALAT1",0.0016807
"KCNK2",0.0016797
"FMNL3",0.0016796
"VPS13C",0.0016748
"ROS1",0.0016739
"LRRC41",0.0016725
"SPRTN",0.0016697
"RP11-566K19.6",0.0016695
"RBM26",0.001669
"SOCS6",0.0016686
"MYO15A",0.0016661
"COL6A5",0.0016652
"DOT1L",0.0016647
"RGS12",0.0016629
"RIMS2",0.0016568
"PACS2",0.0016541
"ABL2",0.001654
"TOPBP1",0.001654
"SERTAD3",0.0016535
"PCDHA4",0.0016517
"CTD-2128F4.1",0.0016517
"GAB3",0.0016506
"TULP4",0.0016488
"L3MBTL4",0.0016476
"PCDHB7",0.0016468
"MYBPC2",0.0016453
"AARS2",0.0016423
"CORO1C",0.0016415
"KIAA1549",0.0016412
"PLCB1",0.0016405
"CTD-2245F17.3",0.0016383
"PPM1E",0.0016376
"SUPT20HL2",0.0016342
"EPAS1",0.0016257
"KL",0.00162
"SFMBT1",0.0016175
"PGAP1",0.0016171
"CPT1A",0.0016141
"LRRIQ1",0.0016141
"SETDB1",0.0016125
"TMEM132B",0.0016111
"TDRD6",0.0016097
"WDR33",0.0016092
"CDK5RAP2",0.0016072
"ADAMTS17",0.0016071
"WWP2",0.0016049
"SIPA1L1",0.0016012
"AK9",0.0016002
"C12orf55",0.0016
"KIAA0947",0.0015959
"AARS",0.0015956
"HMHA1",0.0015906
"CTNNA3",0.0015896
"XPOT",0.0015829
"MAGI3",0.0015759
"PIPSL",0.0015717
"OR4D10",0.0015716
"WNT7A",0.0015651
"SREBF2",0.0015635
"SPATA31D1",0.0015632
"GABRQ",0.0015626
"SLC22A16",0.0015606
"PTCH1",0.0015564
"EML5",0.001554
"RGS4",0.0015536
"SMARCD3",0.0015535
"CEP250",0.0015534
"KIAA1324L",0.0015526
"EWSR1",0.0015516
"WT1",0.0015515
"KRT28",0.00155
"PHIP",0.0015485
"GRHL2",0.0015465
"MCTP2",0.001546
"AASS",0.0015459
"SHCBP1",0.0015457
"MYPN",0.001541
"SLC22A23",0.0015408
"PRPF38B",0.0015406
"TARS",0.0015403
"SLC9A4",0.0015388
"IQGAP3",0.0015375
"CPS1",0.0015375
"UNC5D",0.001537
"MTHFD1",0.0015344
"PIWIL3",0.0015341
"LIG3",0.0015312
"ATN1",0.001529
"FBXL13",0.0015283
"FBXL18",0.0015283
"ASPH",0.001528
"LYST",0.0015261
"ATP10A",0.0015233
"CDH6",0.0015221
"KPNA4",0.0015218
"FMN1",0.0015212
"PIWIL1",0.0015183
"CWH43",0.0015116
"RRAGD",0.0015092
"PRKRIR",0.0015042
"OR2T34",0.0014977
"PRKD3",0.0014971
"ADAMTS18",0.001497
"SEZ6L2",0.0014961
"ATP5A1",0.0014955
"MTMR9",0.001494
"TBC1D31",0.0014919
"ZNF965P",0.0014884
"ATG3",0.0014835
"CACNA1C",0.0014823
"PCDHA9",0.0014817
"KIAA1731",0.0014806
"ARMCX1",0.0014803
"FAM129B",0.0014803
"IL23R",0.0014787
"HNRNPH2",0.0014775
"PDE4C",0.0014703
"VNN2",0.001468
"EHMT1",0.0014669
"BCL9L",0.001463
"MST1L",0.0014627
"CCAR1",0.0014626
"PBXIP1",0.001462
"ZBTB24",0.0014595
"SP3",0.0014558
"BAHD1",0.0014554
"HRC",0.0014542
"NRXN2",0.0014542
"BRIX1",0.0014527
"HERC6",0.0014492
"TRABD2A",0.0014451
"FXR1",0.0014447
"MTO1",0.0014422
"SIN3A",0.0014395
"OTUD7B",0.0014379
"RPL13A",0.0014373
"NID1",0.0014361
"SLC13A2",0.0014346
"ZBTB11",0.0014343
"ABR",0.0014335
"TPTE2",0.0014326
"MTUS2",0.0014306
"CSTF3",0.0014306
"AMT",0.0014296
"CSPP1",0.0014286
"TAF3",0.001425
"ZNF28",0.0014236
"PTPRD",0.0014229
"ABCA1",0.0014218
"MAP1A",0.00142
"DENND6A",0.0014191
"AGO2",0.0014185
"NCOA6",0.0014115
"FAM179A",0.0014091
"GRIP2",0.0014088
"CYLC1",0.0014061
"SMTNL1",0.0014029
"SCN10A",0.0014022
"KIAA0232",0.0014009
"AGBL3",0.0014008
"PPL",0.0013999
"GREB1L",0.0013972
"ETS2",0.0013961
"EFCAB12",0.0013946
"TYW1B",0.0013944
"MICALL2",0.0013932
"BCAS1",0.0013915
"PIK3R1",0.0013854
"ZNF217",0.0013849
"CSPG4P11",0.0013847
"DENND3",0.0013824
"XRCC6BP1",0.0013797
"ITGA1",0.0013777
"TRIM56",0.0013765
"TROAP",0.0013719
"PLCG1",0.0013718
"TRNAU1AP",0.0013703
"GLB1L3",0.0013693
"XIST",0.0013682
"SCFD1",0.001364
"TTC7A",0.0013638
"PI4KA",0.0013624
"AC090692.1",0.0013623
"HIST1H2AK",0.0013617
"ZBTB10",0.0013615
"SPATA6",0.0013593
"ANAPC5",0.0013582
"FAM171B",0.0013569
"RYR1",0.0013568
"CYP4B1",0.0013557
"MET",0.0013552
"NEDD4L",0.001353
"XPO5",0.0013493
"FCGBP",0.0013405
"MARCH1",0.0013381
"ARMCX2",0.0013351
"ANKRD28",0.0013343
"GPR143",0.001324
"T",0.0013238
"EXOC6",0.0013222
"TMC5",0.0013175
"FNDC1",0.0013167
"FRMPD4",0.0013155
"RP11-22B23.1",0.0013132
"PTPRH",0.0013105
"OR12D3",0.0013069
"ADCY7",0.001302
"FAM90A1",0.0012991
"ENPP1",0.0012988
"LAMA1",0.0012977
"RP11-166B2.1",0.0012938
"PXDNL",0.0012869
"ENSG00000211459",0.0012852
"IQCB1",0.0012815
"BPIFB4",0.0012811
"SLC15A4",0.0012797
"ZNF426",0.0012783
"RP11-430N14.4",0.0012782
"ABCA9",0.0012761
"SYBU",0.0012729
"SIMC1",0.0012728
"OCRL",0.0012704
"RIMS1",0.0012691
"MIB1",0.0012687
"CMYA5",0.0012686
"ALDH8A1",0.001264
"RNF10",0.0012616
"ACVR2A",0.0012573
"MCMBP",0.0012568
"ATAD2B",0.0012547
"PCDHA1",0.0012547
"TENM4",0.0012543
"USP1",0.0012537
"COL14A1",0.0012531
"HECTD4",0.0012516
"ZFPL1",0.0012516
"ANO5",0.0012514
"ZNF585A",0.001249
"CACNA1D",0.0012482
"CACNA1A",0.0012469
"RC3H2",0.0012412
"FAT1",0.0012383
"GRIK5",0.0012334
"FAM166A",0.0012316
"RNF213",0.001229
"ZCCHC6",0.0012244
"NUF2",0.0012241
"CACNA2D2",0.0012217
"ITGA2",0.0012195
"LPXN",0.001219
"GTSE1",0.0012158
"NELL2",0.0012141
"LRRK2",0.0012131
"KIAA2026",0.0012123
"BDP1",0.0012086
"KDM4C",0.0012041
"PDZRN3",0.0012003
"AKAP6",0.0011986
"IPO8",0.0011974
"PASK",0.0011908
"FSTL4",0.0011899
"CLIP1",0.0011884
"KCNQ3",0.0011865
"ATP2B1",0.0011856
"DNAH2",0.0011847
"RGS9",0.0011798
"WHSC1",0.001177
"BRAF",0.0011759
"SLC35B2",0.0011719
"ITGA6",0.0011653
"PTK2B",0.0011645
"PANK4",0.0011568
"C7",0.0011545
"NOS1",0.0011537
"KDM6A",0.0011525
"ANKRD50",0.0011491
"SEMG1",0.0011452
"FMN2",0.0011446
"SLIT2",0.0011431
"MMS19",0.0011358
"CSH2",0.001135
"FRRS1",0.0011344
"OPA1",0.0011339
"ZHX1",0.0011295
"ZNF160",0.0011285
"WBSCR17",0.0011283
"CAD",0.001128
"NEDD9",0.0011269
"ZFPM2",0.0011264
"PHLPP1",0.0011255
"SCN4A",0.0011243
"NBPF1",0.0011238
"TMIGD2",0.0011225
"OTOGL",0.0011212
"PKD1L2",0.001121
"INTS7",0.0011192
"PCDHB6",0.0011147
"SPAG5",0.0011136
"BRPF3",0.0011128
"ZNF711",0.0011115
"CXorf65",0.0011079
"FASTKD3",0.0011063
"ZNF93",0.0011016
"PRDM16",0.0011006
"PREX1",0.0011002
"CCDC146",0.0010999
"ZKSCAN7",0.0010993
"OTOP2",0.001096
"PHACTR2",0.0010923
"ADAMTS5",0.0010905
"DPY19L3",0.0010903
"ABAT",0.0010872
"SEC24C",0.0010871
"CHST2",0.0010869
"TENM2",0.0010862
"HERC2P4",0.0010751
"NACA",0.0010746
"SH3PXD2A",0.0010732
"INADL",0.001073
"BRD8",0.0010726
"SUSD4",0.0010711
"LARGE",0.001069
"PMS1",0.001069
"FANCI",0.001069
"L3MBTL3",0.0010655
"GRB10",0.0010655
"TCF20",0.0010652
"COMP",0.0010638
"XRN2",0.0010628
"CACNA2D3",0.0010623
"CHRD",0.0010622
"HEPH",0.0010581
"AMBRA1",0.0010533
"HSPA8",0.0010532
"GRM1",0.0010508
"CARD9",0.0010493
"MGAM",0.0010486
"CHD4",0.0010483
"RP11-488L18.10",0.0010466
"KRT1",0.0010446
"KIAA1644",0.0010444
"BMP2K",0.0010419
"CD97",0.0010412
"ENSA",0.0010409
"MAP10",0.0010405
"POTEA",0.0010378
"ITGAX",0.0010377
"ABCA10",0.0010376
"XPO7",0.0010363
"RAD54B",0.0010345
"C2orf71",0.0010336
"LRGUK",0.0010302
"FSHR",0.0010241
"CTNNA2",0.0010224
"CAPN1",0.0010207
"ADAMTS20",0.0010203
"ADCY5",0.0010167
"ITIH6",0.0010155
"FBN1",0.0010154
"ZNF540",0.0010135
"PDE6B",0.0010105
"PLD5",0.0010092
"C7orf60",0.0010055
"MKI67",0.0010014
"NUMA1",0.00099926
"PLEKHA6",0.00099579
"PLXNA4",0.00099345
"CDH20",0.00098854
"FAM47C",0.00098824
"TCF7L2",0.00098732
"KIF2B",0.00098685
"MROH2B",0.0009854
"VWF",0.00098213
"PER1",0.00097935
"DMPK",0.00097837
"NUP205",0.00097687
"CDH11",0.00097685
"ZNF598",0.00097651
"PRDM10",0.00097528
