"geneName","geneScore"
"TRPM8",0.0029146
"PPHLN1",0.0028973
"STAG1",0.0028892
"PIK3CB",0.0028834
"CARD16",0.0028804
"ABL1",0.0028793
"MDN1",0.002878
"TUBB4B",0.0028693
"SCN11A",0.0028677
"DIP2C",0.0028649
"CCDC137",0.0028596
"SUGP1",0.002859
"FREM1",0.0028561
"NUDCD3",0.0028543
"TIMELESS",0.0028542
"GSPT2",0.0028509
"TMEM189",0.0028474
"DDR2",0.0028375
"KIRREL",0.0028289
"PGBD5",0.0028266
"ZNF469",0.0028224
"PYCRL",0.0028195
"ZNF415",0.0028123
"STXBP1",0.0028121
"NOP9",0.0028092
"HOOK2",0.0027992
"PAPLN",0.0027992
"PTPRU",0.0027895
"CBFB",0.0027889
"SAMD3",0.002785
"CDCA2",0.0027838
"PLXDC1",0.0027724
"ANKRD32",0.0027664
"AEBP1",0.0027653
"INTU",0.0027645
"C1orf65",0.0027618
"XKR5",0.0027603
"CD5L",0.0027586
"FRMD4A",0.0027544
"AKT1",0.0027473
"MSH6",0.0027462
"MYH11",0.0027399
"GUCY2C",0.0027378
"ZP4",0.0027342
"OBSL1",0.0027243
"CACNA1E",0.0027202
"SPTBN5",0.0027127
"STK38L",0.0027119
"WDFY2",0.0027045
"PHF3",0.002704
"GPR112",0.0026995
"TTLL5",0.0026989
"TARS2",0.0026981
"RP11-480I12.7",0.0026942
"PEX6",0.0026938
"MBD6",0.0026929
"MTMR4",0.0026923
"KIF13A",0.002691
"GRIN2A",0.0026878
"RYR3",0.002681
"ABCA4",0.0026751
"COL23A1",0.0026684
"RRP12",0.0026594
"ZFP36L1",0.002659
"TIAM2",0.0026567
"ZNF578",0.0026521
"FAM155A",0.0026474
"DNAJC6",0.002646
"JADE2",0.0026456
"GPR110",0.0026382
"RPL3",0.0026335
"CDH10",0.0026319
"TNN",0.0026288
"SNORD3A",0.0026225
"PYHIN1",0.0026211
"AC011467.1",0.002618
"PARP15",0.0026162
"CCSER2",0.0026141
"FUT3",0.0026099
"PRRC2C",0.0026067
"OR10H2",0.0026067
"TRAF3IP3",0.0026015
"C5orf42",0.0025865
"CNTN4",0.0025848
"DAPK1",0.0025819
"PIK3C2B",0.0025793
"DCC",0.0025792
"HERC1",0.0025678
"ACO2",0.0025646
"PIGQ",0.0025588
"EGFR",0.0025468
"CEP68",0.0025321
"ERV3-1",0.0025311
"AHNAK",0.0025309
"C3",0.0025243
"GNPTAB",0.002518
"CNTNAP5",0.0025171
"ZZZ3",0.0025169
"ZNF266",0.0025132
"NUMBL",0.0025129
"BRINP3",0.0025101
"OR10H1",0.0025098
"SYNE1",0.0025061
"NBEAL1",0.0025013
"DNAJC13",0.0024917
"KMT2D",0.0024904
"CCNF",0.0024797
"STAT5B",0.0024748
"RPGR",0.0024733
"PIGR",0.0024712
"UBA7",0.0024651
"VASN",0.0024595
"BCAN",0.0024561
"PCDH18",0.0024543
"PCDHB10",0.0024481
"RP11-325B23.2",0.0024465
"DNAH3",0.0024356
"ARHGAP28",0.0024355
"ELOVL5",0.0024331
"SCN4B",0.0024256
"DNMBP",0.0024254
"PCDH11X",0.0024244
"LNX1",0.0024241
"STON1",0.002424
"PLXNA1",0.0024233
"ZNF729",0.0024149
"BRF1",0.0024122
"UPK3B",0.0024013
"OSBPL8",0.0024002
"MYH9",0.0023992
"F5",0.0023988
"CACNA1B",0.0023979
"GPR64",0.0023955
"MPDZ",0.0023946
"MAP3K13",0.0023929
"PZP",0.0023857
"TFAP2A",0.002383
"HLA-C",0.0023824
"FAM189A2",0.0023811
"CEACAM21",0.0023724
"ANKAR",0.0023717
"BSN",0.0023716
"NLRP2",0.0023673
"ANK2",0.0023582
"CCDC171",0.0023487
"CPQ",0.0023478
"TTC14",0.0023419
"COL4A1",0.0023377
"CELF2",0.0023346
"CCDC11",0.0023314
"TRIM65",0.0023311
"PHLDA1",0.002331
"DNAAF3",0.0023291
"PCDH7",0.0023233
"HGSNAT",0.0023188
"PTK7",0.0023175
"HEATR1",0.0023134
"SLC44A5",0.0023099
"COLEC12",0.0023044
"PROSER1",0.002302
"PAM",0.0022997
"WDR96",0.0022961
"TMC2",0.0022926
"CTTNBP2",0.0022913
"NUP214",0.00229
"ZNF611",0.002287
"EPB41L1",0.0022866
"CD109",0.0022847
"TBATA",0.0022841
"CKAP5",0.0022831
"RUNX1",0.0022808
"CCND3",0.0022726
"FOCAD",0.0022697
"ATP10B",0.0022695
"CAMSAP1",0.0022621
"CDHR3",0.0022585
"CCDC144A",0.0022573
"SHROOM2",0.0022568
"DLGAP2",0.0022539
"RIMBP2",0.0022522
"RLF",0.0022434
"LRFN4",0.0022433
"HPS1",0.0022409
"RAPGEF6",0.0022405
