"geneName","geneScore"
"TSC1",0.0010659
"MYO18B",0.0010651
"FAM194B",0.0010648
"MBOAT4",0.0010646
"PLCL2",0.0010642
"HEATR1",0.0010638
"SUSD4",0.0010635
"ABCC12",0.0010606
"TMC4",0.0010598
"TAF1L",0.0010583
"SNX16",0.0010583
"PKNOX2",0.0010577
"ZNF587B",0.0010577
"GIMAP7",0.0010522
"GJB3",0.001051
"TCF12",0.0010503
"LINGO1",0.0010499
"FN1",0.0010495
"TSNARE1",0.0010477
"NFATC4",0.0010473
"ZCWPW1",0.0010473
"CCDC138",0.0010465
"OR12D3",0.0010438
"WDFY3",0.0010435
"PIWIL2",0.001042
"KRAS",0.0010418
"MARK1",0.0010415
"PCDHA1",0.0010405
"HMGN5",0.0010404
"TGM4",0.0010394
"SPRTN",0.0010389
"NPY1R",0.0010377
"NFASC",0.001036
"SUZ12",0.0010351
"SUGP1",0.0010348
"PLEKHA6",0.0010316
"ZNF711",0.0010281
"SEC31A",0.0010278
"HERC4",0.0010277
"ZNF646",0.0010261
"COL6A5",0.0010255
"AOX1",0.0010239
"DLG1",0.0010229
"C5",0.0010229
"LRP12",0.0010214
"TRA2B",0.0010202
"WSCD2",0.0010188
"VWA7",0.0010172
"ZNF527",0.0010163
"FAM110A",0.0010163
"COL6A6",0.0010155
"SLC9C1",0.0010097
"KIAA2022",0.0010091
"MT1A",0.0010088
"TPRX1",0.001006
"ZZZ3",0.0010054
"DOT1L",0.0010033
"COL1A1",0.0010027
"SP3",0.00099979
"A2ML1",0.00099845
"SDCCAG8",0.00099629
"ALPK3",0.00099559
"SLC23A3",0.00099333
"AARS2",0.00099329
"ADAMTS19",0.00099307
"DNAJC13",0.00099236
"ARHGAP20",0.00099225
"SCN4B",0.00099206
"INSIG2",0.00099203
"CLIP2",0.0009911
"QSOX1",0.00099011
"RNF41",0.00098934
"RP11-22B23.1",0.00098931
"MTIF3",0.00098771
"CHD4",0.00098485
"SIN3A",0.00098478
"SNX5",0.00098393
"RBMXL3",0.00098139
"ZC3H12B",0.00098015
"COX20",0.00098002
"PGAP1",0.00097987
"KCNQ5",0.00097956
"CYLC1",0.00097596
"ALDH1L2",0.00097503
"TUBB4B",0.0009743
"CIRBP",0.0009705
"HOXB2",0.0009673
"ZFYVE26",0.00096676
"DNAH1",0.00096427
"ZNF426",0.00096369
"DSCAML1",0.00096279
"L3MBTL4",0.00096206
"DSC2",0.00095738
"TRPM6",0.00095635
"TTC18",0.00095625
"MTOR",0.00095515
"HIST1H1C",0.00095278
"MGAM",0.00095134
"TCF7L2",0.00095077
"PCDH12",0.00094755
"RP11-404K5.2",0.0009464
"SLITRK2",0.00094449
"TMEM132D",0.00094272
"RNU6-614P",0.00093374
"FAP",0.00092985
"DYSF",0.00092978
"ATP2B3",0.0009286
"CTD-3018O17.3",0.0009272
"CHAF1A",0.00092568
"HTT",0.00092564
"TUBBP5",0.00092493
"ZC3H4",0.00092313
"COX10",0.00092262
"WDR52",0.00092026
"CAST",0.0009185
"MYCBP2",0.00091786
"RBM26",0.00091601
"CEACAM21",0.00091483
"CAMSAP1",0.00091423
"NCOA3",0.00091405
"SERTAD3",0.00091321
"TSPEAR",0.00091302
"ZNF469",0.00091247
"WT1",0.00091053
"EEF2K",0.00090953
"TGFBI",0.0009094
"ADCY1",0.00090807
"GPLD1",0.00090784
"ZSCAN12",0.00090735
"PXDNL",0.00090422
"MAGEL2",0.00090421
"FUK",0.00090157
"CKAP5",0.00090083
"GDPD5",0.00090039
"LMF1",0.00089992
"MAP10",0.00089984
"SYT2",0.0008984
"AGL",0.00089816
"SCN10A",0.00089758
"AKAP6",0.00089678
"T",0.00089507
"SATL1",0.00089506
"VWA3A",0.00089449
"OR2T34",0.00089403
"GPR125",0.00089203
"CXorf58",0.00089086
"NBPF10",0.00089
"NOTCH2",0.00088832
"EPS8L1",0.00088789
"CYP2A13",0.00088757
"DHRS2",0.00088715
"CCDC66",0.00088697
"SETDB1",0.00088632
"CCDC137",0.00088282
"FMNL3",0.00088092
"RGAG1",0.00087792
"CHL1",0.00087785
"KANK3",0.00087253
"CDH10",0.00087121
"XPNPEP3",0.0008711
"ARHGAP31",0.00087042
"RELN",0.00086818
"ENSG00000238643",0.00086724
"DLGAP2",0.00086619
"TLN1",0.00086508
"KIF2B",0.00086483
"MYH14",0.00086447
"ADAD2",0.00086385
"CFB",0.0008634
"THBS1",0.00086101
"COL27A1",0.00085924
"ARHGEF17",0.00085823
"ADAMTS17",0.00085813
"GRIP2",0.00085792
"EIF4A2",0.00085578
"SPATA31E1",0.00085553
"COL7A1",0.00085385
"NACA",0.00085299
"NTRK3",0.00085267
"GPRIN3",0.00085206
"GRIN2C",0.00085182
"SLCO1C1",0.00085067
"HNF4A",0.00084862
"CNTNAP4",0.00084781
"CCDC88B",0.00084488
"ITSN2",0.00084435
"NXF1",0.00084156
"UNC79",0.00083948
"AC090692.1",0.00083744
"KCNN3",0.00083596
"CBLB",0.00083559
"CCDC102B",0.00083306
"KCNQ1",0.00083197
"DCLRE1C",0.00082793
"HEPH",0.00082713
"PTPRH",0.00082647
"GREB1L",0.00082588
"HIVEP3",0.00082432
"LETM1",0.00082332
"UNC45A",0.00082288
"CDC42BPG",0.00082219
"RARS2",0.00082211
"PCDHB10",0.00082176
"NLRP3",0.00082029
"POLA1",0.00081978
"H2BFWT",0.00081692
"PTK7",0.00081686
"TLN2",0.00081483
"KL",0.00081457
"RBBP6",0.00081178
"SHANK1",0.00081138
"ANAPC7",0.00081109
"CECR2",0.00081082
"HIPK1",0.00081022
"CSH2",0.00081004
"PCDHGA9",0.00080807
"ABL1",0.00080792
"FAM205A",0.00080789
"SEMG1",0.0008051
"PLXNB2",0.0008037
"HERC2P4",0.00080283
"ADCY3",0.00080266
"TSKS",0.00080215
"SAAL1",0.00080134
"MMP14",0.00080016
"TRAK2",0.00079993
"ACLY",0.00079893
"RASAL3",0.0007966
"COL4A2",0.0007962
"TOX4",0.0007951
"RNF113A",0.00079493
"PRPF4B",0.00079461
"PSMD1",0.00079426
"DNMT3A",0.00079301
"AGAP7",0.00079247
"NRXN3",0.00079137
"RXFP3",0.00078784
"ZNF644",0.00078707
"WIZ",0.00078523
"SPECC1",0.00078434
"VSIG1",0.00078216
"PKD1L2",0.00078105
"DYNC2H1",0.00077831
"HDAC1",0.00077811
"LIG3",0.00077806
"FILIP1",0.00077359
"PROX1",0.00077137
"ABL2",0.00076981
"TNPO1",0.00076828
"PAPLN",0.00076791
"ZNF462",0.00076785
"MYO18A",0.00076644
"RIC8A",0.00076506
"CTC1",0.00076481
"LRRIQ1",0.00076278
"CNP",0.00076092
"CFHR4",0.00075861
"GRID2",0.00075813
"CHEK2P2",0.00075642
"UNC5C",0.00075575
"COL6A2",0.00075419
"ZNF680",0.00075288
"GAB3",0.00075226
"PCDHB18",0.00075132
"C16orf71",0.00074945
"IQGAP3",0.00074649
"GSPT2",0.00074627
"KCNB2",0.00074506
"ASTN1",0.00074487
"RANBP6",0.00074437
"GPR110",0.00074395
"SYCE1L",0.00074062
"IQCH",0.000739
"CIRH1A",0.00073655
"CLIP1",0.00073564
"FCHO1",0.00073475
"SMC4",0.00073235
"BMP2K",0.00073156
"ENSA",0.00073012
"ZNF90",0.00072911
"ZNF565",0.00072878
"PRKD2",0.00072849
"ITPR2",0.00072773
"TGFBR2",0.00072762
"LRFN4",0.00072758
"RP11-323I15.2",0.00072721
"CCDC34",0.00072652
"ABCC8",0.00072523
"DNAH3",0.00072331
"PARP15",0.00072286
"HFM1",0.00072149
"CDH23",0.00072037
"RP11-76H14.2",0.00071661
"DENND3",0.00071653
"NUP205",0.0007148
"LINC00842",0.00071417
"GRIA3",0.00071397
"XIRP2",0.00071231
"PGBD5",0.00071081
"CXCL11",0.00070895
"SOCS6",0.00070872
"FAM47B",0.00070751
"FAAH",0.00070627
"MTM1",0.00070616
"TRERF1",0.00070584
"PVRL2",0.00070574
"UNC5D",0.00070483
"MLLT10",0.0007045
"THEG",0.00070424
"MYBPC2",0.00070404
"OR4A4P",0.00070238
"FBXO18",0.00070205
"FSIP2",0.00070159
"KCNQ3",0.00070071
"LILRA1",0.00069726
"MTMR9",0.00069691
"ZNF540",0.00069482
"COL23A1",0.00069438
"CASZ1",0.00069436
"SLC17A6",0.00069379
"TANC1",0.00069157
"SCFD2",0.00069101
"NLRP1",0.00069078
"GAB4",0.0006907
"ANGPT1",0.00069018
"CD1B",0.00068904
"PLXDC1",0.00068677
"PCSK9",0.00068675
"ADAMTS9",0.00068656
"SMTNL1",0.00068652
"DOCK2",0.0006857
"CD5L",0.00068368
"POLI",0.00068267
"DOK5",0.00067917
"RC3H2",0.00067835
"PCNXL2",0.00067716
"PIGR",0.00067585
"PCID2",0.00067578
"HOOK2",0.00067468
"KIR3DL2",0.00067446
"SH3PXD2B",0.00067407
"SPEF2",0.00067324
"MOGAT3",0.00067295
"IRF9",0.00067204
"IGDCC3",0.00066804
"INPP5B",0.0006676
"TTLL5",0.00066746
"DBH",0.00066713
"TRIM56",0.00066221
"PCDHGB4",0.0006618
"XPO5",0.00066081
"MAGEC1",0.0006604
"CHD6",0.00065968
"TBC1D8",0.00065818
"COG2",0.00065793
"MYO1B",0.00065775
"GPR143",0.00065758
"TRMT2A",0.00065723
"LAMB2",0.0006543
"BRWD3",0.00065364
"RBM12",0.00065216
"CD247",0.00065171
"ENSG00000210195",0.00065137
"ANGPT4",0.00065122
"NUP210L",0.00065025
"SLC22A23",0.0006492
"CEP68",0.00064861
"PTBP3",0.00064744
"LPP",0.00064672
"PLEKHH2",0.0006467
"DNAAF3",0.00064561
"NCKAP5",0.00064316
"OR10Q1",0.00064244
"MLLT4",0.0006413
"SPINK5",0.00064042
"NAV2",0.00063994
"RP11-815J4.6",0.00063683
"RXFP1",0.0006368
"CYP3A7",0.00063628
"PAM",0.0006345
"OR2W5",0.00063312
"CYP2C8",0.00063307
"SCN4A",0.00063175
"DDX11",0.00062989
"PLXNA1",0.00062961
"SHE",0.00062881
"BRIX1",0.00062762
"SORBS1",0.0006259
"ALOXE3",0.00062578
"FARSB",0.00062545
"SH3TC2",0.00062537
"SNAP91",0.00062411
"SCLT1",0.00062389
"MXRA5",0.00062374
"STAT4",0.00062332
"ABCB1",0.00062318
"SPTBN5",0.00062291
"CTNNA3",0.00062283
"LRRC8A",0.00062236
"CR1",0.0006203
"RP11-204M4.2",0.00061977
"ALMS1",0.00061948
"F13A1",0.00061941
"CARD9",0.00061803
"NCKAP1",0.00061666
"CACNA1G",0.00061561
"SPATA31C1",0.00061503
"ZNF577",0.00061487
"C17orf97",0.00061099
"SPAG5",0.00061076
"KLRG2",0.00061037
"HRNR",0.00060846
"PPP4R2",0.00060707
"PLXND1",0.00060601
"KIFC1",0.00060559
"GRAMD1B",0.00060547
"HDDC2",0.00060521
"EIF3I",0.00060244
"VPS4B",0.0006024
"ANKRD24",0.00060229
"HIVEP1",0.00060163
"N4BP2",0.00060106
"PHF8",0.00059976
"STAT5B",0.00059938
"EEF2",0.00059868
"PHKA2",0.00059864
"SYBU",0.00059838
"KIAA0232",0.00059798
"RASGRF1",0.00059718
"SLC13A4",0.00059589
"AFAP1",0.0005957
"PCDHA6",0.00059466
"BAI3",0.0005939
"SHROOM2",0.00059381
"HIPK2",0.00059372
"PWP2",0.00059254
"C12orf55",0.00059233
"AMACR",0.00059198
"ADAMTS10",0.00059138
"ENSG00000210082",0.00059115
"WSCD1",0.00058995
"KIAA0430",0.00058965
"CDHR3",0.0005892
"HECTD1",0.00058914
"IGHG3",0.00058896
"NUPL1",0.00058758
"AKAP4",0.00058656
"EPB41L1",0.00058183
"RP11-656G20.1",0.00058028
"KLC4",0.00057885
"TRAF3IP3",0.00057854
"BRIP1",0.00057755
"MYO15A",0.00057678
"PLCE1",0.00057532
"HIST2H2BE",0.00057497
"HOMER2",0.00057414
"ZFP69",0.00057256
"TMEM246",0.00057169
"SEMA4F",0.0005716
"HEPHL1",0.00056787
"CDC25B",0.00056606
"LRRC37A3",0.00056349
"TSHR",0.00056298
"MUM1L1",0.00056123
"MIR548H4",0.00056086
"UGGT2",0.00056056
"CPA1",0.0005605
"APPBP2",0.00055985
"PTPN14",0.00055895
"NSMAF",0.00055852
"OR51E2",0.0005566
"ZNF675",0.00055491
"NPHP4",0.00055195
"NELFCD",0.00055012
"FGFR2",0.00054977
"CDH8",0.00054904
"DMKN",0.00054846
"ST18",0.00054762
"KLK15",0.00054723
"ELAVL1",0.00054624
"FBXL18",0.00054616
"ITPKB",0.0005457
"SCYL2",0.00054503
"CATSPER2",0.00054422
"FGFR4",0.0005441
"MTUS2",0.00053989
"ANKRD17",0.00053586
"CDK5RAP2",0.00053427
"CSPG4",0.00053408
"GRK1",0.00053365
"CHD1L",0.00053176
"XPO1",0.0005292
"BCL9L",0.00052877
"TLR7",0.0005243
"NID2",0.0005225
"ZP4",0.00052235
"TRPM8",0.0005219
"FASN",0.00052187
"PIK3CB",0.00051987
"MAP2",0.0005177
"CEP350",0.00051659
"GABRG3",0.00051222
"KDM4A",0.00051117
"SWSAP1",0.00050941
"PVRL3",0.00050936
"SMC1A",0.00050716
"PABPC3",0.00050709
"POLR2A",0.00050659
"XBP1",0.00050552
"SPTBN4",0.00050329
"BIRC8",0.00050252
"FAM160A2",0.00050183
"CDCA7L",0.00050132
"CYP4F11",0.00050119
"LPXN",0.00049918
"CPNE3",0.00049912
"ZNF965P",0.00049852
"ZHX1",0.00049776
"DAP",0.00049736
"DIP2C",0.00049372
"CYP11A1",0.00049345
"PLD5",0.00049256
"ANKRD32",0.00049204
"AASS",0.00049169
"ASH1L",0.00048928
"IQCA1",0.00048752
"ZNF687",0.00048701
"DHX30",0.00048568
"RIPK1",0.00048375
"USPL1",0.00048211
"GOLGA6L2",0.00048089
"ITIH6",0.00048061
"GABRA6",0.00047662
"BTK",0.00047608
"RBMX2P5",0.0004741
"ESRRG",0.00047394
"C7orf60",0.00047146
"MAGEA10",0.00047078
"CSF2RA",0.00047058
"RIN1",0.00047038
"NFAT5",0.00047003
"USP54",0.0004684
"TRIM49B",0.00046645
"KMT2D",0.00046586
"CUL9",0.00046435
"KCNQ2",0.000464
"TANC2",0.00046398
"TRIP12",0.00046304
"HAUS6",0.00046298
"C10orf12",0.00046215
"ZC3H11A",0.00046113
"OR10H1",0.00046062
"PLXNA3",0.00046025
"ENSG00000210196",0.00046005
"PRAMEF4",0.00045989
"SEMA5A",0.00045908
"TMCC1",0.00045627
"SYDE2",0.00045463
"MROH8",0.00045442
"DCLRE1CP1",0.00045411
"Z95704.1",0.00045064
"ARHGEF15",0.00044918
"PCDHB1",0.0004489
"GRK4",0.00044763
"HMGB3P6",0.0004445
"TDRD6",0.00044412
"SMARCA2",0.0004429
"ATXN10",0.00044212
"RTL1",0.00044182
"ZNF705E",0.00044139
"C6orf132",0.00044122
"DZIP3",0.00044076
"AGO2",0.00044031
"CPSF1",0.00044025
"TRPC4AP",0.00043918
"ATP8B2",0.00043875
"PCDHB5",0.0004382
"RP11-566K19.6",0.00043808
"CCDC11",0.00043721
"MST1",0.00043713
"CATSPERG",0.00043694
"AR",0.00043547
"EZR",0.00043463
"PRTG",0.00043355
"DNHD1",0.00043331
"COL20A1",0.00043205
"HS6ST2",0.00043184
"DHTKD1",0.00043166
"RAI14",0.00043135
"LARGE",0.00043134
"ANKS1B",0.00043086
"PLAGL2",0.0004292
"TPM2",0.00042906
"BZRAP1",0.00042888
"FGD4",0.0004287
"ASXL3",0.00042735
"STXBP2",0.00042666
"ATP2B1",0.00042594
"PER1",0.00042552
"LAMA4",0.00042529
"RPS17P5",0.00042327
"LMTK2",0.00042046
"DNMBP",0.0004199
"NARFL",0.00041865
"PSEN2",0.00041698
"LATS1",0.00041663
"TBATA",0.00041492
"KIAA1644",0.00041311
"ZKSCAN7",0.00041218
"BRWD1",0.00041182
"HPS4",0.00041124
"DLC1",0.0004109
"ARAP3",0.00040953
"UNC13A",0.00040579
"DOCK5",0.00040531
"GPATCH8",0.00040506
"CASP2",0.00040465
"ASPM",0.00040389
"MKI67",0.00040307
"ATP10B",0.00040249
"ZNF41",0.00040081
"MPDZ",0.00039978
"ZNF518B",0.00039817
"APTX",0.00039664
"ATAD2B",0.00039604
"ZNF268",0.00039429
"USP15",0.00039243
"C12orf40",0.00039201
"RP11-701I24.1",0.00039002
"DAB2",0.00038999
"TMTC2",0.00038808
"PBXIP1",0.00038677
"CC2D1B",0.00038633
"PRKAA2",0.0003862
"ASL",0.00038522
"FASTKD1",0.00038188
"CHST2",0.00038171
"ZNF544",0.00037816
"AGO4",0.0003779
"NRP1",0.00037619
"RNU1-61P",0.00037611
"MGAT5B",0.0003747
"TRMT2B",0.00037156
"MAST2",0.0003703
"BCAT1",0.00036993
"SLITRK6",0.0003691
"ANK3",0.00036819
"HHAT",0.00036804
"DDX12P",0.00036788
"IKBKB",0.00036768
"TEX11",0.00036679
"EHMT1",0.00036389
"TRGV8",0.00036375
"TPR",0.0003633
"SEC16B",0.00036175
"IRAK2",0.00036158
"ELF3",0.00036041
"HLA-C",0.00036003
"CARNS1",0.00035846
"OR13G1",0.0003573
"ANKRD62",0.00035683
"SIAH1",0.00035565
"MECP2",0.00035518
"LRRK1",0.00035516
"ZNF732",0.00035439
"FBXL13",0.0003497
"PCDHB14",0.00034826
"COL24A1",0.00034662
"PRRC2C",0.00034631
"TRPM3",0.0003455
"TPTE2",0.00034467
"FUT3",0.00034216
"CPZ",0.00034123
"NEDD9",0.00034088
"ZMYM3",0.00033986
"ELP5",0.00033925
"TSHZ2",0.00033305
"SEC31B",0.00033302
"SLC17A7",0.00033287
"RNF20",0.00033198
"PKD1",0.00033187
"MAGI1",0.00033178
"NEDD4L",0.00033048
"CYP26B1",0.00033024
"PARD3",0.00033007
"TTC3",0.00032989
"NNT",0.0003293
"SLC15A4",0.00032851
"C9orf43",0.00032802
"LRRC7",0.00032786
"TPCN1",0.00032637
"TLL2",0.00032521
"CNTN1",0.00032485
"PDE2A",0.00032419
"THADA",0.00032351
"FRMPD4",0.00032223
"FLNA",0.00032024
"ZIM3",0.00031975
"SLC26A9",0.00031907
"DOPEY2",0.00031881
"MYH9",0.00031858
"NBPF12",0.00031811
"RP11-325B23.2",0.00031678
"PCDHB6",0.00031673
"RFX4",0.00031646
"BPIFB4",0.00031532
"COL6A3",0.00031362
"TCF7",0.0003136
"NBAS",0.00031319
"TBC1D20",0.00031268
"WWP2",0.00031154
"CORO7",0.00031034
"PALLD",0.00030978
"IPO8",0.00030871
"ZNF618",0.00030791
"MOV10L1",0.00030779
"CACNA2D3",0.00030758
"PGLS",0.0003063
"WAC",0.00030623
"SNRNP200",0.00030613
"PCDH18",0.00030521
"CBX8",0.00030319
"DNAH7",0.00030291
"CLASP2",0.00030268
"DNTT",0.00030236
"KDM2A",0.00030211
"SOX14",0.0003019
"ANK2",0.00030136
"PLXNA4",0.00030129
"GPC5",0.00030112
"STK38L",0.00030056
"MMS19",0.00030035
"PTPRM",0.00029871
"CWH43",0.00029764
"TTLL1",0.00029684
"TRAPPC10",0.00029603
"ECM2",0.00029577
"JADE2",0.00029511
"IPO5",0.00029354
"CHEK2",0.00029339
"PHIP",0.0002927
"MYH13",0.00029165
"AMT",0.00029038
"PIPSL",0.0002888
"INTS7",0.00028864
"ERCC6L",0.00028831
"NEUROD6",0.00028816
"CENPF",0.00028764
"TNN",0.00028748
"ADAMTS14",0.00028505
"KCNH6",0.00028455
"STXBP5",0.00028324
"SNTG2",0.00028318
"FAM169A",0.00028309
"ATXN2",0.00028012
"ATP10A",0.00027731
"ACO2",0.00027724
"SAMD3",0.00027663
"TFAP2A",0.00027487
"KIF19",0.00027352
"FOXP1",0.00027317
"ATL3",0.00027096
"LRBA",0.00027034
"SH3PXD2A",0.00026951
"OTUD7B",0.00026728
"RREB1",0.00026644
"NUP98",0.00026642
"WTAP",0.00026589
"NSUN3",0.00026522
"GRIK3",0.00026477
"LIFR",0.00026323
"RBM33",0.00026288
"DOCK10",0.00026269
"OR51F5P",0.00026217
"RARB",0.00026117
"PAPPA2",0.00026072
"OPA1",0.00026035
"PCDHGB6",0.00025485
"PHLPP2",0.00025364
"HSD3B2",0.00025292
"TBC1D4",0.00025215
"EEA1",0.00025065
"TBC1D8B",0.00025
"CXorf65",0.00024984
"PLCD1",0.00024936
"PDE4C",0.00024928
"DCDC1",0.00024675
"VPS54",0.00024619
"CRYBG3",0.0002449
"ANKRD11",0.00024485
"EXT1",0.00024364
"PHF20L1",0.00024312
"FHAD1",0.00024252
"HDAC2",0.00024223
"C9orf131",0.00024166
"SLIT2",0.00024081
"TOPAZ1",0.00024076
"CDHR1",0.00023909
"LRRK2",0.00023787
"MCMBP",0.00023781
"RPTN",0.00023498
"MROH7",0.000234
"ATXN1",0.00023196
"GPR155",0.00023045
"EDEM3",0.00023034
"CCDC144A",0.00022849
"KRT28",0.00022807
"HELZ",0.00022794
"HNRNPH2",0.00022487
"SLC38A10",0.00022123
"HLA-V",0.00022024
"GBP6",0.000219
"DNAH8",0.00021851
"OPN4",0.00021831
"ZNF208",0.00021749
"NCAPD3",0.0002154
"PKP4",0.00021526
"RAD21",0.00021459
"MICAL2",0.00021392
"CCDC104",0.00021346
"ACAD10",0.00021338
"FAM111A",0.00021317
"RNF10",0.00021236
"GPR97",0.00020918
"MAP4K1",0.00020627
"PRPF38B",0.00020488
"TTBK1",0.00020433
"SBNO1",0.00020318
"OPRM1",0.0002016
"XKR5",0.0002014
"PEX6",0.00020134
"ALAS2",0.00020091
"PPHLN1",0.00019896
"BANK1",0.00019885
"LPAL2",0.00019706
"NELL1",0.00019657
"C16orf62",0.00019631
"MBD6",0.00019485
"ACACB",0.00019462
"ANPEP",0.00019457
"PPM1E",0.00019393
"XRN2",0.00019198
"EP300",0.00019111
"TRPC5",0.00019012
"LRSAM1",0.00018947
"KIF1B",0.00018922
"SELL",0.00018865
"UBE2J1",0.00018819
"PAK2",0.00018805
"RPH3A",0.00018623
"FRRS1",0.0001852
"MUC4",0.00018368
"USP33",0.00018278
"CHST9",0.00018221
"UNC13C",0.00017972
"PROSER1",0.00017955
"GAD2",0.00017933
"CCM2",0.00017627
"FBXO21",0.00017461
"KIAA1377",0.00017296
"JAK2",0.0001717
"PPP1R3A",0.000171
"KMT2B",0.00017053
"LRP1",0.00017041
"VPS53",0.00017008
"SLC22A16",0.00016965
"GON4L",0.00016962
"PYHIN1",0.00016881
"THSD7A",0.00016859
"MICU3",0.00016786
"LRIG3",0.00016676
"CSPG4P11",0.00016323
"STAU1",0.00016119
"MICALL2",0.00016055
"FAM193B",0.00015962
"KPRP",0.00015956
"CPAMD8",0.00015863
"RPL13A",0.00015633
"RGS22",0.00015558
"DCAF17",0.00015158
"MARCH1",0.00015107
"OR4A15",0.00015081
"HIST1H1B",0.0001504
"UHRF1",0.00014953
"TRIM65",0.00014769
"TRAPPC12",0.00014687
"BCL11A",0.00014613
"ACVR2A",0.00014589
"INTS1",0.00014509
"ATHL1",0.00014443
"CNTNAP2",0.0001434
"PHC1P1",0.00014248
"SMCHD1",0.00014209
"TENM4",0.00014138
"HLA-F",0.00013953
"NOTCH3",0.0001384
"HMGB3P24",0.00013566
"MFN1",0.00013524
"NRP2",0.00013453
"DIP2B",0.00013286
"ATG16L1",0.00013255
"DNAJC6",0.00013099
"TYW1B",0.00013005
"TMEM132B",0.00012973
"MSH6",0.00012905
"ATP1A1",0.00012891
"ITGB4",0.00012887
"IQSEC2",0.00012752
"CEP290",0.00012604
"ZNF808",0.00012362
"NAV1",0.00012013
"PRDM10",0.00011698
"LRCH1",0.00011696
"ROBO4",0.0001162
"HS3ST5",0.00011606
"SIGLEC7",0.00011499
"ANKK1",0.00011493
"C11orf30",0.00011488
"MORC2",0.00011466
"CEP164",0.00011362
"UPB1",0.00011215
"VASN",0.00011048
"RALGDS",0.00010916
"PCDHB12",0.00010837
"AKAP13",0.00010789
"CNOT1",0.00010713
"CELSR3",0.000107
"ARAP1",0.00010633
"CCNB3",0.00010536
"DLGAP4",0.00010437
"BPTF",0.00010414
"PTCHD3",0.00010407
"ZBED4",0.00010373
"DMGDH",0.00010313
"SEL1L3",0.00010231
"ABCC4",0.00010128
"ENSG00000206750",0.00010082
"DAPK1",0.00010053
