"geneName","geneScore"
"WWC1",0.0070742
"MUSK",0.0070621
"GATAD2B",0.007045
"RB1",0.00704
"UBA1",0.0070314
"CYFIP2",0.0070145
"ALG10B",0.0070126
"PCSK5",0.0070014
"ATP10D",0.0069976
"NUP160",0.0069894
"ARID1B",0.0069455
"SLC30A5",0.0069028
"RBM6",0.0069017
"GRID1",0.0068675
"PDE6C",0.0068583
"TRPC6",0.0068498
"PCNX",0.0068323
"COL1A2",0.0068156
"UBR4",0.0068096
"FAM208B",0.00679
"CACNA1F",0.0067697
"ZNF229",0.0067119
"TMEM27",0.0066915
"KCND2",0.0066863
"RLF",0.0066566
"NXPE1",0.0065792
"ANKAR",0.0065483
"TYR",0.0065429
"TCF4",0.0065183
"ATG4A",0.0065025
"FNBP4",0.0064955
"HPS3",0.0064121
"BEST2",0.0062977
"ESYT1",0.0062389
"MYO7A",0.0062154
"VPRBP",0.0062007
"ERCC6",0.0061679
"TEP1",0.0060962
"ITGAV",0.0059526
"ABCC2",0.0059138
"KIAA1033",0.0058129
"BRCA2",0.0058107
"HECW2",0.0057947
"PCDH11X",0.0057663
"TRRAP",0.0057155
"PLEKHH1",0.0056438
"FANCA",0.0056147
"GPR64",0.0055657
"LAMB4",0.0055614
"SETX",0.0055514
"ROS1",0.0055426
"NUDCD3",0.0055283
"PKHD1",0.0055219
"AKT1",0.0054773
"CTH",0.0054767
"OBFC1",0.005455
"WDR3",0.0054183
"USH2A",0.0053809
"NLRC4",0.0053731
"PLG",0.0053629
"TRIM58",0.0053447
"CTCF",0.0053215
"TAF3",0.0053091
"CAPN1",0.0052244
"SACS",0.0052001
"RNF213",0.005194
"CCDC168",0.0051604
"CHD9",0.0051359
"MYH6",0.0051267
"CEACAM18",0.0051203
"LPHN2",0.0051067
"ACTN2",0.0051027
"TP53BP1",0.0050692
"BTN3A1",0.005063
"KIAA1432",0.0050563
"CLASRP",0.0050238
"ZNF841",0.0049891
"MUC6",0.0049854
"FAUP1",0.0049671
"DNAH9",0.0049592
"DCHS2",0.004956
"DNAH6",0.0049355
"CROCC",0.0048974
"ATP11C",0.0048921
"MUC21",0.0048894
"KIT",0.0048675
"FCGBP",0.0048653
"PLEC",0.0048552
"BRPF3",0.0048146
"NEURL4",0.0047906
"SRCAP",0.0047898
"EFCAB12",0.0047655
"PRRC2B",0.0047605
"VPS18",0.0047473
"STRN",0.0047404
"JAK1",0.0047034
"FAT1",0.0047031
"NRXN2",0.0046802
"KDM4C",0.0046779
"RP1L1",0.0046432
"VWF",0.0046286
"FOCAD",0.0046233
"SIDT2",0.0046219
"MMP3",0.0046047
"DNAJC11",0.004589
"CABIN1",0.004575
"ATP8B3",0.0045675
"HMCN1",0.0045334
"MYB",0.0045021
"NELL2",0.0044832
"KIF26B",0.0044633
"NAALADL2",0.0044478
"RP11-32B5.7",0.0044381
"FLNB",0.0044375
"MAP3K13",0.0044214
"HECTD4",0.0044206
"C15orf39",0.0044077
"FBXL19",0.0043876
"FIGN",0.0043276
"WNK3",0.0043216
"RUNX1",0.0042943
"SCN9A",0.0042857
"DIDO1",0.0042581
"CBFB",0.0042523
"ATM",0.0042386
"UBA7",0.0042323
"LINC00869",0.0042283
"PHF3",0.004224
"TNFRSF10B",0.0042142
"DNAH10",0.0042022
"PDE4D",0.0042008
"ABCA8",0.0041984
"KIF4B",0.0041867
"SH2B1",0.0041608
"PIK3R1",0.0041552
"TLR4",0.0041386
"SLC15A1",0.0041354
"SFMBT1",0.0041313
"HKR1",0.0040871
"ATAD2",0.0040838
"MORN1",0.0040829
"ATP11A",0.0040652
"CADPS2",0.0040523
"OR6S1",0.0040494
"ITGA7",0.0040455
"HUWE1",0.0040378
"TOPBP1",0.0040326
"FAM189A2",0.0040307
"PYGB",0.0040179
"CHD3",0.0039896
"RP11-1055B8.7",0.0039832
"PGLYRP2",0.0039819
"GLG1",0.0039658
"ALDH3B1",0.0039535
"LIMA1",0.0039472
"MED12",0.0039401
"RBM14",0.0039378
"NEB",0.0039338
"ZNF418",0.0039192
"EPHA3",0.0039136
"ANO5",0.0039132
"USP29",0.0039123
"XRRA1",0.003908
"ZNF467",0.0038897
"ZNF611",0.0038838
"CASP5",0.003875
"CMTR2",0.0038717
"PNLIPRP1",0.0038618
"FREM2",0.0038535
"TNKS1BP1",0.0038412
"ZNF266",0.0038406
"SVIL",0.0038237
"RBFOX1",0.0037974
"SYNE1",0.0037926
"NEK5",0.0037881
"SRRT",0.0037668
"COL12A1",0.0037659
"OR8H2",0.0037527
"WDFY2",0.0037497
"KNG1",0.0037463
"ARHGAP21",0.0037458
"COL14A1",0.0037455
"HEG1",0.0037445
"RYR3",0.0037257
"CNTLN",0.0037151
"ADAM10",0.0037135
"LCA5L",0.0036978
"SPI1",0.0036939
"ARID4B",0.0036697
"RPGR",0.0036686
"LRP1B",0.0036596
"GNAS",0.0036579
"PMS1",0.0036441
"HDLBP",0.0036422
"CASC5",0.0036399
"CALD1",0.0036391
"MYO5C",0.00363
"KCNU1",0.0036286
"PPP6R1",0.0036226
"ELOVL5",0.0036125
"ENPP4",0.0036047
"TRIM6",0.003593
"ZNF598",0.0035845
"ZNF729",0.0035666
"TGM6",0.0035542
"FRAS1",0.0035397
"NHS",0.003538
"NRXN1",0.0035334
"PTPRU",0.0035281
"CNTN4",0.0035225
"RP11-32B5.1",0.0035223
"MYRIP",0.0035214
"MAST1",0.0035201
"NEBL",0.0035051
"KCNH7",0.0034997
"MUC2",0.0034956
"SIRPG",0.0034809
"MCC",0.0034736
"MRC2",0.0034716
"RP11-321E2.13",0.0034691
"CCDC146",0.0034649
"EPHA5",0.0034628
"MALAT1",0.0034511
"TRNAU1AP",0.0034506
"SRGAP1",0.0034396
"HSPA8",0.0034208
"RP5-1182A14.5",0.0034176
"MYH1",0.0034046
"ZNF730",0.003393
"N4BP1",0.0033899
"RPL3",0.0033891
"TRPS1",0.0033872
"HPSE",0.0033817
"OTOP2",0.0033801
"ZNF445",0.0033701
"VSTM4",0.0033648
"CTNNA2",0.003337
"TG",0.0033366
"ATRX",0.0033314
"PACS2",0.0033143
"IFNL3",0.003297
"KIRREL",0.0032788
"AGBL3",0.0032581
"ADAMTS7P3",0.00323
"PARK2",0.003205
"TARS",0.0032039
"AFF2",0.003201
"ACOXL",0.0031965
"PREPL",0.0031937
"OTOF",0.0031919
"KIAA1109",0.0031694
"CACNA1B",0.003158
"NLRP2",0.0031472
"ZSWIM8",0.0031262
"TTC7B",0.0031223
"PXDN",0.0030962
"PCDHGA1",0.0030962
"C7",0.0030827
"NBN",0.0030764
"GRIN3A",0.003074
"TBL1XR1",0.0030667
"PRPF8",0.0030625
"LPO",0.0030558
"FMN2",0.0030551
"PTEN",0.0030473
"DPY19L3",0.0030426
"ZNF438",0.0030394
"C20orf26",0.0030377
"GLT8D2",0.0030318
"CFH",0.0030129
"DNAH12",0.0030079
"NPC1",0.0030058
"RTN4",0.0030057
"AKAP17A",0.0030025
"STAG1",0.0029926
"SAMD9L",0.002982
"IARS",0.0029801
"ABCA7",0.0029735
"LPA",0.0029731
"CPS1",0.002973
"PCDH9",0.0029694
"ZNF83",0.0029613
"BSN",0.0029558
"ATP7A",0.0029556
"MYO9A",0.0029549
"PDE11A",0.0029479
"CCND3",0.0029443
"MAP3K4",0.0029418
"DUS3L",0.0029328
"PKHD1L1",0.0029271
"NUP214",0.0029189
"MGA",0.0029111
"WDR96",0.0029028
"RYR2",0.0029009
"ANO2",0.0029002
"PCDHA11",0.0028991
"AC090574.1",0.0028977
"GLI2",0.0028926
"PCDH19",0.0028689
"RP11-488L18.10",0.0028644
"MAP1A",0.0028518
"TRIP11",0.0028442
"CDC42BPA",0.0028417
"ARHGAP11A",0.0028406
"GRIA1",0.0028323
"MYH8",0.0028314
"ANK1",0.002831
"GPS2",0.0028304
"MEIS2",0.0028292
"PASK",0.0028199
"CDH12",0.0028179
"NLRC5",0.0028048
"KIAA0947",0.0028027
"CHRD",0.0027944
"ARMCX2",0.0027941
"MYO9B",0.002782
"SGSM1",0.0027788
"ZNRD1-AS1",0.0027784
"SYNE2",0.0027701
"PRKDC",0.0027663
"ERCC6L2",0.0027554
"AIM1",0.0027483
"GUCY1A2",0.0027472
"ZEB2",0.0027459
"ADAMTS20",0.0027452
"SHROOM4",0.0027373
