"geneName","geneScore"
"PSMC6",0.0012244
"KIAA2026",0.0012234
"PPM1E",0.0012226
"MAGI2",0.001222
"MCC",0.0012199
"DYSF",0.0012196
"SUZ12",0.0012192
"ABCA7",0.0012185
"NUF2",0.0012183
"USP1",0.001217
"RNF19A",0.0012158
"STK38L",0.0012152
"FAM90A1",0.0012124
"RYR3",0.0012115
"VPS13C",0.0012078
"PTGFRN",0.0012054
"OR13C4",0.0012016
"F13A1",0.0011974
"THSD7A",0.001193
"CARD11",0.0011926
"ZNF711",0.0011905
"BNC2",0.0011898
"C1orf222",0.0011891
"ADAMTS5",0.0011883
"SLIT2",0.0011849
"MAP4K1",0.0011847
"CPT1A",0.0011798
"RBM47",0.0011781
"MOV10L1",0.0011767
"PIGQ",0.0011764
"UNC5D",0.001175
"NELL2",0.0011748
"PIGR",0.0011721
"ZNF687",0.0011713
"TYW1B",0.0011698
"BAI3",0.0011681
"LMTK2",0.0011668
"MORC1",0.0011662
"ADAMTS9",0.0011649
"NECAB1",0.0011632
"MYH10",0.0011625
"CHD9",0.0011603
"OR6A2",0.0011598
"FOCAD",0.0011595
"PRDM8",0.0011559
"CDK11B",0.0011558
"ZSCAN32",0.0011552
"RNF123",0.0011497
"INTS8",0.0011473
"MYOF",0.0011463
"ANKRD32",0.0011407
"IGSF10",0.0011404
"RBMXL3",0.0011394
"MTUS2",0.0011383
"DOCK5",0.0011382
"KIR3DL2",0.0011381
"C17orf97",0.0011376
"AHNAK",0.0011373
"RAI14",0.0011347
"MUC21",0.0011337
"KIF19",0.0011328
"GTF2IRD2",0.0011323
"ATP10B",0.0011311
"OCRL",0.0011283
"PRKD3",0.0011275
"SLC9C1",0.0011247
"SETD2",0.0011191
"DBH",0.0011181
"TRAF3IP3",0.0011173
"KRT38",0.0011162
"CUX2",0.0011159
"WDR17",0.0011157
"GRIN2B",0.0011143
"MMP26",0.0011129
"SPRTN",0.0011126
"RGS9",0.0011108
"HCFC2",0.0011088
"PDE11A",0.0011083
"MAP3K9",0.0011076
"LNX1",0.0011052
"N4BP1",0.0011038
"ACTN4",0.0011021
"NPR3",0.001098
"ST18",0.0010979
"BMP2K",0.001097
"ARHGEF11",0.0010965
"ATAD2B",0.0010953
"WWC1",0.0010946
"KIFC1",0.0010928
"WBSCR17",0.0010914
"MT1A",0.0010906
"ETS2",0.0010893
"ZNF965P",0.001089
"LILRA1",0.0010877
"LSP1P3",0.0010843
"FAM110A",0.0010832
"RPGR",0.0010827
"CCDC181",0.0010805
"SNX13",0.0010778
"ALPK3",0.0010756
"ATP11C",0.0010747
"HSD3B2",0.0010736
"DNTT",0.001073
"MDGA2",0.0010728
"ENSG00000211459",0.0010726
"NBN",0.0010723
"PCDHB5",0.0010713
"EDEM3",0.00107
"ZNF646",0.0010696
"GRB10",0.0010674
"TNKS1BP1",0.0010647
"ANKRD28",0.0010646
"TTLL1",0.0010634
"HNF1A",0.001062
"PITPNM1",0.0010598
"CIRBP",0.0010595
"TBC1D4",0.0010574
"KLHL7",0.0010562
"AMT",0.0010554
"UPF3B",0.0010552
"EFHC2",0.0010514
"RRP12",0.0010471
"XPO7",0.0010464
"LIFR",0.0010462
"NEDD4L",0.0010439
"PCDH19",0.0010437
"PROX1",0.0010432
"HIST1H3B",0.0010423
"KCND2",0.0010411
"GPR125",0.0010388
"INPP5D",0.0010379
"PRRC2C",0.0010356
"MROH7",0.0010334
"ATG2B",0.0010302
"SFRP1",0.0010258
"A2M",0.0010255
"PDE4DIP",0.0010239
"HNRNPF",0.0010217
"ERCC6L2",0.0010198
"ZSWIM8",0.0010183
"MYBPC2",0.0010167
"PLAGL2",0.0010162
"ITGB4",0.0010162
"PCNT",0.0010149
"GPRIN3",0.0010149
"GOLGA6L7P",0.0010147
"SNX25",0.0010122
"BTN3A1",0.0010112
"HIVEP3",0.0010089
"PANK4",0.0010085
"REV3L",0.0010027
"PTK7",0.0010025
"STAU1",0.00099887
"PRND",0.00099874
"FCGBP",0.00099645
"PRKCQ",0.00099472
"GPR112",0.00099401
"SGK1",0.00099364
"PTPRF",0.00099269
"ADAM10",0.00099147
"CSGALNACT1",0.00098534
"SCN7A",0.00098375
"NRXN2",0.00098337
"ZNF571",0.00098273
"AP4M1",0.00098176
"ELN",0.00097894
"ANGPT1",0.00097838
"TRABD2A",0.00097786
"TUBBP5",0.00097761
"ZNF680",0.00097693
"MYCBPAP",0.00097502
"CAMSAP1",0.00097454
"PDE4D",0.00097389
"PEX6",0.00097214
"SUPT5H",0.00097186
"IQCB1",0.00097183
"TMEM57",0.00096965
"STON1",0.00096875
"LRP1",0.00096731
"ARHGAP28",0.00096667
"LINGO1",0.00096465
"IRS4",0.00096236
"TPCN1",0.00096023
"PPP1R3A",0.00095937
"TMEM132C",0.00095884
"LETM1",0.00095583
"TNFRSF10B",0.00095419
"SLITRK6",0.000954
"IL1RL2",0.00095293
"TCF7L2",0.00094912
"RBBP6",0.00094603
"MAGEA10",0.00094561
"LEPREL1",0.00094535
"TBC1D8B",0.00094429
"PCDH12",0.00094219
"COL6A5",0.0009416
"RP11-764K9.4",0.00094101
"RNU1-61P",0.00094064
"LAMA3",0.00094041
"EPB41L1",0.00094027
"CDKN1B",0.00093969
"ATP9A",0.00093906
"KIAA0195",0.00093838
"RBM33",0.00093662
"CTD-3018O17.3",0.00093615
"MED23",0.0009335
"IDI1",0.00093255
"AMACR",0.00093194
"TULP4",0.00093032
"APOBR",0.00092605
"DOCK11",0.00092404
"ROS1",0.0009204
"PTPRH",0.00091982
"URB1",0.00091856
"SIMC1",0.00091777
"ZBTB16",0.00091729
"ZNF506",0.00091514
"CYP3A7",0.0009133
"CALD1",0.00091312
"NCAM1",0.00091145
"GBP6",0.00091028
"EPAS1",0.0009068
"SLC38A10",0.00090524
"KIAA1377",0.00090481
"CBFB",0.00090252
"ANK3",0.00090091
"BRIP1",0.00089851
"PIWIL1",0.00089808
"AFAP1",0.00089697
"RGS3",0.00089636
"HERC6",0.00089406
"LAMA4",0.00089142
"EIF3I",0.00089037
"LAMB1",0.0008903
"KIAA1045",0.00088706
"OTOF",0.00088618
"ENSG00000210195",0.0008852
"LTBP1",0.0008844
"HS3ST5",0.00088242
"AKT1",0.00088117
"TBC1D20",0.00088088
"ZSCAN12",0.00087679
"KIAA0947",0.00087646
"SEMA4F",0.00087586
"PTPRM",0.00087522
"UGT1A6",0.00087478
"RP3-470B24.5",0.00087318
"BRAT1",0.00087315
"DSCAML1",0.0008729
"DIP2B",0.00086723
"SHCBP1",0.00086645
"TJP1",0.00086097
"SEC24B",0.00086019
"ZP4",0.00085779
"HRCT1",0.00085604
"SMARCA2",0.00085534
"OTUD7B",0.00085374
"HSD17B7P2",0.00085259
"C6",0.00085258
"NDNF",0.00085109
"CCDC144A",0.00084741
"HLA-DQB2",0.00084611
"GNB3",0.00084603
"SPATA31D1",0.00084505
"CNTN6",0.0008449
"CTD-2245F17.3",0.00084035
"RRAGD",0.00083808
"PRKD2",0.00083714
"MYO1H",0.00083529
"PRR14L",0.00083236
"MYH14",0.0008321
"NBPF10",0.00083106
"Y_RNA",0.00083022
"DAB1",0.00082753
"RP11-166B2.1",0.00082666
"XRCC6BP1",0.00082642
"CAMTA1",0.00082408
"MYLK",0.00082253
"GMDS",0.00082199
"KRT4",0.00082186
"MYO9A",0.00082038
"ARAP3",0.00081965
"ALK",0.00081956
"VWF",0.00081817
"CCDC168",0.00081751
"CEP170",0.00081416
"ASH2L",0.0008126
"TRPS1",0.00081148
"SPECC1",0.00081137
"APTX",0.00080939
"OR13G1",0.00080939
"IGSF1",0.00080822
"XBP1",0.00080748
"ITGA11",0.00080743
"PRKG2",0.00080738
"C16orf71",0.00080644
"CACNA2D3",0.00080595
"KCNN3",0.00079969
"CD300A",0.00079745
"WNK1",0.0007951
"ALPK2",0.00079393
"LDB2",0.00079365
"LRRIQ1",0.00079315
"NUP155",0.00079313
"PCDHA6",0.00079277
"SYT17",0.00079149
"LRBA",0.00079007
"IL13RA2",0.00079005
"ENOX2",0.0007896
"RNU6-614P",0.00078517
"TTC24",0.0007843
"ASXL3",0.00078323
"PPFIA2",0.00077925
"FBN3",0.00077843
"C9orf131",0.00077634
"SALL1",0.0007758
"AKAP17A",0.00077558
"EGR3",0.00077221
"MROH2B",0.00077212
"MLC1",0.00077011
"VWA7",0.00076956
"VSIG1",0.00076471
"COL6A2",0.00076411
"DSE",0.00075804
"CCND3",0.00075125
"AGL",0.00074831
"POLE",0.00074756
"CASK",0.00074702
"PIK3CB",0.00074451
"TRGV8",0.00074234
"XIRP2",0.0007385
"MTO1",0.00073849
"RIMS2",0.00073653
"AGBL3",0.00073628
"ATP1A3",0.00073537
"DCAF8L1",0.00073492
"TRIM36",0.0007349
"RP11-76H14.2",0.00073465
"GRK1",0.00073117
"AKAP12",0.00072787
"IPO8",0.00072351
"SLITRK2",0.00072155
"GRIP2",0.00072068
"FILIP1",0.0007186
"CHSY3",0.00071803
"PVRL3",0.00071687
"ARHGEF1",0.00071607
"XPNPEP3",0.00071596
"HGS",0.00071352
"AARS",0.00071132
"PLA2G4F",0.00070913
"PSEN2",0.00070855
"TTC21B",0.00070492
"ZCCHC5",0.00069989
"SVILP1",0.00069974
"SLCO5A1",0.00069678
"ANKRD34C",0.0006966
"RPH3A",0.00069656
"ZFR",0.00069632
"C3",0.00069382
"GATAD2B",0.00069245
"MORN1",0.00068931
"CACHD1",0.00068894
"MYO3A",0.0006882
"LINC00842",0.000688
"CNP",0.00068348
"MYH9",0.00067933
"CDC42BPB",0.00067765
"GRM1",0.00067503
"A2ML1",0.0006744
"CIITA",0.00067072
"SCN4B",0.00067066
"COL18A1",0.00066981
"N4BP2L2",0.00066716
"MSH6",0.00066602
"DNAH10",0.00066442
"NLRP4",0.00066374
"KIAA0754",0.00066352
"CCM2",0.00066341
"ACSS3",0.00066322
"NXF1",0.00065953
"NNT",0.00065651
"GAB4",0.00065562
"HOXA5",0.00065282
"CDH23",0.00065133
"TBCD",0.0006475
"DOCK7",0.0006465
"RP11-114H24.7",0.0006415
"MAGEL2",0.00063893
"HS6ST2",0.0006386
"ANO2",0.00063562
"ACOXL",0.00063372
"TANC2",0.00063292
"ACVR2A",0.00063161
"GRIN3A",0.00063111
"KDM2A",0.0006302
"LIG3",0.00062777
"CPAMD8",0.00062765
"PHEX",0.00062432
"HIST1H1B",0.00062079
"CHEK2P2",0.00062052
"KLRG2",0.00062018
"DCAF17",0.00062017
"FAM66C",0.00062015
"YME1L1",0.00061793
"MUC6",0.00061738
"C6orf132",0.000617
"CDK2AP2P2",0.00061523
"ALOXE3",0.00061501
"ZNF618",0.00061439
"ENSG00000238643",0.00061394
"FBXL19",0.00061363
"SH3PXD2B",0.00061078
"RP11-204M4.2",0.00061059
"ANKRD11",0.00060795
"SLC4A4",0.00060774
"GFPT2",0.00060671
"HDAC6",0.00060537
"PCDHGA3",0.00060478
"PSG6",0.00060466
"PLD5",0.00060378
"SIGLEC9",0.0006022
"PKNOX2",0.00060018
"PPP3CA",0.00059948
"CD97",0.0005981
"ZKSCAN7",0.00059541
"TTBK1",0.00059499
"VNN2",0.00059261
"PLXNA1",0.00059212
"CCDC30",0.0005921
"PIK3C2B",0.00058838
"ATP5A1",0.00058802
"TRO",0.00058622
"SPRED1",0.00058379
"PUM2",0.00058221
"ZNF28",0.00058083
"DNAH14",0.00058067
"SOGA2",0.00058065
"PPP1R9A",0.00058025
"SNRNP200",0.00057825
"VPS54",0.00057529
"TGFBR2",0.00057177
"SPTB",0.00057148
"RBFOX1",0.00057017
"EPB41L4A",0.00056676
"FUT3",0.00056669
"CAPRIN1",0.00056655
"AGGF1",0.0005655
"DOT1L",0.00056466
"QRICH2",0.00056436
"SFMBT1",0.00056241
"ACACB",0.00056195
"NPAP1",0.00056145
"MDN1",0.00056144
"TNS1",0.00056075
"GPR97",0.00055829
"ZNF626",0.00055798
"PHC1P1",0.00055722
"TBC1D31",0.00055693
"ATP10A",0.00055566
"SP3",0.0005548
"HECTD1",0.00055475
"CDHR3",0.00055254
"PACS2",0.0005525
"CDH20",0.00055192
"FAM129B",0.00055077
"TEX11",0.00054657
"F2",0.00054591
"ITGAX",0.00054537
"FIP1L1",0.00054278
"MAGEC3",0.00054152
"CEACAM18",0.0005407
"FGD4",0.00054038
"DENND4C",0.00054022
"AC011467.1",0.00053726
"PTPRZ1",0.00053399
"ITGA1",0.00053393
"PCDHB10",0.00053218
"GP1BA",0.00053159
"FNDC7",0.00053144
"GGT3P",0.00053092
"DGKG",0.00052985
"CACNA1D",0.00052781
"PAMR1",0.00052717
"PIP5K1C",0.0005244
"AGT",0.00052398
"DENND1A",0.00052192
"KIT",0.00052066
"TSC22D1",0.00052025
"CCDC104",0.00051939
"ZNF93",0.00051935
"PCDHGB4",0.00051696
"LRRC8A",0.00051523
"MUC2",0.000514
"COBLL1",0.00051377
"CDCA2",0.00051167
"PHF3",0.00050776
"TRRAP",0.0005074
"TRMT2A",0.00050729
"OPRM1",0.00050709
"SLC15A4",0.00050646
"MMS19",0.00050519
"KCNH2",0.00050419
"LTBP2",0.00050114
"SSU72P3",0.00050108
"ANK1",0.00050045
"CFTR",0.0004989
"CXCL11",0.00049883
"STRN",0.00049859
"IFNL3",0.00049649
"ZNF821",0.00049159
"LPXN",0.00049146
"CELSR2",0.00049101
"MYH1",0.00049094
"NPHP4",0.00049033
"GPC5",0.00048938
"SOCS6",0.00048884
"TRIP10",0.00048758
"RBPJL",0.0004867
"CCT6B",0.00048666
"ZNF41",0.00048662
"OR8H2",0.00048535
"MYPN",0.00048414
"ZNF598",0.00048163
"NT5C1B",0.00048143
"KIAA1644",0.00048019
"SMCHD1",0.0004794
"XRRA1",0.00047904
"BCL11A",0.00047411
"C5orf42",0.0004726
"ALG10B",0.00047188
"HECW1",0.00047144
"TAF3",0.00046913
"WDR66",0.00046875
"IL18RAP",0.00046805
"TRMT2B",0.00046726
"NLRP1",0.00046099
"CLCN3",0.00046082
"EGFR",0.00046077
"RORC",0.00045943
"TMTC2",0.00045887
"DPEP1",0.00045801
"MUM1L1",0.00045707
"MYO5B",0.00045495
"UBC",0.00045353
"GOLGA6L2",0.00045246
"PRMT5",0.0004499
"C9orf43",0.00044957
"NEK10",0.00044944
"FMN1",0.00044772
"KMT2A",0.00044764
"AP2A1",0.00044699
"HIF3A",0.00044496
"FSD2",0.00044369
"USP53",0.00044353
"CNTN1",0.0004408
"RABIF",0.00043934
"ZSWIM2",0.00043805
"FBXO18",0.0004375
"ZNF473",0.00043707
"MOGAT3",0.00043378
"PAPLN",0.00043255
"MAP3K4",0.00043195
"CAST",0.00042985
"CNTLN",0.00042915
"ZNF460",0.00042877
"APPBP2",0.00042817
"NBPF1",0.00042549
"EPHA3",0.00042465
"ACER3",0.00042312
"NID2",0.00042155
"KIF17",0.00041993
"COL4A2",0.00041917
"LRFN4",0.00041705
"HMHA1",0.00041581
"WSCD1",0.00041572
"WNT7A",0.00041502
"TECTA",0.00041448
"SH3BP2",0.00041354
"NBEA",0.00041306
"RAD21",0.0004115
"PIK3R1",0.00041085
"PYHIN1",0.00041075
"RIN1",0.00040807
"TOX4",0.00040788
"CC2D1B",0.00040706
"WAC",0.00040672
"VNN1",0.00040569
"PHLDB1",0.00040474
"TNXB",0.00040411
"KRT17",0.00040401
"HEATR3",0.00040362
"KCNQ3",0.00040222
"ZNF568",0.00040071
"FOLH1",0.00040027
"MEIS2",0.00040002
"MYO1F",0.00039991
"AC136704.1",0.00039925
"CHEK2",0.00039599
"KIF21B",0.00039537
"LPP",0.00039426
"PLXDC1",0.00039153
"ATRN",0.00039042
"RP11-142A23.1",0.00039028
"PHF8",0.00038887
"RP11-22B23.1",0.00038654
"ZNF611",0.00038625
"SNX5",0.00038603
"DLGAP4",0.000386
"MAGI1",0.00038311
"RREB1",0.00038188
"AQP7",0.00038138
"PER1",0.00038062
"MICAL3",0.00037947
"AMBRA1",0.00037754
"SMC6",0.00037623
"ATP2B2",0.00037595
"NLRP7",0.00037496
"SLC12A5",0.00037414
"EEA1",0.00037183
"HMGB3P6",0.00037163
"ATP2B1",0.00036984
"PARP15",0.00036897
"TBL1X",0.00036798
"TAS2R16",0.00036696
"SNX16",0.00036472
"PARK2",0.00036393
"RGS22",0.00036315
"INSIG2",0.00036265
"PREPL",0.00035974
"ST6GALNAC1",0.00035971
"FASTKD2",0.0003591
"MET",0.00035857
"NUB1",0.00035715
"DALRD3",0.00035674
"H2BFWT",0.00035621
"PDLIM7",0.00035582
"FUK",0.00035482
"TBL3",0.0003544
"SPATA31C1",0.00035431
"ABCA12",0.00035103
"WDR65",0.00035013
"BNC1",0.0003491
"UNC13C",0.00034904
"SERPINC1",0.00034611
"TINAG",0.00034414
"COL24A1",0.00034351
"DZIP3",0.00034295
"PDXDC1",0.00034262
"ANKK1",0.00034191
"DNHD1",0.00034143
"KDM4C",0.00034105
"JARID2",0.00034096
"WDR47",0.0003407
"ZNF625",0.00034064
"AR",0.00033928
"PLEKHA6",0.00033893
"DENND3",0.00033853
"TSNARE1",0.00033824
"RP11-69H14.6",0.00033726
"PCDH15",0.00033679
"TARBP1",0.00033633
"VASN",0.00033401
"OR4A15",0.00033307
"PCDHA7",0.00033302
"DOCK2",0.00032768
"Z95704.1",0.00032678
"HEPH",0.00032572
"HIST1H2AK",0.00032445
"CCDC138",0.00032277
"CFB",0.00032155
"WDR90",0.00032056
"PHKA2",0.00031855
"PTPRD",0.00031674
"PKD1",0.00031309
"HLF",0.00031276
"ASPH",0.00031264
"OR2W5",0.00031256
"PPP4R2",0.00031114
"KIAA1324L",0.00030937
"KIAA0922",0.00030895
"STK11IP",0.0003077
"CHRD",0.00030746
"SMEK2",0.00030697
"MMP14",0.00030669
"ITSN1",0.00030624
"ANAPC7",0.00030573
"NCOR2",0.00030524
"SCN1A",0.00030353
"ACTN2",0.00030064
"IGDCC3",0.00029941
"HMGB3P24",0.00029594
"RBM12",0.00029591
"DMKN",0.00029589
"CEP192",0.00029313
"WDR72",0.00029148
"ADAMTS20",0.00029137
"DMPK",0.00028985
"CSH2",0.00028892
"HELZ",0.00028748
"ARHGAP21",0.0002857
"CTNNA3",0.00028549
"PLEC",0.00027651
"ATG3",0.00027587
"SEC31B",0.00027452
"CORO7",0.0002744
"LRP4",0.00027291
"ATXN7L1",0.00026934
"PABPC1",0.00026923
"AC116050.1",0.00026775
"GUCY1A2",0.00026664
"OR2T34",0.00026439
"NRP1",0.00026391
"CSMD1",0.00026264
"ESPL1",0.00026142
"HDDC2",0.00026128
"NCAPD3",0.00025954
"GALNT11",0.00025438
"CPS1",0.00025352
"DHX32",0.00025295
"MROH6",0.00025233
"LPHN3",0.00024928
"RALGDS",0.000247
"ATG4A",0.00024463
"LEPR",0.0002444
"GTSE1",0.00024402
"NSMAF",0.0002399
"ZNF878",0.00023853
"CNTNAP1",0.00023784
"DTX1",0.00023765
"MROH8",0.00023627
"LRRN1",0.00023602
"DNAH7",0.00023589
"NCKAP1",0.00023583
"DUS3L",0.0002358
"KRT28",0.00023454
"CRNN",0.00023359
"LCMT2",0.00023246
"IL17RB",0.00023201
"RARB",0.00023065
"NUP205",0.00022942
"SCN3A",0.00022842
"KDM6A",0.00022791
"FASN",0.00022737
"CD1B",0.00022446
"GRK4",0.00022433
"ALPK1",0.00022355
"MYOM3",0.00022297
"UPF1",0.00022233
"ANPEP",0.00022217
"TYR",0.00022071
"TPR",0.00021964
"CWH43",0.00021958
"TFPI2",0.00021918
"ZNF296",0.00021886
"UNC13A",0.00021862
"ACSM5",0.0002174
"RP11-250H24.4",0.00021607
"TRPM6",0.00021284
"ELP5",0.00021252
"PRKCB",0.00021154
"C15orf39",0.00021137
"SH3TC2",0.0002109
"HRC",0.00020734
"BPIFB4",0.00020335
"DHTKD1",0.00020296
"AP2M1",0.00020256
"MCRS1",0.00020018
"FNBP1",0.00019969
"AP3B1",0.0001991
"SAMD3",0.00019886
"CSPG4",0.00019844
"SPINK5",0.00019697
"TNRC6B",0.00019539
"RP11-430N14.4",0.00019492
"GDI1",0.00019475
"THBS1",0.00019077
"DNM3",0.00019026
"ENSG00000210196",0.00018941
"TMC5",0.00018711
"GABRA6",0.00018683
"ALAS2",0.00018558
"SEC24D",0.00018541
"ABL2",0.00018523
"DOCK9",0.00018395
"POLR2A",0.00018041
"BCAR3",0.00018029
"ENPP2",0.00017979
"PARD3",0.00017979
"PKHD1L1",0.00017879
"TGM4",0.00017805
"KRT1",0.00017599
"RNF10",0.00017545
"TCF4",0.00017491
"C14orf37",0.00017287
"HDAC1",0.00017114
"CDH11",0.00017091
"TRAK1",0.00017091
"ATAD2",0.00016873
"STAT4",0.00016733
"SH3TC1",0.0001662
"CCDC88B",0.00016358
"IQCH",0.00016334
"CPNE3",0.0001629
"BTN2A3P",0.00016168
"PALLD",0.00015615
"MYO9B",0.00015503
"CYP11B2",0.00015458
"SEPHS2P1",0.00015311
"FAM47A",0.00014872
"ZNF732",0.00014856
"KCNQ1",0.00014721
"INPP4B",0.00014569
"PTGER4P2",0.0001455
"DNAH1",0.00014547
"NRXN1",0.00014499
"RGS12",0.00014429
"TMEM247",0.00014383
"ABCA4",0.00014254
"EPHA7",0.00014153
"CDH10",0.0001386
"SIM1",0.00013574
"RB1",0.00013449
"FAM114A2",0.00013243
"CATSPERG",0.00013157
"FAM134C",0.00013104
"SZT2",0.00012954
"SCLT1",0.00012936
"RNF43",0.00012931
"PGAP1",0.0001293
"CTD-2128F4.1",0.00012747
"ENSA",0.00012696
"CAD",0.0001261
"SYCP2",0.00012474
"XRN2",0.00012437
"COL2A1",0.00012389
"CACNA2D1",0.00012156
"TRERF1",0.00011774
"OBFC1",0.00011685
"SNTG2",0.00011548
"PWP2",0.00011476
"DOCK6",0.00011459
"CCDC66",0.00011071
"ERBB2",0.00011012
"CTNNBL1",0.00010962
"CYP11A1",0.00010879
"TAOK3",0.00010723
"TSHZ3",0.00010631
"UNC80",0.00010592
"TRIM58",0.00010585
"GRIK1",0.0001052
"PRPF4B",0.00010479
"AGO1",0.00010353
"GLTSCR1L",0.00010345
"SLC26A9",0.00010277
"CD163L1",0.00010228
"TBL1XR1",0.00010217
"HERC2P4",0.00010156
"SLCO1B3",0.00010084
"NLRC3",0.00010025
