"geneName","geneScore"
"CDH1",0.0064257
"HUWE1",0.006047
"AIM1",0.0057968
"MAP2K4",0.0057432
"UBR4",0.0057292
"OBFC1",0.0055056
"NEB",0.0054533
"SNX13",0.0054496
"ADAMTS20",0.0054185
"CROCCP2",0.0053512
"BRD8",0.0052693
"NFASC",0.0052359
"ANK3",0.0050905
"WSCD2",0.0050239
"CLASP2",0.0050236
"CNTN4",0.0049956
"TENM1",0.0049791
"ANKRD17",0.0048905
"TRA2B",0.0048731
"GRIK2",0.0048706
"ASH1L",0.0048528
"MGAM",0.0048439
"NKAIN4",0.0048437
"AKNA",0.0048245
"SEC24C",0.0048228
"EML5",0.0047947
"MYH7",0.0047871
"KL",0.004779
"WWC3",0.0047621
"HNF4A",0.0047397
"TPP1",0.0047349
"KCNQ5",0.0047224
"STAT5B",0.0046944
"CUBN",0.0046579
"OR8H2",0.0046203
"SVIL",0.0045948
"NEDD9",0.0045158
"CASK",0.0045011
"SYMPK",0.0044977
"HYDIN",0.0044819
"ZNF540",0.0044444
"PCNT",0.0044107
"ROBO4",0.0043762
"CNTLN",0.0043441
"ARMCX2",0.0043012
"RYR3",0.0042654
"CSMD1",0.0042578
"ATP11C",0.0042265
"PREX2",0.0042164
"RYR2",0.0042139
"USP34",0.0042063
"GLT8D2",0.0042049
"BTN2A3P",0.0041838
"CHD9",0.0041753
"LRGUK",0.0041742
"JAK2",0.0041517
"CMYA5",0.0041387
"USH2A",0.0041324
"EPB41L1",0.0040978
"PPP1R9A",0.0040975
"PDE4D",0.0040845
"CTCF",0.0040583
"YLPM1",0.0040297
"ATP7A",0.0039939
"TMEM189",0.0039806
"CPA1",0.0039755
"ASL",0.0039582
"EXT1",0.0039478
"STAT4",0.0039262
"TP53BP1",0.0039123
"MAST2",0.0039116
"RB1",0.0038892
"TRPM6",0.0038731
"HMCN1",0.0038695
"DLGAP4",0.0038666
"CACNA1C",0.0038598
"LRP12",0.0038517
"ATRX",0.0038336
"SRGAP1",0.0037866
"SYNE1",0.0037707
"FAM134C",0.0037637
"NOL6",0.0037563
"SLFN12L",0.0037477
"SLC15A1",0.0037458
"NAPA",0.0037354
"LPA",0.0037352
"CR1",0.0037332
"MYO1B",0.0037284
"PALLD",0.0037093
"DST",0.0037047
"RIMS2",0.0036434
"COL18A1",0.0036394
"GRIN3A",0.003637
"PCDH18",0.0036261
"DNAH10",0.0036188
"FOXO4",0.00361
"SRCAP",0.0035936
"LPP",0.0035857
"IQGAP3",0.0035679
"DNAJC13",0.0035643
"BRCA1",0.0035543
"HECW1",0.0035432
"SIPA1L1",0.0035406
"OR6S1",0.0035336
"JAK1",0.0035314
"LAMA5",0.0035134
"SYNE2",0.0035087
"CACNA1F",0.0035027
"ZFHX3",0.0034886
"CHD7",0.0034855
"TGM7",0.0034791
"IRAK2",0.0034237
"MYH1",0.0034148
"GPR125",0.0034074
"HIPK2",0.0034045
"ZBTB16",0.003379
"FAT1",0.0033778
"PRDM10",0.003374
"GRID1",0.0033665
"FBXL19",0.0033647
"NF1",0.0033532
"CHD4",0.0033483
"ASCC3",0.0033456
"TMTC2",0.0033344
"ASPM",0.0033192
"PLEC",0.0033088
"ZNF587B",0.0033086
"GP1BA",0.0032985
"SORCS1",0.0032862
"CATSPERG",0.0032779
"KCNU1",0.0032772
"TRAK2",0.0032723
"CDCA7L",0.0032655
"ZFHX4",0.0032606
"ST18",0.0032562
"UPF2",0.0032432
"RNF213",0.0032392
"GPR64",0.0032372
"MAGI2",0.0032368
"ENPP4",0.0032323
"FUK",0.0032258
"NAV2",0.0032162
"TTC28",0.003196
"RFX4",0.0031914
"ENSG00000210082",0.0031833
"PRRC2C",0.0031814
"CCDC181",0.0031726
"FAUP1",0.0031694
"SLC25A13",0.0031584
"COBLL1",0.0031496
"ACACB",0.0031466
"NUP160",0.0031443
"SLITRK2",0.0031411
"SLCO5A1",0.0031295
"PHIP",0.0031282
"NLRC4",0.0031274
"CTH",0.0031253
"CCDC112",0.0031241
"SLC15A5",0.0031172
"IARS",0.0031094
"AHNAK2",0.0030947
"LGR5",0.0030918
"MAP3K13",0.0030895
"ZNF266",0.0030849
"AP4E1",0.0030713
"PRMT10",0.0030641
"ARID1A",0.003063
"OCRL",0.003061
"ATM",0.0030589
"PIGQ",0.0030334
"ELOVL5",0.0030139
"SH3PXD2A",0.0030034
"KIF13A",0.0029981
"ERBB3",0.0029955
"ITSN2",0.0029861
"C7",0.0029843
"EGFLAM",0.00298
"MCTP2",0.0029797
"CSGALNACT1",0.0029751
"MLXIP",0.0029715
"CEACAM18",0.0029661
"WDR3",0.002959
"PLG",0.0029511
"SHD",0.0029459
"ACTN2",0.0029454
"RP11-432N13.4",0.0029421
"KLF7",0.0029318
"FREM2",0.0029287
"XPO7",0.0029278
"WDFY2",0.0029146
"SLIT2",0.0029089
"DYNC1H1",0.0028968
"PHF3",0.0028916
"PKHD1L1",0.0028815
"ZNF611",0.002874
"SPTBN1",0.0028693
"NOP9",0.002855
"MALAT1",0.0028468
"DBH",0.0028465
"HPSE",0.0028281
"AKAP17A",0.00282
"MXRA5",0.0028191
"ERCC6",0.0027949
"ARHGAP21",0.0027862
"OPRM1",0.0027841
"ZC3H12B",0.0027757
"NLRP3",0.0027644
"PTK2B",0.0027594
"NCOR1",0.002754
"SHROOM2",0.0027523
"PLXNA2",0.002751
"KIAA2022",0.0027422
"ZNF445",0.0027355
"SRPR",0.0027312
"EPG5",0.0027138
"ARFGEF2",0.0027078
"GPR179",0.0027004
"ARHGEF15",0.0026872
"RBM6",0.002687
"SYNE3",0.0026806
"RP5-1182A14.5",0.0026725
"SACS",0.0026681
"RBM14",0.0026628
"snoU13",0.0026598
"HKR1",0.0026564
"HIST1H2BC",0.0026498
"SH2B1",0.0026494
"TLR4",0.0026419
"MDN1",0.0026375
"WDR52",0.0026367
"KAT6B",0.0026244
"NRK",0.0026011
"GSPT1",0.0025975
"NLGN3",0.0025932
"NELL2",0.0025847
"HOXA5",0.0025769
"TTC7A",0.0025692
"GPR98",0.0025522
"NOTCH4",0.0025479
"CARD11",0.0025448
"AFF2",0.0025442
"EPHA3",0.0025243
"CSMD2",0.0025162
"SCAPER",0.002515
"FN1",0.0025126
"UGT1A6",0.0025076
"WNK1",0.0025009
"GRAMD1B",0.002493
"XRRA1",0.0024742
"RBFOX1",0.0024648
"RNF43",0.0024523
"RUNX1",0.0024382
"OR2L2",0.0024348
"SLCO1B3",0.0024193
"ARID4B",0.0023939
"XPNPEP3",0.002389
"TRIM6",0.0023862
"AGO2",0.0023817
"GATAD2B",0.0023794
"OSCP1",0.0023732
"IL18RAP",0.0023725
"HECTD4",0.0023685
"FASTKD2",0.0023684
"CACNA1E",0.0023616
"CACNA1A",0.0023543
"KRT1",0.0023538
"BCORL1",0.0023504
"FOCAD",0.0023437
"CD97",0.0023406
"TMC5",0.00234
"CNTN6",0.0023356
"GNPTAB",0.0023333
"RP11-32B5.1",0.0023321
"NEK5",0.0023316
"TG",0.0023289
"F2",0.0023258
"ABCA8",0.0023169
"ATP8B3",0.0023153
"NUDCD3",0.0023103
"UPF1",0.0023067
"CRYBG3",0.0023026
"ZCCHC5",0.0023
"TRPC7",0.0022916
"LRRC16B",0.0022913
"OTOP2",0.0022834
"ADCY7",0.0022814
"RP11-323I15.2",0.0022789
"ZCWPW1",0.0022704
"PODN",0.002264
"PRRC2B",0.0022617
"PYCRL",0.0022616
"FBXO18",0.0022557
"PTPN13",0.002255
"CHD3",0.0022535
"BAIAP2",0.0022511
"ARHGAP29",0.0022422
"MRC2",0.0022263
"SELP",0.0022241
"CYP4F11",0.0022195
"CDH8",0.0022149
"RP11-321E2.13",0.0022111
"MAGEB4",0.0022073
"MYH14",0.0022008
"CASR",0.0021978
"GPRASP2",0.0021924
"HIVEP1",0.0021879
"DOCK8",0.0021835
"MYO10",0.0021807
"MROH2B",0.0021775
"ROS1",0.0021731
"ACVR1B",0.0021723
"KIRREL",0.0021713
"EML4",0.0021668
"LONRF1",0.0021635
"PLCE1",0.0021589
"SEC24B",0.0021555
"KCNH7",0.0021534
"DLG1",0.0021532
"C1orf101",0.0021528
"TGM6",0.0021504
"LSP1P3",0.0021464
"SDK2",0.0021419
"GLT8D1",0.0021384
"DNAH8",0.0021361
"LRP1B",0.0021355
"SIM1",0.0021348
"PCDHGB6",0.0021315
"PRKAA2",0.002131
"MUC6",0.0021259
"PLEKHH2",0.0021253
"FAT4",0.0021238
"MORN1",0.0021233
"FYCO1",0.0021199
"GPSM2",0.0021187
"H2BFWT",0.0021156
"PZP",0.0021152
"ZNF438",0.0021147
"ALDH1L2",0.0021093
"NCAN",0.0021085
"NLRP7",0.0021042
"COL1A2",0.0021025
"ABCB1",0.0020895
"SIPA1L2",0.0020888
"SRRT",0.002087
"SRRM2",0.0020854
"BANK1",0.0020821
"EPHA5",0.0020815
"EFCAB12",0.0020789
"FAM194B",0.0020708
"WDR7",0.0020686
"C4orf40",0.0020672
"CFHR4",0.0020628
"RP11-1055B8.7",0.0020621
"MGA",0.0020501
"TRPC1",0.0020433
"BTN3A1",0.002043
"ESRRG",0.0020425
"PCDHGA3",0.0020423
"LPAL2",0.0020421
"SCN9A",0.002041
"DSP",0.0020385
"TNC",0.0020376
"STRN",0.0020257
"CADPS2",0.0020247
"KCNQ1",0.0020235
"DNAH17",0.0020212
"SLC45A2",0.0020212
"DMPK",0.0020194
"SPTA1",0.0020155
